"32881","2425 Ashdale in, Austin, TX, ","Match","Non_Exact","2425 ASHDALE DR, AUSTIN, TX, 78757","-97.73079676099997,30.358898125000053","64023821","L","48","453","001817","2017"
"125678","407 Blue Berry in, Austin, TX, ","Match","Non_Exact","407 BLUEBERRY HILL, AUSTIN, TX, 78745","-97.78230580699994,30.201601949000064","63949400","L","48","453","002402","2018"
"111042","5315 Wellington in, Austin, TX, ","Match","Non_Exact","5315 WELLINGTON DR, AUSTIN, TX, 78723","-97.68548194399995,30.301527548000024","63951181","R","48","453","002106","2002"
"103405","12812 Briarcreek Loop in, Travis, TX, ","No_Match"
"17248","7319 Geneva Dr in, Austin, TX, ","Match","Exact","7319 GENEVA DR, AUSTIN, TX, 78723","-97.67664540899995,30.322679936000043","63935082","R","48","453","002113","3005"
"134567","8000 Daffan Lane in, Austin, TX, ","Match","Exact","8000 DAFFAN LN, AUSTIN, TX, 78724","-97.62164595699994,30.315135361000046","64123381","L","48","453","002202","3004"
"44851","8513 Brookfield Dr in, Austin, TX, ","Match","Exact","8513 BROOKFIELD DR, AUSTIN, TX, 78758","-97.71317709199997,30.35881524100006","63931940","R","48","453","001805","1007"
"44854","2505 W Parmer in, Austin, TX, ","No_Match"
"22605","8300 N Ih 35 in, Austin, TX, ","No_Match"
"72943","7501 Bluff Springs in, Austin, TX, ","Match","Non_Exact","7501 BLUFF SPRINGS RD, AUSTIN, TX, 78744","-97.76977522999994,30.177468542000042","64123784","L","48","453","002430","3002"
"133239","7803 Dee Gabriel Collins in, Travis, TX, ","No_Match"
"92535","4808 Rustown Drive in, Austin, TX, ","Match","Exact","4808 RUSTOWN DR, AUSTIN, TX, 78727","-97.73182987899997,30.41957539200007","63926585","R","48","453","001745","2001"
"112357","1909 Blue Meadow in, Austin, TX, ","Match","Non_Exact","1909 BLUE MEADOW DR, AUSTIN, TX, 78744","-97.76718377999998,30.18302572500005","63949715","R","48","453","002427","3015"
"135894","4604 Magin Myrtle in, Austin, TX, ","No_Match"
"133234","8106 Brodie in, Austin, TX, ","Match","Non_Exact","8106 BRODIE LN, AUSTIN, TX, 78745","-97.83776442099997,30.20257540800003","63939706","R","48","453","001777","2020"
"2364","502 W Longspur Blvd in, Austin, TX, ","Match","Non_Exact","502 LONGSPUR BLVD W, AUSTIN, TX, 78753","-97.69152010199997,30.366351421000047","63930828","R","48","453","001823","1002"
"142191","16001 Cameron Road in, Travis, TX, ","No_Match"
"79560","3000 E 51St St in, Austin, TX, ","Match","Non_Exact","3000 E 51ST ST, AUSTIN, TX, 78723","-97.68444157799996,30.296865144000037","63951292","L","48","453","002107","2010"
"84906","9219 Independence Loop in, Austin, TX, ","Match","Exact","9219 INDEPENDENCE LOOP, AUSTIN, TX, 78748","-97.81242216799996,30.177330513000072","63998472","L","48","453","002423","2004"
"6719","1037 East 44Th Street in, Austin, TX, ","Match","Exact","1037 E 44TH ST, AUSTIN, TX, 78751","-97.71732565599996,30.30190416000005","63946009","R","48","453","000302","4004"
"10623","5601 Adair in, Austin, TX, ","Match","Non_Exact","5601 ADAIR DR, AUSTIN, TX, 78754","-97.61825660499994,30.363427131000037","635101414","L","48","453","001856","2020"
"126995","12009 Green Leaf Dr in, Travis, TX, ","No_Match"
"92528","1303 Village West in, Travis, TX, ","No_Match"
"111030","6201 Club Terrace Dr in, Austin, TX, ","Match","Exact","6201 CLUB TER, AUSTIN, TX, 78741","-97.69884301299999,30.23418409900006","641456021","R","48","453","002318","2004"
"103413","20 North Interstate 35 in, Austin, TX, ","No_Match"
"104743","7307 E Riverside Dr in, Austin, TX, ","Match","Non_Exact","7307 E RIVERSIDE DR, AUSTIN, TX, 78741","-97.69356542399998,30.220128312000043","64036196","R","48","453","002312","3019"
"104748","13516 Gilwell in Del, Valle, TX, ","No_Match"
"31545","5700 Cameron Rd in, Austin, TX, ","Match","Exact","5700 CAMERON RD, AUSTIN, TX, 78723","-97.70210082699998,30.31531707000005","63932737","L","48","453","002105","2014"
"112349","3600 Autumn Bay in, Austin, TX, ","Match","Non_Exact","3600 AUTUMN BAY DR, AUSTIN, TX, 78744","-97.69529314499994,30.200018060000048","628008555","L","48","453","002431","2009"
"116707","11682 Maha Loop in, Austin, TX, ","Match","Non_Exact","11682 MAHA LOOP RD, AUSTIN, TX, 78719","-97.68731989499997,30.10198217800007","641773574","L","48","453","002436","1011"
"23901","7132 W 71 Hwy in, Austin, TX, ","No_Match"
"39496","2707 S Ih 35 in, Austin, TX, ","No_Match"
"101690","8700 Block Of Southwick Dr in, Austin, TX, ","Match","Exact","8700 SOUTHWICK DR, AUSTIN, TX, 78724","-97.62911830599995,30.281207606000066","627052567","R","48","453","002211","1003"
"101691","5203 Iron St in, Austin, TX, ","No_Match"
"100362","8100 S. 1St St. in, Austin, TX, ","Match","Non_Exact","8100 S 1ST ST, AUSTIN, TX, 78748","-97.79393376799999,30.18220195200007","63998478","R","48","453","002423","3018"
"2375","1801 E 4Th St in, Austin, TX, ","Match","Non_Exact","1801 E 4TH ST, AUSTIN, TX, 78702","-97.72436321899994,30.260159654000063","63947151","R","48","453","000902","4051"
"43519","10600 Georgian Dr in, Austin, TX, ","Match","Exact","10600 GEORGIAN DR, AUSTIN, TX, 78753","-97.68562290499995,30.372466862000067","63934216","L","48","453","001823","2007"
"124330","1601 E Slaughter Ln in, Travis, TX, ","No_Match"
"54294","2934 Pannell St in, Austin, TX, ","Match","Exact","2934 PANNELL ST, AUSTIN, TX, 78722","-97.70636039999994,30.284253082000077","63947715","L","48","453","000402","2005"
"116703","13 Club Estates in, Lakeway, TX, ","Match","Non_Exact","13 CLUB ESTATES PKWY, LAKEWAY, TX, 78738","-97.99411172099997,30.348881858000027","64007823","L","48","453","001773","2016"
"20876","2705 Rundberg in, Austin, TX, ","No_Match"
"83607","1657 Chippeway Lane in, Austin, TX, ","Match","Exact","1657 CHIPPEWAY LN, AUSTIN, TX, 78745","-97.79970429899998,30.203528568000024","63940433","L","48","453","002409","2001"
"31530","1104 Crown Ridge Path in, Austin, TX, ","Match","Exact","1104 CROWN RIDGE PATH, AUSTIN, TX, 78753","-97.68107244499998,30.357668819000025","63992142","L","48","453","001833","1002"
"57327","1601 E Slaughter Ln Lot 282 in, Austin, TX, ","Tie"
"84945","2502 Citation in, Austin, TX, ","No_Match"
"133253","12707 Scissortail in, Austin, TX, ","No_Match"
"17226","1505 Darold Dr in, Austin, TX, ","No_Match"
"137615","5533 Burnet Rd in, Austin, TX, ","Match","Exact","5533 BURNET RD, AUSTIN, TX, 78756","-97.73992852499998,30.330588815000056","63931341","R","48","453","000205","1000"
"70302","2206 Mountain View Dr in, Austin, TX, ","Match","Non_Exact","2206 MOUNTAIN VIEW RD, AUSTIN, TX, 78703","-97.77145313699998,30.297332846000074","63941327","L","48","453","001604","4002"
"71636","9225 S 183 in, Travis, TX, ","No_Match"
"111008","10463 Sprinkle Rd in, Austin, TX, ","Match","Exact","10463 SPRINKLE RD, AUSTIN, TX, 78754","-97.64753591799996,30.35227080100003","63935220","R","48","453","001834","2035"
"40471","3000 Shoreline in, Travis, TX, ","No_Match"
"38153","2101 Elmont Drive in, Austin, TX, ","Match","Exact","2101 ELMONT DR, AUSTIN, TX, 78741","-97.72627179999995,30.241283446000068","64015971","R","48","453","002304","2010"
"20882","6600 Elm Creek #119 in, Austin, TX, ","No_Match"
"111004","5408 S Hearsey in, Austin, TX, ","No_Match"
"126982","8911 Trone Circle in, Austin, TX, ","Match","Exact","8911 TRONE CIR, AUSTIN, TX, 78758","-97.71032826499999,30.362789864000035","63930531","R","48","453","001820","3024"
"43504","15208 Valerian Tea Dr in, Travis, TX, ","No_Match"
"11932","2412 Wagon Crossing Path in, Austin, TX, ","Match","Exact","2412 WAGON CROSSING PATH, AUSTIN, TX, 78744","-97.75460275399996,30.19100708900004","63949914","L","48","453","002412","3004"
"125646","4509 Aristocrat Dr in, Travis, TX, ","No_Match"
"32851","4500 E 71 in, Austin, TX, ","No_Match"
"19899","6103 Manor Rd #118 in, Austin, TX, ","Match","Exact","6103 MANOR RD, AUSTIN, TX, 78723","-97.67802985499998,30.307866053000055","63951221","R","48","453","002107","4004"
"124319","8220 Tx-71 in, Austin, TX, ","No_Match"
"32855","9202 Mckenzie Rd in, Austin, TX, ","Match","Exact","9202 MCKENZIE RD, AUSTIN, TX, 78719","-97.69522080599995,30.143449428000054","64012419","L","48","453","002436","1004"
"6738","8529 Grandview in, Jonestown, TX, ","Match","Non_Exact","8529 GRANDVIEW DR, JONESTOWN, TX, 78645","-97.94152503499998,30.473715516000027","641738160","L","48","453","001780","1034"
"20059","2511 Rockridge in, Austin, TX, ","Match","Non_Exact","2511 ROCKRIDGE DR, AUSTIN, TX, 78744","-97.75507111299999,30.18268537600005","63949952","R","48","453","002427","1003"
"6751","1100 Shady Ln in, Austin, TX, ","Match","Exact","1100 SHADY LN, AUSTIN, TX, 78721","-97.69318815099996,30.259995881000066","63948178","L","48","453","002111","3006"
"65765","12110 Lavinia in, Austin, TX, ","Match","Non_Exact","12110 LAVINIA LN, AUSTIN, TX, 78753","-97.66186656899998,30.38824954900008","63934519","L","48","453","001835","3006"
"124392","928 Melted Candle Cv in, Austin, TX, ","No_Match"
"52454","808 Gunter in, Austin, TX, ","Match","Non_Exact","808 GUNTER ST, AUSTIN, TX, 78702","-97.70166504799994,30.25925484100003","63948110","L","48","453","000902","1001"
"88405","11212 Renel Dr in, Austin, TX, ","Match","Exact","11212 RENEL DR, AUSTIN, TX, 78758","-97.69495095699995,30.384634947000052","641676790","L","48","453","001845","2011"
"52458","4700 E Riverside #627 in, Austin, TX, ","No_Match"
"21383","12405 Twin Creek in, Travis, TX, ","No_Match"
"135055","2124 Burton Dr. in, Austin, TX, ","Match","Exact","2124 BURTON DR, AUSTIN, TX, 78741","-97.73248198499994,30.23251947400007","650111177","R","48","453","002315","1001"
"85378","14903 Bern Dr in Del, Valle, TX, ","No_Match"
"6746","760 Airport Blvd in, Austin, TX, ","Match","Exact","760 AIRPORT BLVD, AUSTIN, TX, 78702","-97.69268664699996,30.254573976000074","63949050","L","48","453","002111","2022"
"37733","1900 Chicon St in, Austin, TX, ","Match","Exact","1900 CHICON ST, AUSTIN, TX, 78722","-97.72126042299999,30.27988834100006","63946911","L","48","453","000402","3033"
"85376","6305 E Riverside Dr in, Austin, TX, ","Match","Non_Exact","6305 E RIVERSIDE DR, AUSTIN, TX, 78741","-97.70325531799995,30.22479719200004","64036195","R","48","453","002312","3024"
"85373","11216 Prairie Dove Cir in, Austin, TX, ","Match","Exact","11216 PRAIRIE DOVE CIR, AUSTIN, TX, 78758","-97.70479159799999,30.389462440000045","63974807","L","48","453","001843","1001"
"37736","8904 Chisholm Ln in, Austin, TX, ","Match","Exact","8904 CHISHOLM LN, AUSTIN, TX, 78748","-97.80976518899996,30.179617016000066","641678146","R","48","453","002423","2004"
"56815","1106 Somerset Ave in, Austin, TX, ","Match","Exact","1106 SOMERSET AVE, AUSTIN, TX, 78753","-97.67488046599999,30.365783341000053","63934448","L","48","453","001833","2009"
"36406","620 And Parmer Ln in, Austin, TX, ","No_Match"
"59093","5315 Wellington Dr in, Austin, TX, ","Match","Exact","5315 WELLINGTON DR, AUSTIN, TX, 78723","-97.68548194399995,30.301527548000024","63951181","R","48","453","002106","2002"
"20068","1139 Richardine Ave in, Austin, TX, ","Match","Exact","1139 RICHARDINE AVE, AUSTIN, TX, 78721","-97.68580203899995,30.26983208100006","63951641","R","48","453","002110","2009"
"139416","1900 N Ih 35 Sb Service in, Austin, TX, ","No_Match"
"104793","12034 Research Blvd in, Austin, TX, ","Match","Exact","12034 RESEARCH BLVD, AUSTIN, TX, 78759","-97.75027084899995,30.424318105000054","64027032","R","48","453","002500","2012"
"102134","8601 Vertex Blvd in, Austin, TX, ","No_Match"
"111067","11402 Joy St. in, Travis, TX, ","No_Match"
"45345","11804 North Oaks Dr in, Austin, TX, ","Match","Exact","11804 N OAKS DR, AUSTIN, TX, 78753","-97.67239463699997,30.38400561900005","63934325","L","48","453","001832","2016"
"139415","10505 Moore Rd in, Travis, TX, ","No_Match"
"1077","1503 Morgan Ln in, Austin, TX, ","Match","Exact","1503 MORGAN LN, AUSTIN, TX, 78704","-97.78097058099996,30.22946418400005","63944048","L","48","453","002005","2007"
"96014","1407 Suzi Lane in, Pflugerville, TX, ","Match","Exact","1407 SUZI LN, PFLUGERVILLE, TX, 78660","-97.65407824099998,30.458118295000077","64003411","L","48","453","001857","1042"
"127410","4400 S Ih 35 in, Austin, TX, ","No_Match"
"24427","7323 Dixie Rd. in, Austin, TX, ","Match","Non_Exact","7323 DIXIE DR, AUSTIN, TX, 78744","-97.74445928099999,30.16707170400008","63950426","L","48","453","002426","2005"
"33369","2341 Corta St in, Austin, TX, ","Match","Exact","2341 CORTA ST, AUSTIN, TX, 78702","-97.71772900099995,30.256482530000028","648443257","R","48","453","000902","3026"
"32037","2802 Webberville Rd in, Austin, TX, ","Match","Exact","2802 WEBBERVILLE RD, AUSTIN, TX, 78702","-97.71015472199997,30.264838911000027","63947880","L","48","453","000802","3011"
"52465","4907 Dry Oak Trl in, Austin, TX, ","No_Match"
"76410","1827 Bitter Creek in, Austin, TX, ","Match","Non_Exact","1827 BITTER CREEK DR, AUSTIN, TX, 78744","-97.76707124299998,30.186256368000045","63949705","R","48","453","002427","3012"
"127404","9708 Rodriguez Rd in, Austin, TX, ","Match","Exact","9708 RODRIGUEZ RD, AUSTIN, TX, 78747","-97.70676102299996,30.116975203000038","637877170","L","48","453","002432","1025"
"34696","1601 E. Slaughter in, Austin, TX, ","No_Match"
"53797","1200 E 51St in, Austin, TX, ","No_Match"
"33363","1101 Springdale in, Austin, TX, ","Match","Non_Exact","1101 SPRINGDALE RD, AUSTIN, TX, 78721","-97.69039789199996,30.27359687300003","63948061","R","48","453","002110","2000"
"52469","612 Irma Dr in, Austin, TX, ","Match","Exact","612 IRMA DR, AUSTIN, TX, 78752","-97.71922669299994,30.331237290000047","63931620","R","48","453","001503","3005"
"140401","1512 Pheasant Ln in, Travis, TX, ","No_Match"
"77746","1712 East 11Th St in, Austin, TX, ","Match","Exact","1712 E 11TH ST, AUSTIN, TX, 78702","-97.72233285499999,30.266693211000074","63947118","L","48","453","000804","2038"
"21393","8504 Remington Ln in, Austin, TX, ","Match","Exact","8504 REMINGTON LN, AUSTIN, TX, 78758","-97.71469423899998,30.359492790000047","63931930","L","48","453","001805","1004"
"20060","2100 Metcalfe Road in, Austin, TX, ","No_Match"
"6756","15200 Jacobson in, Travis, TX, ","No_Match"
"13778","2600 Water Well Ln in, Austin, TX, ","Match","Exact","2600 WATER WELL LN, AUSTIN, TX, 78728","-97.68449323299996,30.44636543200005","63932899","R","48","453","001853","1004"
"12448","10911 Maha Loop in, Austin, TX, ","No_Match"
"11114","7000 Decker Lane#502 in, Austin, TX, ","No_Match"
"19048","2124 Picadilly Dr in, Travis, TX, ","No_Match"
"19045","1500 Spyglass Dr in, Austin, TX, ","Match","Exact","1500 SPYGLASS DR, AUSTIN, TX, 78746","-97.78690939799998,30.258481862000053","63943515","R","48","453","001911","1010"
"19047","1615 Holly Street in, Austin, TX, ","Match","Exact","1615 HOLLY ST, AUSTIN, TX, 78702","-97.72988015699997,30.254784758000028","63948356","R","48","453","001000","5001"
