Index_ID,Address,City,State,Zipcode
61934,11700 Metric Boulevard in,Austin,TX,
8974,6214 Cameron Road in,Austin,TX,
106112,2305 Island Wood Road in,Austin,TX,
136219,14520 Thunderhead Rd in,Austin,TX,
139141,14520 Thunderhead Road in,Austin,TX,
43102,2500 Dovewood in,Austin,TX,
27578,6807 Starcrest Lane in,Austin,TX,
123523,6506 Hickman Avenue in,Austin,TX,
6670,12001 Hispana Court in,Austin,TX,
28032,908 Cedar Glen in,Austin,TX,
128130,117701 Big Trail in,Austin,TX,
10754,4705 Leather Leaf in,Austin,TX,
54336,11005 Little Thicket Road in,Austin,TX,
18084,7000 Comanche Trail in,Austin,TX,
82600,7Th Street And Pedernales Street in,Austin,TX,
6205,2555 Western Trails in,Austin,TX,
77191,3515 Convict Hill Rd in,Austin,TX,
93446,117010 Kingsview in,Austin,TX,
113400,4709 Gallego Cir in,Austin,TX,
24815,2900 N Farm To Market Road 973 in,Austin,TX,
62428,13542 Research in,Austin,TX,
32942,1902 W 37Th Street in,Austin,TX,
119227,750 Gunter Street in,Austin,TX,
128997,13229 High Sierra in,Manor,TX,
132535,611 East 45Th Street in,Austin,TX,
135463,6801 Riverside Drive in,Austin,TX,
111975,12601 Rampart Street in,Austin,TX,
108978,7100 290 Frontage Road in,Austin,TX,
84116,14200 The Lakes Boulevard in,Pflugerville,TX,
11968,9601 Carson Creek Blvd in,Austin,TX,
105777,8300 Rockwood in,Austin,TX,
60060,6104 Homestead Trail in,Austin,TX,
120709,4700 Westgate in,Austin,TX,
128744,10402 Little Pebble Drive in,Austin,TX,
91189,1616 Chippeway Ln in,Austin,TX,
84178,3518 Malone Dr in,Austin,TX,
43041,5600 North Interstate Highway 35 in,Austin,TX,
63882,8205 Burrell Dr in,Austin,TX,
89709,7337 Manchaca Road in,Austin,TX,
61491,603 Davis in,Austin,TX,
84382,3313 East 12Th Street in,Austin,TX,
51468,10081 Old Manchaca Road in,Austin,TX,
10751,1700 Terri Road in,Austin,TX,
41673,11000 Block Of Research Blvd in,Austin,TX,
129028,2417 W Ben White in,Austin,TX,
22090,8004 Seminary Ridge in,Austin,TX,
71881,5300 Apple Orchard Lane in,Austin,TX,
60411,8311 Citation in,Travis,TX,
20837,12113 Stoney Meadow Drive in Del,Valle,TX,
82827,404 Ledgeway in,Travis,TX,
143088,1601 South Mopac Express Way in,Austin,TX,
65811,303 East Pheasant Drive in,Austin,TX,
122132,1729 Constantino Circle in,Austin,TX,
22660,12179 Running Bird Ln in,Austin,TX,
123700,4501 East Ben White Boulevard in,Austin,TX,
112012,14906 Zurick Drive in Del,Valle,TX,
83268,9901 Rodriguez in,Austin,TX,
69944,6105 London ( Found At 35- Howard Ln) in,Austin,TX,
44099,34Th And 35Th Streets And Speedway in,Austin,TX,
10874,13201 Ranch Road 620 North in,Austin,TX,
130499,4905 Valley Oak in,Austin,TX,
47314,"9414 N, in",Austin,TX,
62484,9501 Kempler Dr in,Austin,TX,
141715,801 Jet Lane in,Austin,TX,
38925,2900 South 1St in,Austin,TX,
114936,20400 Quiet Oaks Lane in,Austin,TX,
73269,16120 Jacobson Road in Del,Valle,TX,
86745,500 E 4Th St in,Austin,TX,
11261,6805 Side Saddle Street in,Austin,TX,
21272,3218 Park Hills Drive in,Austin,TX,
46982,2511 Glenn Springs in,Austin,TX,
30810,135 And Stassney in,Austin,TX,
68545,8228 Research Blvd in,Austin,TX,
123352,6812 South Congress in,Austin,TX,
126994,4517 Rimrock in,Austin,TX,
115268,1201 Lady Bird Lane in,Austin,TX,
25193,5803 Gloucester Lane in,Austin,TX,
11361,1113 East 3Rd in,Austin,TX,
29282,11604 Cecil Rosetta Ct in,Creedmoor,TX,
114533,800 Floredale in,Austin,TX,
63554,6909 Ryan Drive in,Austin,TX,
2290,7100 Bluff Spring Road in,Austin,TX,
69493,3505 Rockhurst Lane in,Austin,TX,
47364,10114 Jollyville Rd in,Austin,TX,
125626,2201 Willow Creek Apt 338 in,Austin,TX,
17065,1700 Burton Drive in,Austin,TX,
11777,300 Carmen Court in,Austin,TX,
62001,912 Keith Ln in,Austin,TX,
73702,4900 Barkbridge Trl in,Austin,TX,
51481,7706 Village Creek in,Austin,TX,
16366,8328 Sassman in,Austin,TX,
26371,5310 Prock Lane in,Austin,TX,
89184,13713 Fallsprings Way in,Travis,TX,
41004,13511 Feldspar Drive in,Austin,TX,
84470,124 Bolles Circle in,Austin,TX,
68638,12800 Chime Drive in,Manor,TX,
78190,104 Payton Gin in,Austin,TX,
47012,841 Airport Boulevard in,Austin,TX,
89889,4413 Quicksilver in,Austin,TX,
108236,5004 Creek Bend in,Austin,TX,
113433,1711 Burton Drive in,Austin,TX,
107779,2213 Rountree Drive in,Austin,TX,
23757,2811 La Frontera in,Austin,TX,
100077,5800 Sweeney Circle in,Austin,TX,
7534,3309 Peavy in,Austin,TX,
94244,311 W William Cannon in,Austin,TX,
89675,11923 Highway 290 in,Manor,TX,
43268,5952 Hammerhill Run in,Austin,TX,
53208,13904 Joyce Lane in,Travis,TX,
83117,6005 Pino Lane in,Austin,TX,
134507,15000 Parrish Lane in,Austin,TX,
83419,1414 W Ben White Blvd in,Austin,TX,
143135,2413 Sanders in,Austin,TX,
45432,6401 Betty Cook Drive in,Austin,TX,
25563,12101 Buzz Schneider in,Austin,TX,
36612,12501 Alberta Ridge in,Austin,TX,
109777,20708 Post Oak Parkway in,Manor,TX,
109228,12105 Buzz Scheider Lane in,Austin,TX,
126978,1700 Onion Creek Parkway in,Austin,TX,
48314,1901 Sunny Brook Drive in,Austin,TX,
133564,4309 Bandice Lane in,Pflugerville,TX,
115875,8900 Mesa Dr in,Austin,TX,
93815,1625 And 183 in,Austin,TX,
93997,701 Center Ridge Drive in,Austin,TX,
26480,8028 El Roy Road in Del,Valle,TX,
7384,7104 Berkman Drive in,Austin,TX,
12408,8512 Devine Ln in,Austin,TX,
43097,6103 Dooley Trail in,Austin,TX,
112061,600 E Parsons St in,Manor,TX,
51703,2901 West Slaughter Lane in,Austin,TX,
93662,10500 N Ih35 in,Austin,TX,
85494,3106 Catalina Dr in,Austin,TX,
72613,3703 Robinson Avenue in,Austin,TX,
102108,7113 Dan Jean in,Austin,TX,
19240,4305 Tucker Hill in,Travis,TX,
89564,819 E Oltorf in,Austin,TX,
110411,2200 Palmera in,Austin,TX,
142722,1163 Lott Avenue in,Austin,TX,
121283,4802 Flicker Cove in,Austin,TX,
64408,2203 Leah Cv A in,Austin,TX,
90001,3500 Windsor Road in,Austin,TX,
306,6118 Fairway Street in,Austin,TX,
41698,8103 Seeling Drive in,Austin,TX,
130970,207 Beaver in,Austin,TX,
17276,11501 Arrowmound Pass in Del,Valle,TX,
101948,3622 Manchaca in,Austin,TX,
14162,9908 Thaxton Road in,Austin,TX,
47409,5300 Fence Row in,Austin,TX,
56308,9615 Teasdale in,Austin,TX,
84051,12400 Mellow Meadows in,Austin,TX,
73537,7126 Hillcrest Lane in,Austin,TX,
110465,21028 Blake Manor Rd in,Travis,TX,
136796,10812 N Ih 35 in,Austin,TX,
7474,10904 Panomamic View in,Jonestown,TX,
21879,2125 Boyds Way in,Austin,TX,
113391,120 Mist Flower in,Travis,TX,
69574,20670 Cameron in,Travis,TX,
14793,2007 Nightview Dr in,Austin,TX,
66342,19100 Blake Manor Rd in,Austin,TX,
95355,220-0 Ponciana in,Austin,TX,
71453,6920 Capina Xing in,Travis,TX,
19819,900 West Riverside Drive in,Austin,TX,
82933,10800 Lakeline in,Austin,TX,
31874,6900 Riverside Dr in,Austin,TX,
53276,6266 Us 290 West in,Austin,TX,
4802,1113 Fm 620 in,Austin,TX,
10781,5605 Signal Point in,Austin,TX,
73336,11700 Pillion Place in,Manor,TX,
22857,8515 Ih 35 in,Austin,TX,
78392,1405 Cometa Street in,Austin,TX,
25974,8213 Sam Rayburn in,Austin,TX,
9876,10700 Macmora Road in,Austin,TX,
55794,12721 Dakota Lane in,Austin,TX,
26632,21445 Coyote Trail in Lago,Vista,TX,
16462,11500 Perlange Pass in,Manor,TX,
108790,10312 Catherine in,Austin,TX,
70442,6909 Shannon Dr in,Austin,TX,
94692,4300 Speedway in,Austin,TX,
48121,710 E Ben White Boulevard in,Austin,TX,
119773,21 Waller Street in,Austin,TX,
99103,1900 East Cesar Chavez in,Austin,TX,
11354,10500 Jollyville Road in,Austin,TX,
11995,13906 Sleepy Hollow Rd in,Travis,TX,
123228,7900 Bar K in Lago,Vista,TX,
81880,9400 West Parmer Lane in,Austin,TX,
133376,8708 Piney Point Drive in,Austin,TX,
87144,2101 Elysian in,Austin,TX,
106919,14200 The Lakes in,Pflugerville,TX,
21563,6900 Bennet Ave in,Austin,TX,
139081,2310 E13Th in,Austin,TX,
135403,507 West Applegate Drive in,Austin,TX,
127523,2809 West William Cannon in,Austin,TX,
91441,6906 Meadow Run in,Austin,TX,
40508,7600 Tisdale Road in,Austin,TX,
68476,13359 Pond Springs in,Austin,TX,
68715,12501 Tree Line Dr in,Austin,TX,
47311,9511 Night Star in,Travis,TX,
136145,5501 Burnet Road in,Austin,TX,
65679,12000 Oak Trail in,Austin,TX,
123775,5900 Cougar Dr in,Austin,TX,
58222,4524 Destinys Gate in,Austin,TX,
108995,1711 Wheeles Lane in,Austin,TX,
143304,1009 West Dittmar Road in,Austin,TX,
125454,4701 Gallego Circle in Bee,Cave,TX,
41912,2107 Kirksey Drive in,Austin,TX,
34996,20305 National Drive in Lago,Vista,TX,
143240,2009 Wells Branch in,Austin,TX,
64604,5015 South Ih 35 in,Austin,TX,
74653,2807 Slaughter Ln in,Austin,TX,
54973,11308 January Dr in,Austin,TX,
135295,5310 S Pleasant Valley Road in,Austin,TX,
78140,9201 Circuit Of The Americas Boulevard in Del,Valle,TX,
96059,3203 Govalle in,Austin,TX,
137532,3702 Commerce Street in,Austin,TX,
96289,6607 South Interstate 35 Frontage Road in,Austin,TX,
59800,5002 Nuckols Crossing Road in,Austin,TX,
121763,2501 Manor Road in,Austin,TX,
90464,2311 Terri Road in,Austin,TX,
63584,11802 North Oaks Drive in,Austin,TX,
53270,3755 South Capital Of Texas Highway in,Austin,TX,
2252,12400 Mellow Meadow Drive in,Austin,TX,
114327,5301 Avispa Way in,Austin,TX,
127831,2705 Princeton Drive in,Austin,TX,
126356,1604 Wheless Lane in,Austin,TX,
126710,10609 Cooper Hill in,Austin,TX,
2448,2418 Village Walk in,Austin,TX,
16168,1415 E 3Rd St in,Austin,TX,
87301,3706 Goodwin Avenue in,Austin,TX,
67689,5200 E William Cannon Drive in,Austin,TX,
97870,10300 Interstate 35 in,Austin,TX,
96295,11919 Manchaca Road in,Austin,TX,
116470,1112 Begonia in,Austin,TX,
105905,7907 Coulver Rd in,Travis,TX,
119058,4610 S Ih 35 in,Austin,TX,
108705,303 Florence Drive in,Austin,TX,
55587,5811 Melody Lane in,Travis,TX,
109698,7106 Colony Park in,Austin,TX,
103026,2507 Diaz Street in,Austin,TX,
71623,1504 Darold Drive in,Austin,TX,
62971,4313 South 1St in,Austin,TX,
55598,8105 Topanga Lane in,Austin,TX,
75030,4304 Rosedale Ave in,Austin,TX,
137950,7900 San Felipe Boulevard in,Austin,TX,
42154,4501 Lareina Drive in,Austin,TX,
92801,7015 Muckender Ln in,Austin,TX,
71161,10812 S Ih 35 Frontage Rd in,Austin,TX,
21249,9201 Circuit Of The Americas Boulevard in,Austin,TX,
52321,8606 Bluff Springs Road in,Austin,TX,
40985,8300 N Ih-35 in,Austin,TX,
135979,5625 Alomar Cove in Del,Valle,TX,
34840,9201 Circuits Of The America in,Travis,TX,
20135,6407 Springdale Road in,Austin,TX,
96030,7304 Gunnison Pass in,Austin,TX,
7209,5502 Rain Creek Parkway in,Austin,TX,
71317,820 Castle Ridge Rd in,Austin,TX,
85800,1034 Gardner Road in,Austin,TX,
119829,1605 Morgan Ln in,Austin,TX,
8965,930 E Rundberg Lane in,Austin,TX,
112257,15305 Knighten Lane in,Austin,TX,
72853,3001 West 29Th Street in,Austin,TX,
108666,8900 Ih 35 in,Austin,TX,
41780,2250 Ridge Point Drive in,Austin,TX,
62165,910 Water St in,Travis,TX,
31576,14321 South Turnersville Road in,Travis,TX,
117732,13316 Coomes Drive in Del,Valle,TX,
91306,3307 Harpers Ferry Lane in,Austin,TX,
97902,121 Sheraton Avenue in,Austin,TX,
137780,412 West Alpine Road in,Austin,TX,
64327,1005 Collinsworth St in,Austin,TX,
121359,2336 Douglas Apt 323 in,Austin,TX,
46627,2200 S Lakeshore Boulevard in,Austin,TX,
104048,11213 Midbury Court in,Austin,TX,
102775,6801 Riverside in,Austin,TX,
75626,2457 Killingsworth Ln in,Travis,TX,
88984,2806 Real Street in,Austin,TX,
33123,24Th Street And San Antonio Street in,Austin,TX,
30159,1007 East Runberg Lane in,Austin,TX,
122705,2319 Btiter Creek in,Austin,TX,
143223,2000 Citation in,Travis,TX,
44500,11000 Middle Fiskville Road in,Austin,TX,
93302,3524 Greystone Dr in,Austin,TX,
133524,5214 Overbrook Drive in,Austin,TX,
8939,1609 W Braker Ln in,Austin,TX,
43663,5306 George Street in,Austin,TX,
46350,1007 East Rundberg Lane in,Austin,TX,
73231,1511 Poquito Street in,Austin,TX,
6564,12349 Metric Boulevard in,Austin,TX,
132758,4601 East Saint Elmo in,Austin,TX,
97971,717 E 7Th in,Austin,TX,
83474,607 Turley Drive in,Austin,TX,
44424,5401 Tierra Alta Circle in Del,Valle,TX,
75976,2300 Sunridge in,Austin,TX,
114173,1051 Springdale Road in,Austin,TX,
129998,13901 Fm 969 in,Austin,TX,
68639,2000 South 7Th Street in,Austin,TX,
46878,1611 Ashberry Drive in,Austin,TX,
81082,6800 Colony Loop in,Austin,TX,
133942,6706 Rotunda View in,Austin,TX,
107369,9120 Northgate Boulevard in,Austin,TX,
92160,183 And Fairfield in,Austin,TX,
121388,5121 Albert Brown Drive in Del,Valle,TX,
65241,12300 Patron in,Austin,TX,
31747,17903 Lafayette Park Drive in,Jonestown,TX,
6742,8610 Ranch Road 620 in,Austin,TX,
15091,10213 Doc Holliday in,Austin,TX,
7877,3649 Ranch Creek Drive in,Austin,TX,
91324,9505 Bear Paw Trl in,Austin,TX,
131157,9703 Curlew in,Austin,TX,
41539,4402 Dovemeadow in,Austin,TX,
18050,4009 Victory Drive in,Austin,TX,
20375,9001 Northgate Boulevard in,Austin,TX,
141243,8515 South Ih35 in,Austin,TX,
116052,16608 Manda Carlson Road in,Manor,TX,
104375,6001 Techni Center Drive in,Austin,TX,
75603,11614 Maybach Drive in Del,Valle,TX,
75309,1010 Wisteria Drive in,Austin,TX,
15274,4941 Irvine Lane in Del,Valle,TX,
31950,841 Peyton Gin Road in,Austin,TX,
121444,3009 Richfield Landing in,Pflugerville,TX,
40608,4715 Fort Moultrie Lane in,Austin,TX,
111769,1St St And South Center Str. in,Austin,TX,
130435,4511 Northcape Dr in,Austin,TX,
29367,12342 Hunter Chase Drive in,Austin,TX,
127182,4811 Aberdeen Drive in,Austin,TX,
141006,4417 Lendall in,Austin,TX,
58894,6006 Leisure Run in,Austin,TX,
2346,7809 Adelaide in,Austin,TX,
29532,2102 Thrasher Lane in,Austin,TX,
118291,12920 Briarcreek Loop in,Travis,TX,
31579,1428 Poppy Seed Ln in,Austin,TX,
112151,15119 Northbound Ih-35 in,Pflugerville,TX,
80790,18701 Old Lockwood in,Travis,TX,
9640,4716 Sagebrush Trail in,Austin,TX,
69432,16200 Hamilton Point in,Manor,TX,
34146,4914 Fort Clark Drive in,Austin,TX,
19524,5900 Harwill Circle in,Austin,TX,
35681,6815 Suena Drive in,Austin,TX,
11765,2009 South Capital Of Texas in,Austin,TX,
89090,14019 Fuchs Grove in,Manor,TX,
9472,7510 Compass Drive in,Austin,TX,
118537,425 Woodward Street in,Austin,TX,
56777,14832 Fm 973 in,Manor,TX,
136416,9900 South Ih 35 in,Austin,TX,
66531,827 Gullett Street in,Austin,TX,
29780,1400 East 12Th Street in,Austin,TX,
97325,10000 Brownie Drive in,Austin,TX,
26830,8900 North Lamar Blvd in,Austin,TX,
91704,6422 S 183 in,Austin,TX,
67806,12707 Mopac Expy in,Austin,TX,
134605,1325 South Fm 973 Road in,Austin,TX,
77689,5701 Cougar Drive in,Austin,TX,
47385,4400 Stone Gate Circle in,Austin,TX,
92860,1200 West Cesar Chavez St in,Austin,TX,
63201,1130 Rutherford Lane in,Austin,TX,
22890,5307 Ledesma Road in,Austin,TX,
122495,2500 Crossing Place in,Austin,TX,
6359,7200 Cameron Road in,Austin,TX,
53593,11100 Bleich Ln in,Austin,TX,
33472,11121 Bright Leaf in,Austin,TX,
31806,1225 Anise Drive in,Austin,TX,
78396,4004 Bluffridge Circle in,Austin,TX,
142784,5512 South Pleasant Valley Drive in,Austin,TX,
58153,7013 Rufus in,Austin,TX,
123034,7610 Old Bee Caves in,Austin,TX,
138359,3710 Indian Point Drive in,Austin,TX,
98507,1003 Glen Oaks Court in,Austin,TX,
108136,12803 Decoy Cv in,Austin,TX,
119165,1304 Delano Street in,Austin,TX,
25782,10807 Topperwein Drive in,Austin,TX,
126004,13313 Indian Oak Bend in,Austin,TX,
88274,1210 Neans Drive in,Austin,TX,
109704,7014 Elroy Road in Del,Valle,TX,
53047,5602 Tura Ln in,Austin,TX,
45618,16000 Block Of Highway 290 West in,Manor,TX,
119785,833 Fairfield in,Austin,TX,
103416,6604 Antelope Circle in,Austin,TX,
138976,22208 Shotts Dr in,Travis,TX,
110489,1405 Cinnamon Path in,Austin,TX,
126359,771 Airport Boulevard in,Austin,TX,
97709,22123 Silvia Drive in,Travis,TX,
132767,2400 Wickersham Apt 118 in,Austin,TX,
45066,11441 Ih 35 North in,Austin,TX,
28277,9817 Teasdale Terrace in,Austin,TX,
40225,5807 Cougar Drive in,Austin,TX,
44203,5107 Lamba Lane in,Austin,TX,
120927,6216 Thurgood in,Austin,TX,
131105,1411 Norwalk Ln in,Austin,TX,
61719,12000 Wedding Drive in,Manor,TX,
120410,13701 Bauhaus Bend in,Pflugerville,TX,
81262,10309 Hibbs Ln in,Travis,TX,
104851,1507 West William Cannon in,Austin,TX,
139623,6401 North Hampton Drive in,Austin,TX,
38763,1000 Wilks Ave in,Austin,TX,
29833,6006 Baton Rouge Drive in,Austin,TX,
55054,12824 Tomanet Trail in,Austin,TX,
70189,5003 Coffee Cup Cove in,Austin,TX,
9985,500 Trinity Street in,Austin,TX,
76227,6507 Bridgewater Cove in,Austin,TX,
93372,13500 Fm 2769 in,Austin,TX,
41078,4800 Heflin Avenue in,Austin,TX,
122516,8204 Dunn St in,Austin,TX,
109849,11807 Navasota in,Manor,TX,
142315,1210 Coleto Street in,Austin,TX,
102623,2600 North Lamar in,Austin,TX,
1875,9601 Middle Fiskville Road in,Austin,TX,
84306,1005 Blue Fox in,Austin,TX,
120482,9317 Axtellon Court in,Austin,TX,
20119,3338 Paisano Trail in,Austin,TX,
91022,4603 Pimlico Drive in Del,Valle,TX,
40309,8121 Research Boulevard in,Austin,TX,
74831,1712 W Howard Ln in,Travis,TX,
11867,9700 Westgate in,Austin,TX,
140616,1516 Burton in,Austin,TX,
25076,11409 Johhny Wesmuller Lane in,Austin,TX,
110086,1012 38Th And 1/2 Street in,Austin,TX,
107050,4413 Merle Drive in,Austin,TX,
630,11425 Ptarmigan Dr in,Austin,TX,
30586,3154 East Highway 71 in Del,Valle,TX,
2321,5505 E Hwy 71 in,Travis,TX,
135911,1636 Caballo Blanco Road in,Austin,TX,
128448,45Th Street And Duval Street in,Austin,TX,
63746,3206 Barnsley in,Austin,TX,
94163,3817 Red River St in,Austin,TX,
12015,6502 Carson Ridge in,Austin,TX,
108239,2811 La Frontera Road in,Austin,TX,
37768,4511 Blue Meadow in,Austin,TX,
12553,2308 Wickersham Lane in,Austin,TX,
107018,4617 South First in,Austin,TX,
132629,10311 Georgian Dr in,Austin,TX,
134450,7Th Street And Chicon in,Austin,TX,
83305,924 E 51St in,Austin,TX,
60046,7600 Wood Hollow Dr in,Austin,TX,
34468,10506 Barr Ln in,Travis,TX,
92474,6712 Ondantra Bend in,Austin,TX,
67046,2202 Canterbury in,Austin,TX,
77934,10301 Ranch To Market 2222 in,Austin,TX,
101316,2522 Stassney in,Austin,TX,
91153,8607 Brookfiled Drive in,Austin,TX,
84753,10000 Epic Knoll Drive in,Austin,TX,
131965,3200 Crownover Street in,Austin,TX,
109154,3600 Munson in,Austin,TX,
78522,6701 Santos Street in,Austin,TX,
141343,6207 Caddie Street in,Austin,TX,
109903,9604 Point Vista Place #A in,Austin,TX,
1984,3204 Wickham Ln in,Austin,TX,
84732,5708 Nijmegen Dr in,Austin,TX,
122287,2010 E Stassney in,Austin,TX,
142548,2725 Lyle Dr in,Austin,TX,
74648,215 Old Bastrop in,Travis,TX,
8401,9607 Mountain Quail Rd in,Austin,TX,
9413,6100 Idlewood Cove in,Austin,TX,
11206,1236 Porterfield Dr in,Austin,TX,
7032,500 Canyon Ridge Drive in,Austin,TX,
51426,300 Ferguson Dr Unit 204 in,Austin,TX,
91932,6410 Chimney Creek Cir in,Austin,TX,
120946,6111 Bee Caves Road in,Austin,TX,
60156,1400 Massengale Street in,Pflugerville,TX,
67547,1402 Meadowmear Dr in,Austin,TX,
93655,101 S Mockingbird Circle in,Travis,TX,
17594,8200 Sassman in,Travis,TX,
91524,4800 Brassiewood in,Austin,TX,
47031,1500 Alameda Drive in,Austin,TX,
141623,5811 Whitebrook Drive in,Austin,TX,
72336,6903 Rufus Rd in,Austin,TX,
33973,5613 Porter St in,Austin,TX,
134803,1300 Blk 51 Street in,Austin,TX,
52890,962 Springdale in,Austin,TX,
21165,2513 N Fm 620 in,Travis,TX,
138865,8038 Exchange Drive in,Austin,TX,
84582,14610 Menifee Street in,Austin,TX,
8094,6905 Point North Drive in,Austin,TX,
101791,1712 West Howard Lane in,Austin,TX,
58747,9937 Morgan Creek Drive in,Austin,TX,
93088,805 Lydia Street in,Austin,TX,
7580,12711 Acadian Trail in,Austin,TX,
118955,4901 Edenbourgh Ln in,Travis,TX,
121000,2435 Oak Crest Avenue in,Austin,TX,
53891,7000 Cooper Lane in,Austin,TX,
11958,208 Jockey Bluff Cv in,Austin,TX,
9167,4434 Frontier Trl in,Austin,TX,
4302,4705 Leatherleaf in,Austin,TX,
142900,9409 Quail Meadow Dr in,Austin,TX,
7954,15140 Donna Jane Loop in,Travis,TX,
63539,6Th Street And Ih35 in,Austin,TX,
51155,4503 Teri Road in,Travis,TX,
33088,5516 Bitterwood Drive in,Austin,TX,
105099,1928 Gaston Pl in,Austin,TX,
142456,10755 Old Lockhart Road in,Austin,TX,
48847,13201 Fm812 in Del,Valle,TX,
108428,183 And Highway 71 in,Austin,TX,
89375,7515 Timber Hill Drive in Del,Valle,TX,
11034,4435 South Lamar Boulevard in,Austin,TX,
29952,6100 Caddie in,Austin,TX,
60191,10714 San Josa in Del,Valle,TX,
104849,8503 Mayview Dr in,Austin,TX,
142993,12903 Oak Creek Circle in,Austin,TX,
122204,6620 Blue Bluff Rd in,Austin,TX,
83397,2300 Bonita in,Austin,TX,
30076,1301 W Oltorf in,Austin,TX,
11128,7708 Hardy Dr in,Austin,TX,
106702,7705 Stonehaven Circle in,Austin,TX,
101600,6425 South Interstate 35 Frontage Road in,Austin,TX,
29036,2200 Dovehill in,Austin,TX,
49586,2310 Guadalupe Street in,Austin,TX,
124808,2009 Apricot Glen Dr in,Austin,TX,
140720,12505 Zeller Ln in,Austin,TX,
122971,4515 Airport Boulevard in,Austin,TX,
106160,6711 Johnny Morris Road in,Austin,TX,
129762,13117 Barteny Cove in,Austin,TX,
21916,7217 White Panda Run in Del,Valle,TX,
29591,9214 East Templer Street in,Austin,TX,
109070,5701 Gloucester in,Austin,TX,
106848,18300 Belfry Pass in,Travis,TX,
37539,4500 Steiner Ranch Boulevard in,Austin,TX,
136922,6700 Cameron Road in,Austin,TX,
46512,18216 Flathead Dr in,Travis,TX,
42777,16104 812 Road in,Travis,TX,
100987,4616 N Ih 35 in,Austin,TX,
111842,12600 Black Stone Ridge Gap in,Manor,TX,
28570,9400 W Parmer in,Austin,TX,
41315,8107 View Ridge Drive in,Austin,TX,
105005,8508 Forest Heights Ln in,Austin,TX,
39675,6015 Wideleaf Drive in,Austin,TX,
118112,11012 Georgian in,Austin,TX,
3309,14013 Golden Flax in,Travis,TX,
93163,5001 Convict Hill in,Austin,TX,
24925,11304 Perennial Ct in,Austin,TX,
84488,8900 North Interstate 35 in,Austin,TX,
125117,2317 East Stassney Lane in,Austin,TX,
14415,4605 Avenue F in,Austin,TX,
116373,18036 Morrow St in,Travis,TX,
77417,12611 Mistletoe Trl in,Travis,TX,
26749,412 E. William Cannon in,Austin,TX,
