Index_ID,Address,City,State,Zipcode
109913,16604 Fagerquist Road in,Travis,TX,
100103,2500 Montopolis Dr in,Austin,TX,
129693,7002 Aires Lane in,Austin,TX,
132179,7105 Howerington Circle in,Austin,TX,
81091,10009 Webbwood Way in,Austin,TX,
385,5909 Wagon Bend in,Austin,TX,
35166,9401 Quail Meadow Dr in,Austin,TX,
53023,1702 Belford Drive in,Austin,TX,
142611,11018 Bonham Ranch Road in,Travis,TX,
123908,2901 S Capital Of Texas in,Austin,TX,
1964,6902 Rifle Bend in,Austin,TX,
110862,11001 South 1St in,Austin,TX,
15571,2207 Lou Neff Road in,Austin,TX,
68421,827 1626 Road in,Travis,TX,
132764,18328 Round Rock Road in,Jonestown,TX,
117429,2235 E 6Th St in,Austin,TX,
10899,1616 E Oltorf St in,Austin,TX,
53485,12007 North Lamar Boulevard in,Austin,TX,
50949,6220 Blue Bluff Rd in,Austin,TX,
73734,5402 Wolf Run in,Austin,TX,
122009,5317 The Park At Woodlands in,Austin,TX,
81527,3800 183 in,Austin,TX,
83400,2507 Burleson in,Austin,TX,
141614,2407 Amber Lynn Path in,Austin,TX,
60345,4105 Balboa Ln in,Austin,TX,
96653,10702 Windy Trail in,Austin,TX,
39175,611 Center Ridge Drive in,Austin,TX,
109187,301 W Ben White Boulevard in,Austin,TX,
118541,1203 Vargasrd in,Austin,TX,
108640,3801 East 12Th Street in,Austin,TX,
62451,106 Bella Toscana Avenue in,Lakeway,TX,
130796,12231 Running Bird Lane in,Austin,TX,
121193,19317 James Manor St in,Austin,TX,
61406,1410 East Anderson Lane in,Austin,TX,
36096,22800 Vivian Dr in,Travis,TX,
95642,8314 Bowling Green Drive in,Austin,TX,
127666,9505 Gambels Quail Dr in,Austin,TX,
25641,15052 Swiss Drive in,Travis,TX,
88639,103 White Oak Drive in,Austin,TX,
86086,1156 W Cezar Chavez in,Austin,TX,
30363,2201 Riverside Farms Road in,Austin,TX,
46509,6703 Santos in,Austin,TX,
4738,12314 Selkirk Dr in,Austin,TX,
28573,15450 Farm To Market Road 1325 in,Austin,TX,
2505,12020 Shropshire Blvd in,Austin,TX,
55139,500 Harway Ct in,Austin,TX,
28928,7000 Easy Highway 290 in,Austin,TX,
113267,409 Blackson Avenue in,Austin,TX,
107298,602 W Annie St in,Austin,TX,
134072,8922 Menchaca Rd in,Austin,TX,
113888,8003 I35 Sv Rd in,Austin,TX,
43044,2901 S. Capital Of Texas Highway in,Austin,TX,
77079,1501 Cloverleaf in,Austin,TX,
4115,1103 E Applegate in,Austin,TX,
20024,5805 North Lamar Boulevard in,Austin,TX,
102504,1126 Terry Dr in,Austin,TX,
20608,8503 Springdale Road in,Austin,TX,
121056,7210 Thannas Way in,Austin,TX,
86275,18200 Park Drive in,Travis,TX,
16165,902 Sagebrush Dr in,Austin,TX,
60410,10225 Research Boulevard in,Austin,TX,
87765,8017 Evadean Circle in,Austin,TX,
72706,10003 Rutland Vill Ea in,Austin,TX,
26775,303 E Home Pl in,Austin,TX,
125091,5437 El Malino Cir in,Travis,TX,
46881,14326 Hunters Bend in,Travis,TX,
106304,13409 Cantarra Drive in,Austin,TX,
133636,2048 W Stassney Lane in,Austin,TX,
85159,4715 South Lamar Boulevard in Sunset,Valley,TX,
6099,4604 Burnet Road in,Austin,TX,
133196,8300 Research in,Austin,TX,
83309,6911 Idea Rd in,Austin,TX,
132686,4806 Putters Cove in,Austin,TX,
33554,8512 Silverthorne Street in,Austin,TX,
111703,6934 E Ben White in,Austin,TX,
70776,8602 Braxton Roberts Road in,Austin,TX,
92330,14705 Fitzgibbon Dr in,Austin,TX,
114355,1602 E M Franklin Avenue in,Austin,TX,
64978,10804 Mcangus Rd in,Travis,TX,
27575,28921 Platinum Ln in,Travis,TX,
24316,280 Dry Creek Road in,Manor,TX,
105673,10108 Ally May in,Austin,TX,
97574,11740 Gemmer Street in,Travis,TX,
24066,8817 Merion Circle in,Austin,TX,
19500,12100 Robin Ridge Lane in,Austin,TX,
60323,5720 Palo Blanco Lane in,Austin,TX,
61364,2400 E Cesar Chavez St in,Austin,TX,
112304,14608 Pearce Ln in,Austin,TX,
10692,5000 Maufrais Ln in,Austin,TX,
34827,13332 High Sierra Street in,Manor,TX,
51580,15406 Horborne Lane in,Travis,TX,
57006,4000 Ignacio Dr in,Austin,TX,
70594,1104 Reagan Terrace in,Austin,TX,
139316,14912 Faqerquist Road in,Travis,TX,
64554,14504 Sandifer Street in,Austin,TX,
133596,7307 Cooper Lane in,Austin,TX,
124539,5527 Tierra Alta Circle in,Austin,TX,
100326,11533 Timber Heights Drive in,Austin,TX,
27613,1602 Morning Quail Dr in,Austin,TX,
27156,5411 Evans in,Austin,TX,
105962,7707 South Ih 35 Frontage Road in,Austin,TX,
37630,4101 Red Cloud Drive in,Austin,TX,
80100,4143 Governors Row in,Austin,TX,
36052,4506 Glade Lane in,Austin,TX,
120071,1132 Spur Street in,Austin,TX,
2777,13828 Spring Heath Road in,Travis,TX,
38320,3508 Denwood Drive in,Austin,TX,
133647,12325 Alderbrook Dr in,Austin,TX,
126475,12428 Sparks Road in,Travis,TX,
26739,11436 Morning Glory Trail in,Austin,TX,
121256,9007 W Pointer Ln in,Austin,TX,
98769,3410 Clarksburg in,Austin,TX,
34909,910 E 13Th St in,Austin,TX,
53100,412 West Odell Street in,Austin,TX,
65058,124 Research Blvd in,Austin,TX,
25666,14301 N Ih 35 in,Travis,TX,
72643,4807 Alf Ave in,Austin,TX,
63996,9400 Marlborough in,Austin,TX,
24895,15001 Strathaven Pass in,Pflugerville,TX,
4544,604 Blackson Ave in,Austin,TX,
140263,1201 Tinnin Ford Road in,Austin,TX,
66977,3111 Palm Way in,Austin,TX,
127253,6502 Starstreak Drive in,Austin,TX,
121083,14412 Briarcreek Loop in,Travis,TX,
70714,4319 Terry O Lane in,Austin,TX,
92060,718 Monkey Road in,Travis,TX,
96826,510 Capitol Dr in,Austin,TX,
716,1147 Poquito Street in,Austin,TX,
67466,4900 South Ih 35 in,Austin,TX,
36780,21318 Blake Manor Rd in,Austin,TX,
105028,10405 Hatton Ln in,Austin,TX,
35356,7303 Blessing Ave in,Austin,TX,
76439,1071 Clayton in,Austin,TX,
121586,2601 South Interstate 35 in,Austin,TX,
110851,13417 Arthur Vandenburg Way in,Manor,TX,
41776,13501 Abraham Son Rd in,Travis,TX,
28922,5103 Cloverdale Ln in,Austin,TX,
8993,2214 Wagon Crossing Path in,Austin,TX,
36698,1405 Cometa in,Austin,TX,
45838,1003 Chimney Rock in,Austin,TX,
105544,511 Woodward Ave in,Austin,TX,
136463,10463 Sprinkle Rd in,Travis,TX,
32023,4507 Candletree Ln in,Austin,TX,
61779,7216 Bethune Ave in,Austin,TX,
18736,2111 Prather Ln in,Austin,TX,
74664,7612 Forest Wood Road in,Austin,TX,
105442,10108 Aly May Drive in,Austin,TX,
15583,1455 Roxannes Run in,Travis,TX,
73099,4603 Clawson Road in,Austin,TX,
16826,15303 Scarlet St in,Austin,TX,
43388,5821 Alomar Cove in,Austin,TX,
16640,5800 Blue Bluff in,Travis,TX,
122190,2209 E 8Th Street in,Austin,TX,
51606,4529 Doss Rd in,Travis,TX,
91551,15112 Bullbrier Rd in,Austin,TX,
55533,9212 Thaxton Rd in,Austin,TX,
89662,8409 Goldfinch Ct in,Austin,TX,
40977,8200 Brown Cemetary Road in,Travis,TX,
99826,6821 Ashen Lane in,Austin,TX,
15289,11031 Watchful Fox Drive in,Austin,TX,
122758,10012 Biting School Rd in,Austin,TX,
54807,7305 Burleson Road in,Austin,TX,
28626,2410 E Riverside Drive in,Austin,TX,
130650,9529 Colebrook St in,Austin,TX,
53354,5224 Pine Place in,Austin,TX,
91986,10513 Etta Ln in,Austin,TX,
86133,4608 Button Bend Road in,Travis,TX,
98688,9301 Hogeye Road in,Austin,TX,
46465,11200 Midberry Circle in,Travis,TX,
141898,3705 Ed Bluestein Drive in,Austin,TX,
2920,6702 Bryn Mawr Dr in,Austin,TX,
63918,1144 Richardine Ave in,Austin,TX,
135116,2909 Kinney Ave in,Austin,TX,
78237,5114 Balcones Woods Dr in,Austin,TX,
137811,4800 Virginia Dare Lane in,Austin,TX,
20201,3300 Killingworth in,Travis,TX,
69704,8989 Research Blvd in,Austin,TX,
67782,10727 Lanshire Drive in,Austin,TX,
101332,300 Waller St in,Austin,TX,
53071,1109 E 5Th St in,Austin,TX,
65587,12506 Twin Creek Rd in,Travis,TX,
100264,11318 Gadsen Ln in,Travis,TX,
66554,1709 Millhouse Drive in,Travis,TX,
101223,8108 Topanga Ln in,Austin,TX,
78337,4903 Cana Cv A in,Austin,TX,
120889,12006 Fremont Cove in,Austin,TX,
14941,10025 Isle Royal Way in,Austin,TX,
47781,1312 Neans Drive in,Austin,TX,
34506,6006 Cameron in,Austin,TX,
19446,11512 River Plantation Drive in,Austin,TX,
67404,1601 Faro Dr in,Austin,TX,
126672,721 Shiny Rock Dr in,Austin,TX,
111518,1000 Airport in,Austin,TX,
17235,7801 North Lamar Boulevard in,Austin,TX,
121689,3621 Leadville in,Austin,TX,
94270,1417 Wheatfall Lane in,Austin,TX,
26282,13803 812 Road in,Travis,TX,
96086,702 Lamar Pl in,Austin,TX,
105353,6327 Del Monte Road in,Austin,TX,
121637,13217 Jacobson Rd in,Austin,TX,
59192,7717 Gilbert Rd in,Austin,TX,
56204,1708 Matthews Ln in,Austin,TX,
31813,4815 Copperbend Boulevard in,Austin,TX,
8356,200 East Longspur Boulevard in,Austin,TX,
25010,9909 Fm-969 in,Austin,TX,
51864,5202 Glissman Road in,Austin,TX,
111412,9210 Quail Field Dr in,Austin,TX,
102360,10317 Hibbs Lane in,Austin,TX,
43849,206 East Eggleston Street in,Travis,TX,
14979,8621 Neider Drive in,Austin,TX,
82432,3519 Tilmon Lane in,Austin,TX,
133534,6901 Wentworth Dr in,Austin,TX,
39979,7501 E Why 290 in,Austin,TX,
95852,3901 Michael Neill in,Travis,TX,
130944,3005 Puebla in,Travis,TX,
38729,1001 Cripple Creek Dr in,Austin,TX,
89900,8510 Woodstone Dr in,Austin,TX,
143286,4810 Alta Loma in,Austin,TX,
68688,1610 East Parmer Lane in,Austin,TX,
133672,6107 Pino Lane in,Austin,TX,
48800,9708 Carson Creek Boulvard in,Austin,TX,
59929,11200 Midbury Court in,Austin,TX,
43430,608 Elmwood Pl in,Austin,TX,
3660,6303 Moondgow Dr in,Austin,TX,
43558,18114 River Timber Drive in,Travis,TX,
91685,6902 Apperson St in,Austin,TX,
59441,8404 Orizzonte Street in,Austin,TX,
93013,2203 W 35Th in,Austin,TX,
94641,508 East Howard Lane in,Travis,TX,
5870,1311 Cripple Creek in,Austin,TX,
13473,1201 Kramer Lane in,Austin,TX,
96589,7012 Colonial Park in,Austin,TX,
7806,4511 Hwy 71 in,Austin,TX,
8315,4521 Commanders Point Dr in,Travis,TX,
109451,4504 Banbury Bend in,Austin,TX,
92660,5612 Fence Row in,Austin,TX,
314,2300 Doris Drive in,Austin,TX,
107256,570 Johnny Morris Rd in,Austin,TX,
122521,2915 Aftoneshire Way in,Austin,TX,
17869,1105 Lott Avenue in,Austin,TX,
136992,1617 Constanta Drive in,Austin,TX,
99414,2306 Thrasher Lane in,Austin,TX,
11161,7595 Chevy Chase in,Austin,TX,
74139,9708 Mountain Quail in,Austin,TX,
84165,12403 Timber Arch Lane in,Travis,TX,
106181,2206 Bahama Road in,Travis,TX,
19691,5105 Pepper Ln in,Austin,TX,
69731,6807 Isabelle Dr in,Austin,TX,
61258,460 Bastrop Highway in,Austin,TX,
136935,5318 Us 290 in,Austin,TX,
75324,7302 Shadywood Drive in,Austin,TX,
96213,5704 Spring Meadow Road in,Austin,TX,
59022,17207 Cameron Road in,Travis,TX,
124481,8501 Colony Loop Drive in,Austin,TX,
134652,8619 Wall Street in,Austin,TX,
138199,5214 Marymount Drive in,Austin,TX,
24270,15003 Shalestone Way in,Austin,TX,
92084,9000 Meacham Way in,Austin,TX,
63963,4702 Pewter Ln in,Austin,TX,
107759,6301 Crowley Trl in,Austin,TX,
73469,102 East Wonsley Drive in,Austin,TX,
69727,6913 Cat Creek Run in,Austin,TX,
58477,5209 Cameron Road in,Austin,TX,
98382,15419 Giese Ln in,Manor,TX,
122420,4801 Freidrich Lane in,Austin,TX,
76915,13500 Elm in,Austin,TX,
60218,10320 Boulder Ln in,Austin,TX,
71016,12101 Moore in,Travis,TX,
118970,917 Connecticut Dr in,Austin,TX,
82378,4608 Candletree Lane in,Austin,TX,
21926,20906 Delorio St in,Austin,TX,
74896,16010 Voelker Ln in,Austin,TX,
86967,923 W 49Th Half St in,Austin,TX,
69428,1142 Brookswood Ave in,Austin,TX,
109041,2742 Citation in,Austin,TX,
109635,1308 July in,Austin,TX,
56248,2303 Man O War in,Travis,TX,
7705,1600 Whitaker in,Austin,TX,
53386,12406 Timber Arch Lane in,Manor,TX,
129152,315 Kimberly Dr in,Austin,TX,
122439,10209 English Oak Drive in,Austin,TX,
79694,6303 Saddler Lane in,Austin,TX,
46057,1811 Mearns Meadow Boulevard in,Austin,TX,
91666,2213 East Stassney Lane in,Austin,TX,
113256,13011 Perryton Dr in,Travis,TX,
21835,1500 Judy Lynn Dr in,Travis,TX,
105877,9805 Halifax in,Austin,TX,
7659,5625 Pinon Vista in,Austin,TX,
66254,1127 Map St in,Austin,TX,
116150,9700 Point Vista Place in,Austin,TX,
140745,7800 South Us 183 in,Travis,TX,
31952,907 Silver Quail Lane in,Austin,TX,
127988,10505 Macmora Road in,Austin,TX,
82648,19043 Littig Road in,Travis,TX,
13007,11923 East Highway 290 in,Manor,TX,
80503,2111 Prather in,Austin,TX,
135112,19714 Blake Manor Road in,Travis,TX,
35735,7200 Easy Wind Drive in,Austin,TX,
63700,125 Cozumel in,Travis,TX,
138186,802 Potomac Path in,Austin,TX,
38697,9133 Northgate Blvd in,Austin,TX,
91637,12406 Timber Arch Lan in,Travis,TX,
122861,407 Arbor Lane in,Austin,TX,
82593,2201 Post Road in,Austin,TX,
50892,508 W Howard Ln in,Austin,TX,
82109,6020 Toye Drive in,Austin,TX,
11931,3601 Shoreline Drive in,Austin,TX,
24082,6101 Hyside Drive in,Austin,TX,
98644,14405 Pebble Beds Way in,Austin,TX,
107773,19018 Fm 969 in,Travis,TX,
140558,1402 W Braker Ln B in,Austin,TX,
124488,7516 Northview Ln in,Austin,TX,
51982,15000 Hokanson Road in,Travis,TX,
72851,213 W William Cannon Drive in,Austin,TX,
55960,12716 Yearlong Cove in,Austin,TX,
6554,2002 Millhouse Dr in,Austin,TX,
86095,5401 E Parmer Ln in,Austin,TX,
82169,9609 North Creek Drive in,Austin,TX,
128143,700 West Louis Henna Boulevard in,Austin,TX,
101933,7601 Daffan Lane in,Travis,TX,
71799,3012 Long Day Drive in,Austin,TX,
85280,10601 Mencheca Rd in,Austin,TX,
93626,7010 Bethune Ave in,Austin,TX,
15730,14003 Denny Ln in,Travis,TX,
126434,5 Sunset in Sunset,Valley,TX,
140302,12700 Wood Lily Trl in,Travis,TX,
70806,1907 Garden Street in,Austin,TX,
39501,1114 Milford Way in,Austin,TX,
113019,3203 Locke Ln in,Austin,TX,
119461,16604 Fagerquist in,Travis,TX,
53889,1804 Ullrich Ave in,Austin,TX,
46896,14745 Merrilltown Dr in,Austin,TX,
121040,304 West Applegate in,Austin,TX,
30325,6814 Montana in,Austin,TX,
7778,2003 Man O War Dr in,Travis,TX,
10615,7208 Hillcroft Drive in,Austin,TX,
82977,4903 Enchanted Lane in,Austin,TX,
99292,1600 Roma Street in,Austin,TX,
67199,711 Tillery in,Austin,TX,
65076,1177 Oak Grove in,Austin,TX,
43599,14709 Harcourt House Ln in,Austin,TX,
26802,13401 Elm Grove Road in,Travis,TX,
124273,1542 W Anderson Ln in,Austin,TX,
104340,11101 Ukoama Way in,Austin,TX,
34005,7307 Eds Cove in,Austin,TX,
85360,21308 Ann Showers Dr in,Travis,TX,
30401,5602 Ponciana Drive in,Austin,TX,
135895,13003 Odie Lane in,Austin,TX,
100913,2011 Whitebead in,Austin,TX,
85819,1123 Gunter Street in,Austin,TX,
11435,5105 Spruce in,Austin,TX,
71199,10535 Becker Lane in,Travis,TX,
51740,8207 Sam Rayburn in,Austin,TX,
32548,6515 Airport Boulevard in,Austin,TX,
33094,2408 Royal Lytham Dr in,Austin,TX,
30168,167 Turkey Ridge Cv in,Austin,TX,
88635,11705 Lonesome Cove in,Travis,TX,
55171,11705 Lonesome Cove in,Leander,TX,
89508,1504 Colony Creek Dr in,Austin,TX,
48751,12216 Riprap Drive in,Travis,TX,
122338,2323 Town Lake Circle in,Austin,TX,
11349,12118 Athens in,Manor,TX,
117043,3408 Barkside Drive in,Austin,TX,
99295,12100 Lima in,Travis,TX,
81999,12216 Texana Trl in,Austin,TX,
40444,1701 East Parmer Lane in,Austin,TX,
56127,7814 Old Bee Caves Road in,Austin,TX,
57518,6140 Oliver Loving Trail in,Austin,TX,
17275,6713 Doyal Dr in,Austin,TX,
63084,3506 Darby Street in,Austin,TX,
98564,9511 Night Star in,Austin,TX,
55550,1404 Village West Dr in,Travis,TX,
2611,5816 Alomar Cv in,Austin,TX,
58148,8105 Billy Bonney Ct in,Austin,TX,
117033,5400 Avenue G in,Austin,TX,
66990,973 And Fm 812 in,Travis,TX,
47062,8400 La Naranja Cv in,Austin,TX,
32612,5401 Flowing Brook Cv in,Travis,TX,
106891,11408 Darrin Ln in,Travis,TX,
69407,2706 Little John Ln in,Austin,TX,
11849,2624 Metcalfe Rd in,Austin,TX,
139442,19901 Argonne Forest Trl in,Austin,TX,
133759,5600 Lomita Verde Circle in,Austin,TX,
46909,607 Trinity Street in,Austin,TX,
73882,8340 Fathom Cir in,Austin,TX,
67333,11935 Sunhillow Bnd in,Austin,TX,
35394,1005 West 38Th Street in,Austin,TX,
82590,1166 Ridgeway Drive in,Austin,TX,
132897,5907 Burlington Court in,Austin,TX,
20707,5405 Merrywing Circle in,Austin,TX,
89001,8211 Carino in,Austin,TX,
131619,7325 Schebler St in,Travis,TX,
135356,2405 Matthews Lane in,Austin,TX,
46544,5403 William Holland Avenue in,Austin,TX,
26062,1001 Nimbus Drive in,Austin,TX,
109989,6Th Street And Calles in,Austin,TX,
48148,9602 Point Vista Pl in,Austin,TX,
912,10201 Ray Avenue in,Austin,TX,
130194,937 East 53Rd Street in,Austin,TX,
103211,5001 Blue Bluff Rd in,Austin,TX,
64522,6104 Kasper Street in,Austin,TX,
136682,141 Bolles in,Austin,TX,
41333,5611 Hudson Street in,Austin,TX,
64881,4420 Marathon Blvd in,Austin,TX,
66246,19804 Grover Cleveland Way in,Manor,TX,
121458,14626 Bois D Arc in,Austin,TX,
120639,1214 West Oltorf in,Austin,TX,
34823,7500 Uray in,Austin,TX,
91510,6032 Bluebell Cir in,Austin,TX,
77298,9029 Research Blvd in,Austin,TX,
57702,9232 Research Blvd in,Austin,TX,
97910,15103 Nuttall Dr in,Austin,TX,
47849,6406 Hergotz Lane in,Austin,TX,
1109,9333 Bernoulli Dr in,Austin,TX,
30717,2918 Castro in,Austin,TX,
97835,1806 Red Fox Road in,Austin,TX,
64353,8300 Solis Pl in,Travis,TX,
103932,8412 Bangor Bend in,Austin,TX,
128620,9435 Middle Fiskville in,Austin,TX,
61951,4500 Graceful Lane in,Travis,TX,
49140,8626 Linden Road in,Travis,TX,
127955,13045 Immanuel Road in,Austin,TX,
91206,7511 Saint Cecelia Street in,Austin,TX,
16348,5706 Tura Lane in,Austin,TX,
2221,13707 Fuchs Grove Rd in,Travis,TX,
137895,12901 N I35 in,Austin,TX,
132457,5400 Sugar Maple Court in,Austin,TX,
6181,1701 E William Cannon in,Austin,TX,
37901,6111 South Congress Avenue in,Austin,TX,
128082,4701 Sara Dr in,Austin,TX,
134978,11306 Parkfield Drive in,Austin,TX,
141380,8751 Linden Rd in,Travis,TX,
26825,10001 Brownie Drive in,Austin,TX,
130598,3307 Carol Ann Dr in,Austin,TX,
68466,7000 East Ben White in,Austin,TX,
123189,901 West Braker Lane in,Austin,TX,
49027,4703 Velasco Pl in,Austin,TX,
68400,4712 Oxgang Dr in,Austin,TX,
49784,4703 Reyes Street in,Austin,TX,
88012,2400 Seton Avenue in,Austin,TX,
16466,402 West Parson in,Manor,TX,
139511,6300 Valiant Circle in,Austin,TX,
91925,104 N Webberwood Way in,Austin,TX,
27839,2601 North Lamar in,Austin,TX,
5149,5017 W 290 Highway in,Austin,TX,
11589,5516 Avenue F in,Austin,TX,
75836,7416 Mifflin Kenedy in,Austin,TX,
83015,2513 Allred Dr in,Austin,TX,
74127,500 North Lamar in,Austin,TX,
42580,6500 N Fm 973 in,Travis,TX,
24031,6500 North Fm 973 in,Travis,TX,
81588,503 Colorado Street in,Austin,TX,
123573,16416 Jacobson Rd in,Travis,TX,
42844,12212 Stoney Meadow Dr in,Travis,TX,
124705,6704 Gold Moss in,Austin,TX,
33855,10205 N Fm 620 in,Travis,TX,
7396,200 W Anderson in,Austin,TX,
71163,9106 Slayton Dr in,Austin,TX,
91239,6819 Ashprington in,Austin,TX,
42733,2345 Douglas Street in,Austin,TX,
92284,7612 Loganberry Driver in,Austin,TX,
50127,10911 Thaxton Rd in,Travis,TX,
75285,6208 Carnation Terrance in,Austin,TX,
120525,1700 Baurle Avenue in,Austin,TX,
62555,6713 Sabrina Dr in,Austin,TX,
57436,1700 Musket Valley in,Austin,TX,
102351,15218 Parrish Ln in,Austin,TX,
3189,3200 Bengston St in,Austin,TX,
94465,12713 Doorbell in,Manor,TX,
116423,9100 Waterford Centre Boulevard in,Austin,TX,
58325,0 Bitter Creek in,Austin,TX,
134381,6903 Aries Ln in,Austin,TX,
75056,6805 Santos in,Austin,TX,
9172,804 32Nd Half in,Austin,TX,
17761,7500 Dawn Hill Cir in,Austin,TX,
19356,6301 W. Parmer Lane in,Austin,TX,
75677,23501 Fulkes Lane in,Travis,TX,
44374,2903 Spring Circle in,Austin,TX,
89354,4128 S 1St St in,Austin,TX,
29254,1601 Haskell Street in,Austin,TX,
77068,6824 Horseshoe Pond in,Travis,TX,
5682,4711 E Riverside Drive in,Austin,TX,
120240,4605 Sara Drive in,Austin,TX,
42306,507 S 1St in,Austin,TX,
31961,1180 1/2 Sol Wilson Avenue in,Austin,TX,
121050,7301 Dan Jean in,Austin,TX,
40235,5907 Manor Rd in,Austin,TX,
63208,6303 Brookside Dr in,Austin,TX,
106307,6712 Haney Drive in,Austin,TX,
9806,725 Airport Blvd in,Austin,TX,
121623,6503 Bridgewater Cove in,Austin,TX,
100032,6503 Bridge Cove in,Austin,TX,
75843,9001 North Gate Blvd in,Austin,TX,
101872,5501 Porsche Lane in,Austin,TX,
68183,2308 Cedrick Cv in,Austin,TX,
141316,6913 Colony Loop Drive in,Austin,TX,
81553,832 Walnut Creek Dr in,Austin,TX,
21690,1301 Loma Drive in,Austin,TX,
46314,10312 Catherine Drive in,Austin,TX,
2696,8908 Eagle Vista Court in,Austin,TX,
31494,1203 Delano Street in,Austin,TX,
135498,21118 Blake Manor Rd in,Austin,TX,
74291,1308 Mckie Dr in,Austin,TX,
62534,1507 Alta Vista Avenue in,Austin,TX,
119821,2204 Leah Cv in,Austin,TX,
15491,6900 E Riverside Drive in,Austin,TX,
104924,4508 Jinx Ave in,Austin,TX,
26455,2110 Wirtz Ave in,Austin,TX,
83095,9505 Eagle Knoll Drive in,Austin,TX,
52587,10011 Brownie Dr in,Austin,TX,
15424,701 West 28Th in,Austin,TX,
48539,3300 Parker in,Austin,TX,
102050,9802 Oriole Dr in,Austin,TX,
141068,2614 Reeves Circle in,Austin,TX,
75516,14302 Rosseau in,Austin,TX,
128035,4573 Rimrock Trail in,Austin,TX,
26105,7800 Hudson Loop in,Austin,TX,
57981,13224 Dearbonne Dr in,Austin,TX,
46552,11600 Menchaca Road in,Austin,TX,
127408,40 Comal Street in,Austin,TX,
126187,10701 Mcangus Rd in,Travis,TX,
94407,5312 Peppertree Parkway in,Austin,TX,
54551,1315 East 12Th Street in,Austin,TX,
75619,9725 North Lakecreek Parkway in,Austin,TX,
20795,11415 Eddie Egan Lane in,Austin,TX,
137718,10303 Brownie Dr in,Austin,TX,
41382,4511 Avenue B in,Austin,TX,
138682,303 E Pheasant Dr in,Austin,TX,
106115,1196 Airport in,Austin,TX,
70797,5111 Woodmoor Drive in,Austin,TX,
