Index_ID,Address,City,State,Zipcode
97545,19912 Andrew Johnson Drive in,Manor,TX,
107214,19232 Ellary Lane in,Manor,TX,
1918,835 West Sixth in,Austin,TX,
64991,800 E William Cannon in,Austin,TX,
24746,21232 Blake Manor Road in,Manor,TX,
37258,4700 E Riverside Dr. in,Austin,TX,
8962,111 North Vista Ridge Boulevard in Cedar,Park,TX,
76068,13600 Ih 35 in,Austin,TX,
16891,1005 Wickfield Ln in,Austin,TX,
52250,6111 Parliament Dr in,Austin,TX,
16282,10300 Springdale in,Austin,TX,
50266,302 Maxwell in,Austin,TX,
115020,2104 Blue Meadow Drive in,Austin,TX,
41931,5501 South Mopac Expressway in,Austin,TX,
32119,3443 Ed Bluestein Blvd in,Austin,TX,
115796,183 And Bolm Road in,Austin,TX,
52423,5700 Arcadia Circle in,Austin,TX,
99838,4202 Avenue C in,Austin,TX,
80173,4608 Camacho Street in,Austin,TX,
103359,3206 Tilmon Lane in,Austin,TX,
123975,4709 Harmon Avenue in,Austin,TX,
27735,7011 Shannon Drive in,Austin,TX,
84559,16017 Bobby Rd in,Manor,TX,
18074,12443 Tech Ridge Boulevard in,Austin,TX,
20985,8107 Springdale Road in,Austin,TX,
68589,6813 Campina Crossing in,Austin,TX,
47718,1109 Willow Street in,Austin,TX,
74388,7201 Wood Hollow Drive in,Austin,TX,
98787,2504 Dove Drive in,Austin,TX,
88742,11108 Desert Willow Loop in,Austin,TX,
16051,106 Westward Cove in,Austin,TX,
53484,8054 Exchange Drive in,Austin,TX,
25531,8710 Burnet Road in,Austin,TX,
97762,2700 West Anderson Lane in,Austin,TX,
67331,10201 Capitol View Drive in,Austin,TX,
134364,15212 Wideleaf Cove in,Austin,TX,
108219,11908 Anderson Mill Road in,Austin,TX,
70882,828 Airport Boulevard in,Austin,TX,
59691,99 The Hills in,Lakeway,TX,
67034,700 Tillery Street in,Austin,TX,
90066,1308 Southport Drive in,Austin,TX,
112393,20101 Lockwood Road in,Manor,TX,
18209,15405 Bratton in,Austin,TX,
98513,5421 Blackjack Cove in,Austin,TX,
53822,11511 Metric in,Austin,TX,
135700,1319 Mc Kie Drive in,Austin,TX,
62802,1109 Carver Avenue in,Austin,TX,
65338,1940 Webberville in,Austin,TX,
56506,7707 S Ih 35 Drive in,Austin,TX,
83379,4412 Revere in,Austin,TX,
139689,1106 Payne Avenue in,Austin,TX,
96638,14028 Research Blvd in,Austin,TX,
54788,13600 Merseyside Drive in,Pflugerville,TX,
81900,8706 Fm 812 in,Travis,TX,
104131,5207 Woodrow in,Austin,TX,
62317,12221 N Mopac Expy in,Austin,TX,
118591,5516 Victory Gallop Drive in,Travis,TX,
83293,2309 Berkeley Avenue in,Austin,TX,
4783,13634 Merseyside Drive in,Pflugerville,TX,
119452,11808 Plains Valley Drive in,Travis,TX,
138711,2917 Cast Lane in,Austin,TX,
57434,2303 Granberry Drive in,Austin,TX,
54374,403 West Saint Johns Avenue in,Austin,TX,
137063,13420 Alysheba Drive in,Travis,TX,
80161,1214 Lily Terrace in,Austin,TX,
64523,4 Iron Drive in,Austin,TX,
29021,111 Birdie Dr in,Travis,TX,
25943,4813 Walden Circle in,Austin,TX,
24228,8220 Highway 71 in,Austin,TX,
92961,3808 Spicewood Springs Road Suite 102 in,Austin,TX,
142674,2515 Elmont Drive in,Austin,TX,
97012,5700 Cameron Road in,Austin,TX,
1769,12148 Jollyville Road in,Austin,TX,
127909,403 West Saint Johns in,Austin,TX,
111980,13910 Long Hollow Loop in,Travis,TX,
139149,11182 Dessau Road in,Austin,TX,
64694,6506 Bolm Road in,Austin,TX,
141241,11621 Lindeman Loop in,Travis,TX,
115433,4524 Felicity Lane in,Austin,TX,
92098,4715 Harmon Avenue in,Austin,TX,
132519,1779 Wells Branch Parkway in,Austin,TX,
42871,7324 Dungarees Way in,Travis,TX,
88142,14301 North Interstate Highway 35 in,Pflugerville,TX,
135217,2226 Webberville Road in,Austin,TX,
142999,501 Deen Avenue in,Austin,TX,
51478,19600 Woodrow Wilson in,Manor,TX,
29285,101 Red River in,Austin,TX,
107737,6904 Circle S Road in,Austin,TX,
49874,9300 Morin Drive in,Travis,TX,
101622,14719 Us Hwy 290 East in,Manor,TX,
88184,5201 Ross Road in,Travis,TX,
78079,2815 East Highway 71 in,Travis,TX,
95724,13329 Vizquel Loop in,Austin,TX,
135490,1905 Willow Creek Drive in,Austin,TX,
135876,1500 Dale in,Austin,TX,
123930,7305 Ferndale Drive in,Austin,TX,
120324,12612 Campana Drive in,Travis,TX,
73390,8907 Parkfield Drive in,Austin,TX,
57045,3900 South Lamar in,Austin,TX,
79884,1621 Charolais Drive in,Austin,TX,
49390,4809 South Congress Avenue in,Austin,TX,
66728,2307 Manor Road in,Austin,TX,
113940,3500 Alpine Circle in,Austin,TX,
18518,10712 Topperwein Drive in,Austin,TX,
3455,4300 Duval Road in,Austin,TX,
112363,1201 Webberville in,Austin,TX,
12278,8027 Elroy Road in,Travis,TX,
79022,1705 Forest Hill Drive in,Austin,TX,
80502,2200 Man Of War in,Austin,TX,
38166,1709 Bissel Lane in,Austin,TX,
110648,2204 Old Mill Road in Cedar,Park,TX,
100438,7100 Appaloosa Court in,Travis,TX,
101017,1610 Forest Trail in,Austin,TX,
51563,9201 Circuits Of America in,Travis,TX,
122369,3501 Basford Road in,Austin,TX,
26277,1408 Rivercliff Dr in,Travis,TX,
142128,8925 Norwich Castle in,Austin,TX,
136046,7302 Decker Lane in,Austin,TX,
57342,13800 North State Highway 45 West Eastbound in Lago,Vista,TX,
54023,5815 Westmont Drive in,Austin,TX,
55833,14000 Tyburn Trail in,Austin,TX,
139380,16058 Meurer Lane in,Travis,TX,
116249,25603 Fireplace Ct in,Leander,TX,
77194,5816 Van Winkle Drive in,Austin,TX,
47439,1405 Chicon in,Austin,TX,
83257,5019 Bob Wire Road in,Travis,TX,
58951,10205 Doc Holliday Trl in,Austin,TX,
78784,10908 Jones Road in,Manor,TX,
110473,3001 Cain Harvest Cove in,Austin,TX,
80858,200 West Wonsley Drive in,Austin,TX,
26461,807 Chicon Street in,Austin,TX,
129373,1St Street And Slaughter Lane in,Austin,TX,
87711,12820 St Mary Dr in,Travis,TX,
38484,3706 Werner Avenue in,Austin,TX,
128073,3811 East 12Th Street in,Austin,TX,
89703,8410 Duquesne Drive in,Austin,TX,
65972,8515 South Ih 35 Frontage Road in,Austin,TX,
27528,18504 Deep Water Dr in,Pflugerville,TX,
123900,14800 Eilers Road in,Travis,TX,
78686,8300 Bluff Springs Road in,Travis,TX,
39757,2200 South Pleasant Valley Drive in,Austin,TX,
86417,2321 E 7Th St in,Austin,TX,
86137,11616 Gemmer in,Travis,TX,
62116,1407 Atterbury Ln in,Austin,TX,
81273,5514 Ponciana in,Austin,TX,
118986,849 Cripple Creek Drive in,Austin,TX,
104167,7210 Cameron Road in,Austin,TX,
76527,4131 Spicewood Springs Rd in,Austin,TX,
64935,1800 East 51St Street in,Austin,TX,
48575,1809 W Rundberg Ln Apt Number 235 in,Austin,TX,
44978,1303 East 4Th St in,Austin,TX,
19516,161 West Slaughter Lane in,Austin,TX,
26228,2605 Parker Lane in,Austin,TX,
113137,20412 Lindemen Lp in,Travis,TX,
109766,910 River Oaks Dr in,Austin,TX,
25809,2612 San Pedro St in,Austin,TX,
74688,1213 Minerva Street in,Austin,TX,
11079,1026 Claytoin Ln in,Austin,TX,
16417,12707 Pond Woods in,Austin,TX,
65504,7 Street in,Austin,TX,
103791,45Th Street And Avenue H in,Austin,TX,
55192,1905 David Street in,Austin,TX,
72637,715 South Exposition Boulevard in,Austin,TX,
127581,5807 Mcneil Drive in,Austin,TX,
103349,4100 Clawson Road in,Austin,TX,
73082,5404 Tabitha Cove in,Travis,TX,
9740,15624 Harry Lind Road in,Manor,TX,
123080,8603 Primrose Lane in,Austin,TX,
14368,11800 Metric Boulevard in,Austin,TX,
60483,513 Live Oak Street in,Austin,TX,
43582,107 Wild Senna Dr in,Travis,TX,
49355,3501 Alpine Circle in,Austin,TX,
52445,12805 Chromite Street in,Austin,TX,
114809,15004 Bowling Ln in,Austin,TX,
56290,21007 Hog Eye Rd in,Travis,TX,
2143,9403 Grouse Meadow in,Austin,TX,
22809,3114 Castro Street in,Austin,TX,
32360,19512 Eyerley Rd in,Travis,TX,
104159,4407 East Stassney Lane in,Austin,TX,
44207,2108 Barton Hills Drive in,Austin,TX,
21566,2328 Santa Maria Street in,Austin,TX,
98784,5903 Garden Oaks in,Austin,TX,
88694,1826 And Slaughter in,Austin,TX,
21769,600 West Carrie Manor in,Manor,TX,
52480,1941 Gaston in,Austin,TX,
2838,1709 Burton Drive in,Austin,TX,
133327,45Th Street And Speedway in,Austin,TX,
100574,1100 West Anderson Lane in,Austin,TX,
57532,183 And Mcneil in,Austin,TX,
96694,912 Echo Lane in,Austin,TX,
98764,400 Saint Elmo Road in,Austin,TX,
92733,11228 Malin Drive in,Austin,TX,
138078,710 West Cesar Chavez Street in,Austin,TX,
134284,9000 Sprinkle Road in,Austin,TX,
92949,18309 Great Valley Dr in,Manor,TX,
138982,18801 Great Falls Drive in,Manor,TX,
8517,711 Graham Place in,Austin,TX,
6854,6157 Turnersville Road in,Travis,TX,
27463,4807 Interlachen Lane in,Austin,TX,
45007,8239 Sigrid in,Austin,TX,
86428,9308 South First Street in,Austin,TX,
66875,2201 Willow Crk in,Austin,TX,
108231,206 Columbus St in,Austin,TX,
94442,13776 N 183 Hwy in,Austin,TX,
62298,13801 Lothian Drive in,Pflugerville,TX,
94074,6007 Fairway Street in,Austin,TX,
58210,3630 South Congress in,Austin,TX,
27166,404 West Powell in,Austin,TX,
63706,495 Thompson Lane in,Austin,TX,
39935,8455 Spicewood Springs in,Austin,TX,
76953,9808 Middle Fiskville Road in,Austin,TX,
136826,3905 Black Granite Drive in,Austin,TX,
34057,7608 Bethune Avenue in,Austin,TX,
8587,4201 Ed Bluestein in,Austin,TX,
73653,12400 Samuel Welch Way in,Manor,TX,
9300,2222 And Anderson Lane in,Austin,TX,
53157,2603 Jones Road in,Austin,TX,
70574,515 South Pleasant Valley Rod in,Austin,TX,
77759,7908 Linden Road in,Travis,TX,
135182,11500 Metric Blvd in,Austin,TX,
119768,6109 Grass Hollow in,Austin,TX,
5970,3500 Greystone Drive in,Austin,TX,
55050,8805 Cainwood Ln in,Austin,TX,
14985,205 San Jose Street in,Austin,TX,
22358,5110 Ross Road in,Travis,TX,
83386,8418 Riverstone Drive in,Austin,TX,
30598,8721 Alum Rock Drive in,Austin,TX,
29936,2605 Park Ln in,Austin,TX,
11782,1601 East Slaughter Lane Lot 246 in,Austin,TX,
110146,1802 Heatherglen Lane in,Austin,TX,
14336,9500 Dessau Road in,Austin,TX,
6404,1501 Ransom Street in,Pflugerville,TX,
121337,500 Woodbine Drive in,Austin,TX,
129031,14617 Plover Pl in,Austin,TX,
21034,4102 Reynosa Drive in,Austin,TX,
51790,11700 Johnson Road Trail in,Manor,TX,
137556,7211 Northeast Drive in,Austin,TX,
73364,19600 North Heatherwilde Boulevard in,Pflugerville,TX,
123359,14613 Branding Iron in,Austin,TX,
26917,7320 Colony Park in,Austin,TX,
32167,5122 Meadow Creek Drive in,Austin,TX,
115479,6212 Crowe Lane in,Austin,TX,
14434,1319 Mckie Dr in,Austin,TX,
69736,6422 South Highway 183 in,Austin,TX,
123694,1900 Larcomont Drive in,Austin,TX,
54709,4411 Airport in,Austin,TX,
72885,9839 Childress Drive in,Austin,TX,
10181,14028 North Us-183 in,Austin,TX,
57316,7525 East Highway 290 in,Austin,TX,
45368,6603 North Interstate 35 Service Road Northboud in,Austin,TX,
84308,4525 E Hwy 71 in,Austin,TX,
9786,2111 Nogales Trl in,Austin,TX,
61715,3500 Winding Shore Ln in,Travis,TX,
59996,18305 Dead Pan Dr in,Travis,TX,
13750,9971 Quail Boulevard in,Austin,TX,
124718,12012 Crow Lane in,Austin,TX,
16137,7409 Loganberry Drive in,Austin,TX,
90835,7201 Levander Loop in,Austin,TX,
133793,14014 Thermal Drive in,Austin,TX,
107990,18305 Dead Pan Drive in,Austin,TX,
74681,3500 Avendale Dr in,Travis,TX,
64907,9007 Comburg Drive in,Austin,TX,
21219,6001 Middle Fiskville Road in,Austin,TX,
87454,1833 Cheddar Loop Road in,Travis,TX,
27083,1604 E. 11Th St. in,Austin,TX,
32917,1304 Green Forest in,Austin,TX,
61519,2001 S Ih Frontage Road in,Austin,TX,
131167,102 E Grady Ln in,Austin,TX,
1571,7101 Maverick in Mustang,Ridge,TX,
55698,11926 Manchaca in,Austin,TX,
5006,5903 Wellington Drive in,Austin,TX,
133432,5518 Helen in,Austin,TX,
59729,2901 Spirit Of Texas Drive in,Travis,TX,
8190,615 Nelray Boulevard in,Austin,TX,
30256,3401 Carol Ann Dr in,Austin,TX,
43490,10101 Parmer Ln in,Austin,TX,
71576,7700 North Capital Of Texas Highway in,Austin,TX,
112185,3705 Bluestein Drive in,Austin,TX,
7034,1204 Springdale Road in,Austin,TX,
127732,5008 Lott in,Austin,TX,
80286,17600 Blake Manor Road in,Travis,TX,
29159,11153 Franklin Tale Loop in,Austin,TX,
14915,900 Webberville Way in,Travis,TX,
27036,1708 Magazine Drive in,Austin,TX,
65100,8807 Redfield Lane in,Austin,TX,
60573,702 Valdez Street in,Austin,TX,
9959,2610 East 4Th in,Austin,TX,
92887,610 Cardenas Lane in,Travis,TX,
13076,14100 Cedar Ridge in,Travis,TX,
53672,5111 Brookdale Ln in,Austin,TX,
44015,1412 Geoffs Drive in,Austin,TX,
81523,23007 Beth Drive in,Travis,TX,
42635,6202 Stiles Cove in,Austin,TX,
58139,1700 Burton Ln in,Austin,TX,
114235,14604 Fagerquist Road in,Travis,TX,
16820,12808 Irongate Avenue in,Austin,TX,
113490,4915 B Bell Springs in,Travis,TX,
42143,12101 Dessau Road in,Austin,TX,
29139,1728 Barton Springs Road in,Austin,TX,
38860,2203 Bitter Creek Drive in,Austin,TX,
142595,900 Juniper Street in,Austin,TX,
75005,6607 South Ih 35 Frontage Road in,Austin,TX,
69308,1504 Green Pastures Drive in,Austin,TX,
107903,9008 Burkland Farm Road in,Travis,TX,
94726,12012 Park 35 Circle in,Austin,TX,
121151,1500 Strickland in,Austin,TX,
39952,16504 Moonlit Path in,Manor,TX,
22778,9705 Thaston Rd in,Austin,TX,
20631,1315 E 13Th St in,Austin,TX,
78569,9000 Copano in,Austin,TX,
7174,12911 Trail Wood in,Austin,TX,
61856,5404 Fence in,Austin,TX,
91784,609 Clayton in,Austin,TX,
7930,5524 Loma Alta Drive in,Austin,TX,
95556,9300 South Ih 35 Frontage Road in,Austin,TX,
64616,11505 Church Canyon Drive in,Austin,TX,
18363,1605 Vanilla Bean Drive in,Pflugerville,TX,
5063,12714 Descartes Cove in,Austin,TX,
108447,14617 Plover Pl in,Travis,TX,
95559,2818 Kramer in,Austin,TX,
22779,6202 Hogan Avenue in,Austin,TX,
70202,3909 North Interstate 35 Northbound in,Austin,TX,
123635,8104 Linden Road in,Travis,TX,
114162,6304 Monsanto Drive in,Austin,TX,
96182,7600 Crystalbrook Cove in,Austin,TX,
116786,10615 Razil Court in,Austin,TX,
35472,8301 Annabelle Drive in,Travis,TX,
65527,11611 Fm812 in,Travis,TX,
37916,905 Quail Forest Cove in,Austin,TX,
62359,5416 George Street in,Austin,TX,
42286,4040 South Lamar in,Austin,TX,
21426,200 Oak Plaza in,Austin,TX,
106737,9515 North Lamar Crossing in,Austin,TX,
86976,529 Oltorf Blvd in,Austin,TX,
42789,4510 Lareina Drive in,Austin,TX,
112532,11000 Anderson Mill Road in,Austin,TX,
52696,15406 Connie Street in,Austin,TX,
756,73213 Fm 969 in,Austin,TX,
44587,11201 Selma Drive in,Austin,TX,
114674,13400 Briarwick in,Austin,TX,
8660,836 Airport Boulevard in,Austin,TX,
71264,45 Comal Street in,Austin,TX,
124188,149 Casa Verde in,Austin,TX,
125549,3502 Wickham Ln in,Austin,TX,
7452,1417 Tall Shadow Drive in,Travis,TX,
23578,10521 Bitting School Road in,Manor,TX,
9788,13900 N Ih 35 in,Austin,TX,
41089,12717 Danbrooke in,Austin,TX,
35526,12716 Waynespur Lane in,Travis,TX,
33019,12207 Brigadoon Ln in,Austin,TX,
142378,600 W 26Th in,Austin,TX,
49556,2650 Yandall Drive in,Austin,TX,
2799,4501 West Guadalupe Street in,Austin,TX,
107796,1615 Canterbury St in,Austin,TX,
52023,9504 Kempler Dr in,Austin,TX,
121765,7205 Grand Canyon in,Austin,TX,
35901,6400 Kedington Street in,Austin,TX,
66506,2400 Lakehurst in,Austin,TX,
7148,9600 Burnet Road in,Austin,TX,
115808,14906 Zurick Drive in,Travis,TX,
31204,1105 West Live Oak in,Austin,TX,
134274,2312 Rachael Court in,Austin,TX,
1814,2803 Jadewood Court in,Austin,TX,
137374,183 And Jamestown Drive in,Austin,TX,
71466,7528 Compass Drive in,Austin,TX,
92211,601 Thelma Drive in,Austin,TX,
17057,4501 Patsy Parkway in,Austin,TX,
117786,2800 Wellington Drive in,Austin,TX,
63787,6108 Calmar Cv in,Austin,TX,
115698,3017 Cheviot Ln in,Austin,TX,
46326,2480 Ranch Rd in,Travis,TX,
141930,12555 Old Kimbro Rd in,Travis,TX,
81762,19513 Wt Gallaway in,Manor,TX,
54448,310 E 5Th St in,Austin,TX,
125737,11704 Prairie Hen Lane in,Austin,TX,
55032,1119 Gunter Street in,Austin,TX,
114160,9811 Fm 812 in,Travis,TX,
69707,8108 Fm 973 in,Austin,TX,
109324,12725 Cinchring Lane in,Austin,TX,
133271,6812 Quinton Drive in,Austin,TX,
24526,201 West Ben White Boulevard in,Austin,TX,
133486,1701 Oak Hill in,Austin,TX,
9766,15501 Patrica St in,Travis,TX,
86115,6203 Felix Ave in,Austin,TX,
97700,2701 Francisco Street in,Austin,TX,
32356,4710 Carter Lane in,Austin,TX,
63396,14333 Teacup Lane in,Pflugerville,TX,
75297,7928 Coulver Rd in,Austin,TX,
79689,1209 Deloney Street in,Austin,TX,
94750,5401 East 7Th Street in,Austin,TX,
119962,1811 Mearns Meadow in,Austin,TX,
109407,1811 Mernes Meadow in,Austin,TX,
72580,3715 South First Street in,Austin,TX,
19102,2777 East Highway 71 in,Travis,TX,
88882,701 Santaluz Path in,Austin,TX,
503,1404 O K Corral in,Austin,TX,
5995,7800 Crazy Horse Dr in,Austin,TX,
15971,19211 Blake Manor Rd in,Travis,TX,
121456,9121 Burklund Farms Road in,Travis,TX,
63299,1600 Miami Drive in,Austin,TX,
2354,3300 Fritz Hughes Park Road in,Austin,TX,
11426,923 Walter Street in,Austin,TX,
4570,1212 Kenyon Drive in,Austin,TX,
55019,1830 West Rundberg Lane in,Austin,TX,
1035,7Th Street in,Austin,TX,
12452,110 Delmar in,Austin,TX,
20134,8600 Hwy 71 in,Travis,TX,
139451,1003 Valdez St in,Austin,TX,
53630,7Th And Chicon in,Austin,TX,
124872,5111 Valley Oak Drive in,Austin,TX,
65882,1600 East Hwy 71 in,Austin,TX,
27391,800 Dornach in,Pflugerville,TX,
132187,24602 Sheep Hollow in,Travis,TX,
124334,7004 Hewers Drive in,Travis,TX,
29198,3607 River Rd in,Travis,TX,
19930,701 East Ben White Boulevard in,Austin,TX,
71029,8711 Verona Trail in,Austin,TX,
131824,7625 North Ih 35 in,Austin,TX,
139720,5636 Nijmegen Drive in,Travis,TX,
17691,2909 Crownover in,Austin,TX,
52065,6500 Tracor Lane in,Austin,TX,
131972,1401 Remmington Road in,Austin,TX,
31540,7858 El Dorado Drive in,Austin,TX,
100954,2025 East 7Th Street in,Austin,TX,
78409,5404 Pendleton Ln in,Austin,TX,
32517,9313 Myrick Park Trail in,Austin,TX,
46573,4372 N Pace Bend Drive in,Travis,TX,
72632,815 W Slaughter in,Austin,TX,
115145,4400 Switch Willow in,Austin,TX,
14348,6916 Bethune Ave in,Austin,TX,
26402,3100 E 4Th in,Austin,TX,
8981,14008 Fm 969 Rd in,Austin,TX,
64673,15208 Sarahs Creek Drive in,Travis,TX,
12624,415 West 39Th Street in,Austin,TX,
29953,1444 Colony Creek Drive in,Austin,TX,
137021,2612 East Cesar Chavez in,Austin,TX,
109544,5513 Prock Lane in,Austin,TX,
104994,400 Industrial in,Austin,TX,
141014,709 East Ben White in,Austin,TX,
111395,326 Forest Lake Dr in,Travis,TX,
125740,3230 Travis Country Ln in,Austin,TX,
133693,1316 Town Center in,Pflugerville,TX,
78114,6306 Cottonmouth School Road in,Austin,TX,
8127,4809 S Congress Avenue in,Austin,TX,
5839,2305 Granger Lane in Cedar,Park,TX,
118786,9219 Mckenzie in,Travis,TX,
65243,2303 Ridgeview in,Austin,TX,
104999,2811 La Frontera Boulevard in,Austin,TX,
46029,10500 Thaxton Road in,Austin,TX,
78927,13201 Piland Triangle in,Travis,TX,
86682,10801 Manchaca Road in,Austin,TX,
16870,2408 Monarch Dr in,Austin,TX,
72751,13934 Rector Loop in,Manor,TX,
45488,2300 Man O War in,Travis,TX,
79634,1303 Newfield in,Austin,TX,
109058,3600 Turkey Path Bend in Cedar,Park,TX,
68882,15400 Delahunty Ln in,Travis,TX,
22128,12703 Ranch Road 620 North in,Austin,TX,
114143,300 South Lamar Boulevard in,Austin,TX,
95740,2109 Oak Motte in,Austin,TX,
18681,6600 W William Cannon in,Austin,TX,
59337,10005 Lorado Drive in,Austin,TX,
60622,501 E Powell Ln in,Austin,TX,
5766,9207 Sautelle Ln in,Austin,TX,
15254,11701 Metric Boulevard in,Austin,TX,
132158,6603 Nasco in,Austin,TX,
44329,14233 The Lakes Boulevard in,Travis,TX,
119048,110 East 2Nd in,Austin,TX,
69435,20810 Galilee in,Austin,TX,
54630,4618 East William Cannon in,Austin,TX,
63910,4507 Magin Meadow Drive in,Austin,TX,
118257,7109 Burleson Manor Road in,Travis,TX,
126173,6410 Distant View Drive in,Austin,TX,
136177,608 Sherry Drive in,Travis,TX,
110045,2610 Monarch in,Austin,TX,
62062,10804 Mc Angus Rd in,Travis,TX,
65655,2405 East 2Nd Street in,Austin,TX,
54113,8601 Clarewood Drive in,Austin,TX,
74277,1501 Canon Yeomans Trail in,Austin,TX,
52515,6904 Aries Ln in,Austin,TX,
69480,5515 Woodrow Avenue in,Austin,TX,
135875,17501 Glass Road in,Manor,TX,
126032,4206 Kilgore Lane in,Austin,TX,
137644,2014 Melissa Oaks Lane in,Austin,TX,
32438,9811 Anderson Mill Drive in,Austin,TX,
62872,14624 Hamilton Pool Rd in,Travis,TX,
114141,905 Payne Avenue in,Austin,TX,
61569,4705 Leather Leaf Trail in,Austin,TX,
47319,120 Acapulco Drive in,Travis,TX,
