34613,"7801 N Lamar Blvd in, Austin, TX,",Match,Non_Exact,"7801 N LAMAR BLVD, AUSTIN, TX, 78752","-97.71378438199997,30.345219359000055",64094892,R,48,453,1804,2008
55575,"10520 N Lamar in, Austin, TX,",No_Match,,,,,,,,,
58601,"8423 Elroy Rd in, Travis, TX,",No_Match,,,,,,,,,
10667,"6308 Decker Lane in, Austin, TX,",Match,Exact,"6308 DECKER LN, AUSTIN, TX, 78724","-97.63034148399998,30.287570991000052",63965047,L,48,453,2208,5009
125625,"4708 Blue Meadow Dr in, Austin, TX,",Match,Exact,"4708 BLUE MEADOW DR, AUSTIN, TX, 78744","-97.75586693799994,30.178339057000073",64095989,L,48,453,2427,1012
31582,"276 Angel Fire Road in, Travis, TX,",No_Match,,,,,,,,,
54247,"1305 Em Franklin in, Austin, TX,",No_Match,,,,,,,,,
58600,"127 Bolles Cir in, Austin, TX,",Match,Exact,"127 BOLLES CIR, AUSTIN, TX, 78753","-97.70397252399994,30.350135398000077",63932047,L,48,453,1806,4003
55577,"16301 Cameron Rd in, Pflugerville, TX,",Match,Exact,"16301 CAMERON RD, PFLUGERVILLE, TX, 78660","-97.57059128999998,30.414356145000056",646286383,R,48,453,1856,1002
30253,"2002 E 8Th St in, Austin, TX,",Match,Non_Exact,"2002 E 8TH ST, AUSTIN, TX, 78702","-97.72032081399999,30.26308412900005",63947251,L,48,453,901,1015
79525,"824 Romeria Dr in, Austin, TX,",Match,Exact,"824 ROMERIA DR, AUSTIN, TX, 78757","-97.72402614599997,30.330280943000048",652307220,R,48,453,1505,4000
87145,"5802 Vasey Blvd in, Austin, TX,",Match,Exact,"5802 VASEY BLVD, AUSTIN, TX, 78724","-97.57953930499997,30.256554228000027",627680704,L,48,453,2207,1015
59938,"8 Palma Cir in, Austin, TX,",Match,Non_Exact,"8 PALMA CIRCLE DR, AUSTIN, TX, 78744","-97.68589241499996,30.220074768000075",63952137,R,48,453,2431,2004
92520,"9801 Sun Flower in, Travis, TX,",No_Match,,,,,,,,,
87174,"6200 Shadow Valley Drive in, Austin, TX,",Match,Exact,"6200 SHADOW VALLEY DR, AUSTIN, TX, 78731","-97.75894346399997,30.350115695000056",63928902,L,48,453,1718,3012
22614,"11934 Rosethorn Dr in, Austin, TX,",Match,Exact,"11934 ROSETHORN DR, AUSTIN, TX, 78758","-97.70094945399995,30.399245949000033",63930210,L,48,453,1844,1001
137649,"206 Flournoy Drive in, Austin, TX,",Match,Exact,"206 FLOURNOY DR, AUSTIN, TX, 78745","-97.77741114999998,30.202075825000065",63949625,R,48,453,2402,2013
113632,"8901 Capitol View Dr in, Austin, TX,",Match,Exact,"8901 CAPITOL VIEW DR, AUSTIN, TX, 78747","-97.74757235099997,30.145712134000064",646483639,R,48,453,2426,1051
22619,"12127 Palm Harbor Way in, Travis, TX,",No_Match,,,,,,,,,
92523,"14550 Plover Place in, Austin, TX,",No_Match,,,,,,,,,
1000,"4511 E Hwy 71 in Del, Valle, TX,",No_Match,,,,,,,,,
80539,"3520 Victorine Lane in Del, Valle, TX,",No_Match,,,,,,,,,
60932,"1205 Sweet Leaf Ln in, Travis, TX,",No_Match,,,,,,,,,
100318,"3800 East 16Th Street in, Austin, TX,",Match,Exact,"3800 E 16TH ST, AUSTIN, TX, 78721","-97.69337605799996,30.28112631500005",63948033,L,48,453,2109,2008
75182,"5711 Cedardale Dr in, Austin, TX,",Match,Exact,"5711 CEDARDALE DR, AUSTIN, TX, 78745","-97.77984258799995,30.205958347000035",63949412,L,48,453,2402,2009
80540,"2400 Mozelle in, Travis, TX,",No_Match,,,,,,,,,
34600,"6607 Brodie Lane in, Austin, TX,",Match,Exact,"6607 BRODIE LN, AUSTIN, TX, 78745","-97.82818352799995,30.217289936000043",64035797,L,48,453,1750,2037
78228,"8805 Cainewood Lane in, Austin, TX,",Match,Non_Exact,"8805 CAINWOOD LN, AUSTIN, TX, 78729","-97.77245901299995,30.455766573000062",126431945,L,48,491,20409,2027
59942,"47Th And Avenue F in, Austin, TX,",No_Match,,,,,,,,,
114971,"1136 Poquito St in, Austin, TX,",Match,Exact,"1136 POQUITO ST, AUSTIN, TX, 78702","-97.71730121499996,30.26850509800005",63947227,L,48,453,804,1019
136320,"904 A Millford Way in, Austin, TX,",Match,Non_Exact,"904 MILFORD WAY, AUSTIN, TX, 78745","-97.78972523999994,30.20128929300006",63949340,R,48,453,2410,2008
92515,"9439 Singing Quail in, Austin, TX,",Match,Non_Exact,"9439 SINGING QUAIL DR, AUSTIN, TX, 78758","-97.71308083499997,30.37209461300006",63930465,R,48,453,1820,1003
11960,"12205 Paloma Blanca in, Austin, TX,",No_Match,,,,,,,,,
100312,"16312 Littig Rd in, Manor, TX,",Match,Exact,"16312 LITTIG RD, MANOR, TX, 78653","-97.47641302999995,30.32444227900004",640586651,R,48,453,2209,3049
10633,"600 Barwook Park in, Austin, TX,",No_Match,,,,,,,,,
87175,"18301 Weiss in, Pflugerville, TX,",No_Match,,,,,,,,,
133292,"6000 Barwood Park in, Austin, TX,",No_Match,,,,,,,,,
2329,"5411 Manor Rd in, Austin, TX,",Match,Exact,"5411 MANOR RD, AUSTIN, TX, 78723","-97.68417471899994,30.301917365000065",63951231,R,48,453,2107,3002
23955,"10706 Brodie Lane in, Austin, TX,",Match,Exact,"10706 BRODIE LN, AUSTIN, TX, 78748","-97.85510213099997,30.175246291000065",63939520,R,48,453,1740,2027
38195,"3426 Greystone in, Austin, TX,",Match,Non_Exact,"3426 GREYSTONE DR, AUSTIN, TX, 78731","-97.74747146099998,30.357122683000057",63929027,R,48,453,1752,2008
136323,"20912 Delorio in, Manor, TX,",Match,Non_Exact,"20912 DELORIO ST, MANOR, TX, 78653","-97.48741148799996,30.27881835900007",63918881,L,48,453,2210,2010
3673,"1704 Overhill in, Austin, TX,",Match,Non_Exact,"1704 OVERHILL DR, AUSTIN, TX, 78721","-97.68389111299996,30.28425145600005",63951501,L,48,453,2109,2001
1011,"1909 Coats Cir in, Austin, TX,",Match,Exact,"1909 COATS CIR, AUSTIN, TX, 78748","-97.83410614699994,30.15922315800003",63999930,R,48,453,1774,2002
42215,"12314 Blue Water Dr in, Austin, TX,",Match,Exact,"12314 BLUE WATER DR, AUSTIN, TX, 78758","-97.68173770799996,30.404995952000036",63933945,L,48,453,1826,2025
47905,"12200 Briarcreek Loop in, Travis, TX,",No_Match,,,,,,,,,
75198,"1317 Coriander Dr in, Austin, TX,",Match,Exact,"1317 CORIANDER DR, AUSTIN, TX, 78741","-97.69068238699998,30.224459852000052",623910614,R,48,453,2312,3000
54261,"300 Florence Drive in, Austin, TX,",Match,Exact,"300 FLORENCE DR, AUSTIN, TX, 78753","-97.69657370799996,30.35379937700003",63932243,L,48,453,1806,2001
125603,"2101 Burton Drive in, Austin, TX,",Match,Exact,"2101 BURTON DR, AUSTIN, TX, 78741","-97.73232961699995,30.232649197000057",650111177,L,48,453,2315,2000
126931,"8603 Granada Hills in, Austin, TX,",Match,Non_Exact,"8603 GRANADA HILLS DR, AUSTIN, TX, 78737","-97.89631501399998,30.22548850800007",63936822,L,48,453,1733,2000
135001,"3500 Susquehanna in, Austin, TX,",Match,Non_Exact,"3500 SUSQUEHANNA LN, AUSTIN, TX, 78723","-97.66566620699996,30.31357749400007",63935197,L,48,453,2113,1002
72918,"908 Cripple Creek in, Austin, TX,",Match,Non_Exact,"908 CRIPPLE CREEK DR, AUSTIN, TX, 78758","-97.69558471999994,30.372388513000033",63930804,R,48,453,1822,2011
3666,"1503 Piedmont Ave in, Austin, TX,",Match,Exact,"1503 PIEDMONT AVE, AUSTIN, TX, 78757","-97.72663562899999,30.343819676000066",63931034,L,48,453,1504,4015
126939,"2405 Melissa Oaks in, Austin, TX,",Match,Non_Exact,"2405 MELISSA OAKS LN, AUSTIN, TX, 78744","-97.77776534899999,30.158688408000046",625266211,R,48,453,2425,2000
35923,"5300 Apple Orchard Ln in, Austin, TX,",Match,Exact,"5300 APPLE ORCHARD LN, AUSTIN, TX, 78744","-97.73181974699997,30.199775273000057",63950677,R,48,453,2431,1039
87165,"2500 E 22Nd St in, Austin, TX,",Match,Non_Exact,"2500 E 22ND ST, AUSTIN, TX, 78722","-97.71601691799998,30.283798984000043",63947608,L,48,453,402,3000
138914,"5510 S Congress Ave in, Austin, TX,",Match,Non_Exact,"5510 CONGRESS AVE S, AUSTIN, TX, 78745","-97.77438898699995,30.205913269000064",627212923,R,48,453,2402,1014
130196,"5302 Ponciana Drive in, Austin, TX,",Match,Exact,"5302 PONCIANA DR, AUSTIN, TX, 78744","-97.75447886699999,30.199837930000058",63949849,R,48,453,2411,2003
18574,"6211 Manor Rd #120 in, Austin, TX,",Match,Exact,"6211 MANOR RD, AUSTIN, TX, 78723","-97.67525831799998,30.30803542800004",63951353,R,48,453,2107,4003
112365,"4108 Todd Lane in, Austin, TX,",Match,Exact,"4108 TODD LN, AUSTIN, TX, 78744","-97.73740568599999,30.21160018000006",641759910,R,48,453,2411,1010
80558,"2401 Bucks Run in, Austin, TX,",Match,Exact,"2401 BUCKS RUN, AUSTIN, TX, 78744","-97.76026011799996,30.182509120000077",63949895,R,48,453,2427,4015
43535,"12002 N Ih 35 in, Austin, TX,",No_Match,,,,,,,,,
84915,"5504 Bevin in, Austin, TX,",Match,Non_Exact,"5504 BEVIN COVE, AUSTIN, TX, 78744","-97.73093684099996,30.19903548900004",64034221,L,48,453,2431,1039
54273,"11215 Research Boulevard in, Austin, TX,",Match,Exact,"11215 RESEARCH BLVD, AUSTIN, TX, 78759","-97.74470974699994,30.40820489600003",650113803,R,48,453,1754,1002
124350,"18000 Maxa Dr in, Travis, TX,",No_Match,,,,,,,,,
128708,"3102 B Robinson Avenue in, Austin, TX,",Match,Exact,"3102 ROBINSON AVE, AUSTIN, TX, 78722","-97.72228310099996,30.28818700000005",63946249,L,48,453,401,1019
80563,"5330 N Ih 35 Hwy in, Austin, TX,",No_Match,,,,,,,,,
123017,"9605 Research Blvd in, Austin, TX,",Match,Exact,"9605 RESEARCH BLVD, AUSTIN, TX, 78759","-97.74375963599994,30.38870576000005",641671111,L,48,453,1753,1017
54276,"10300 Jollyville Rd in, Austin, TX,",Match,Exact,"10300 JOLLYVILLE RD, AUSTIN, TX, 78759","-97.75003934799997,30.39705514700006",642469171,L,48,453,1722,3003
1015,"1900 Onion Creek Parkway in, Austin, TX,",Match,Exact,"1900 ONION CREEK PKWY, AUSTIN, TX, 78748","-97.80068528699996,30.138034064000067",623906033,R,48,453,2407,1023
2345,"7009 South Ih35 in, Austin, TX,",No_Match,,,,,,,,,
57301,"17900 Prairie Verbena Ln in, Travis, TX,",No_Match,,,,,,,,,
103406,"6800 Loire Ct in, Austin, TX,",Match,Non_Exact,"6800 LORIE CT, AUSTIN, TX, 78744","-97.75117504399998,30.178478365000046",63950322,L,48,453,2427,2003
67597,"8800 N Ih35 #2123 in, Austin, TX,",No_Match,,,,,,,,,
92532,"4701 E. Mlk Blvd in, Austin, TX,",Match,Non_Exact,"4701 E MARTIN LUTHER KING JR BLVD, AUSTIN, TX, 78721","-97.68124816899996,30.285985826000058",63951343,R,48,453,2109,3002
104752,"3226 W Slaughter Ln in, Austin, TX,",Match,Non_Exact,"3226 W SLAUGHTER LN, AUSTIN, TX, 78748","-97.84444904999998,30.181000347000065",64013111,R,48,453,1746,1013
3694,"6900 Colt Ct in Mustang, Ridge, TX,",No_Match,,,,,,,,,
23939,"1306 Bob Harrison in, Austin, TX,",Match,Non_Exact,"1306 HARRISON LN, AUSTIN, TX, 78742","-97.67366561099999,30.225568128000077",63952175,R,48,453,2310,2043
91203,"10209 Capitol View Dr in, Travis, TX,",No_Match,,,,,,,,,
2362,"6604 Cooper Ln in, Austin, TX,",Match,Exact,"6604 COOPER LN, AUSTIN, TX, 78745","-97.79042484299998,30.19956320800003",635281634,R,48,453,2410,2010
142192,"11904 Broad Leaf Cv in, Austin, TX,",Match,Exact,"11904 BROAD LEAF COVE, AUSTIN, TX, 78750","-97.82074979899994,30.459002674000033",126431209,L,48,491,20404,1009
125670,"2106 Klattenhoff D in, Austin, TX,",No_Match,,,,,,,,,
138927,"14908 Fagerquist Rd in, Austin, TX,",No_Match,,,,,,,,,
78230,"1817 East Oltorf in, Austin, TX,",Match,Non_Exact,"1817 E OLTORF ST, AUSTIN, TX, 78741","-97.73670060499995,30.232168234000028",63948730,R,48,453,2307,4008
30213,"913 Callelimon St in, Austin, TX,",No_Match,,,,,,,,,
59979,"7817 Fm 973 in, Travis, TX,",No_Match,,,,,,,,,
57317,"11003 Harris Banch Parkway in, Austin, TX,",Match,Non_Exact,"11003 HARRIS BRANCH PKWY, AUSTIN, TX, 78754","-97.61314050999994,30.342579466000075",639629072,R,48,453,1856,2038
10627,"8500 N Lamar Blvd in, Austin, TX,",Match,Non_Exact,"8500 N LAMAR BLVD, AUSTIN, TX, 78753","-97.70556876799998,30.353412065000043",616100926,L,48,453,1805,2014
58643,"1120 Walton Lane in, Austin, TX,",Match,Exact,"1120 WALTON LN, AUSTIN, TX, 78721","-97.68845108999994,30.258168901000033",63951663,L,48,453,2111,3010
6713,"4600 W Slaughter Ln in, Austin, TX,",No_Match,,,,,,,,,
93858,"1003 Fauntleroy Trail in, Austin, TX,",Match,Exact,"1003 FAUNTLEROY TRL, AUSTIN, TX, 78758","-97.69376629199996,30.377196097000024",63930732,L,48,453,1822,3007
134572,"2115 West Anderson Lane in, Austin, TX,",Match,Exact,"2115 W ANDERSON LN, AUSTIN, TX, 78757","-97.72818722199997,30.354855170000064",63930913,L,48,453,1504,3000
96925,"1703 E Martin Luther King Jr Blvd in, Austin, TX,",Match,Non_Exact,"1703 E MARTIN LUTHER KING JR BLVD, AUSTIN, TX, 78702","-97.72308244999994,30.279487165000035",63946843,R,48,453,803,3001
20871,"1300 E. Martin Luther King in, Austin, TX,",No_Match,,,,,,,,,
100360,"2606 Wheless Ln in, Austin, TX,",Match,Exact,"2606 WHELESS LN, AUSTIN, TX, 78723","-97.68148057499997,30.30949204800004",63951200,L,48,453,2112,3000
72952,"4907 Eastdale Drive in, Austin, TX,",Match,Exact,"4907 EASTDALE DR, AUSTIN, TX, 78723","-97.66979587199995,30.28754937800005",63951453,R,48,453,2108,1013
23905,"2Nd Street And Mildred Street in, Austin, TX,",No_Match,,,,,,,,,
39497,"5700 South Mopac Expy in, Austin, TX,",Match,Non_Exact,"5700 N MO PAC EXPY, AUSTIN, TX, 78731","-97.75595489999995,30.336972906000028",637869300,L,48,453,1718,1016
40485,"4502 Kitty Ave in, Austin, TX,",Match,Exact,"4502 KITTY AVE, AUSTIN, TX, 78721","-97.68554605199995,30.283930457000054",63951494,L,48,453,2109,2001
138930,"5515 Brodie Lane in, Austin, TX,",Match,Exact,"5515 BRODIE LN, AUSTIN, TX, 78745","-97.82068262199994,30.228907985000035",641806210,L,48,453,1750,2025
101694,"9800 Sun Flower Dr in, Travis, TX,",No_Match,,,,,,,,,
91236,"6705 Hillcroft in, Austin, TX,",Match,Non_Exact,"6705 HILLCROFT DR, AUSTIN, TX, 78724","-97.64348454999998,30.29880036800006",641249343,R,48,453,2202,1016
54291,"7701 Cameron Road in, Austin, TX,",Match,Exact,"7701 CAMERON RD, AUSTIN, TX, 78752","-97.68676697399997,30.331805358000054",637874516,R,48,453,1811,1001
20879,"9900 West Parmer Lane in, Austin, TX,",Match,Exact,"9900 W PARMER LN, AUSTIN, TX, 78717","-97.77046441999994,30.485961988000042",126456788,L,48,491,20510,1005
116704,"1438 Coronado Hills Dr in, Austin, TX,",Match,Exact,"1438 CORONADO HILLS DR, AUSTIN, TX, 78752","-97.68834526099994,30.327254150000044",64122455,L,48,453,1811,1001
126990,"3812 Run Of The Oaks St in, Austin, TX,",No_Match,,,,,,,,,
54292,"508 Howard in, Austin, TX,",No_Match,,,,,,,,,
32862,"613 Peacock Ln in, Austin, TX,",Match,Exact,"613 PEACOCK LN, AUSTIN, TX, 78704","-97.76475926199998,30.234565522000025",63944718,L,48,453,1307,3013
11926,"51 St in, Austin, TX,",No_Match,,,,,,,,,
57321,"9405 Meadow Vale in, Austin, TX,",Match,Exact,"9405 MEADOW VALE, AUSTIN, TX, 78758","-97.71214837599996,30.37034324900003",63930475,R,48,453,1820,1005
121298,"3404 Socorro in, Austin, TX,",Tie,,,,,,,,,
124324,"5600 Samuel Huston Avenue in, Austin, TX,",Match,Exact,"5600 SAMUEL HUSTON AVE, AUSTIN, TX, 78721","-97.67457342999995,30.279715774000067",63951726,L,48,453,2110,1002
124322,"2021 Crystal Bend in, Travis, TX,",No_Match,,,,,,,,,
2366,"812 &Elroy in, Travis, TX,",No_Match,,,,,,,,,
60971,"12056 County Line Rd in, Travis, TX,",No_Match,,,,,,,,,
26178,"1521 Reagan Hill Dr in, Austin, TX,",Match,Exact,"1521 REAGAN HILL DR, AUSTIN, TX, 78752","-97.68972208899999,30.326421582000023",64010298,R,48,453,1811,1015
101686,"6003 Leisure Run in, Austin, TX,",Match,Non_Exact,"6003 LEISURE RUN RD, AUSTIN, TX, 78745","-97.78513057599997,30.204563886000074",63949395,L,48,453,2410,1009
71617,"18805 Pencil Cactus Blvd in, Travis, TX,",No_Match,,,,,,,,,
18566,"17212 Hamilton Point in, Manor, TX,",Match,Non_Exact,"17212 HAMILTON POINT CIR, MANOR, TX, 78653","-97.55033731099996,30.33856644100007",653233909,R,48,453,2209,1069
93883,"5509 Exeter Dr in, Austin, TX,",Match,Exact,"5509 EXETER DR, AUSTIN, TX, 78723","-97.68423295499997,30.303539311000065",63951185,R,48,453,2106,2004
93889,"4104 S Congress in, Austin, TX,",No_Match,,,,,,,,,
112334,"900 Broken Feather Trl in, Austin, TX,",No_Match,,,,,,,,,
134586,"9400 Carson Creek in, Austin, TX,",No_Match,,,,,,,,,
39486,"8507 Bluff Springs Rd in, Austin, TX,",Match,Exact,"8507 BLUFF SPRINGS RD, AUSTIN, TX, 78744","-97.76941515499999,30.166457265000076",63949791,L,48,453,2429,1013
113664,"8806 Fm 812 in, Austin, TX,",Match,Non_Exact,"8806 FM 812, AUSTIN, TX, 78719","-97.69047859099999,30.163033625000025",64012791,R,48,453,2435,2048
44837,"9701 Research Blvd in, Austin, TX,",Match,Exact,"9701 RESEARCH BLVD, AUSTIN, TX, 78759","-97.74593305499997,30.392687434000038",64026239,L,48,453,1753,1009
40477,"6307 Chestrfield Ave in, Austin, TX,",Match,Non_Exact,"6307 CHESTERFIELD AVE, AUSTIN, TX, 78752","-97.71791260699996,30.329202400000042",63931669,R,48,453,1503,3010
43502,"2502 Village Trail Circle in, Austin, TX,",Match,Exact,"2502 VILLAGE TRAIL CIR, AUSTIN, TX, 78744","-97.74609845899994,30.195024269000044",63950138,L,48,453,2411,3006
2382,"9024 Northgate Boulevard in, Austin, TX,",Match,Exact,"9024 NORTHGATE BLVD, AUSTIN, TX, 78758","-97.71687878499995,30.369985065000037",64023871,L,48,453,1820,2006
31522,"9303 Hunters Trce in, Austin, TX,",Match,Exact,"9303 HUNTERS TRCE, AUSTIN, TX, 78758","-97.71034833099998,30.36808253600003",641800840,R,48,453,1820,3006
78257,"2801 Zeke Bend in, Austin, TX,",Match,Exact,"2801 ZEKE BEND, AUSTIN, TX, 78745","-97.82958274899994,30.190997947000028",63965555,L,48,453,1728,5017
96909,"6905 Cannon League in, Austin, TX,",Match,Non_Exact,"6905 CANNONLEAGUE DR, AUSTIN, TX, 78745","-97.80475822099999,30.201655048000077",63940419,L,48,453,1728,4006
112340,"1806 Princeton Ave in, Austin, TX,",Match,Exact,"1806 PRINCETON AVE, AUSTIN, TX, 78757","-97.72561131499998,30.35056123100003",63931153,R,48,453,1504,3007
6735,"2204 Santa Rita St in, Austin, TX,",Match,Exact,"2204 SANTA RITA ST, AUSTIN, TX, 78702","-97.71964062299998,30.257752597000035",63948613,L,48,453,902,3013
17237,"2511 Berkett Drive in, Austin, TX,",Match,Exact,"2511 BERKETT DR, AUSTIN, TX, 78745","-97.80921935499998,30.212652829000035",63938959,L,48,453,1713,1006
6737,"2628 Alcott in, Austin, TX,",Match,Non_Exact,"2628 ALCOTT LN, AUSTIN, TX, 78748","-97.83655861799997,30.173946692000072",63940144,R,48,453,1748,2041
71626,"5401 Presca in, Austin, TX,",No_Match,,,,,,,,,
6739,"11405 I-35 in, Austin, TX,",No_Match,,,,,,,,,
65761,"12730 Twin Creeks Rd in, Travis, TX,",No_Match,,,,,,,,,
65760,"4715 Frontier Trl in, Austin, TX,",Match,Exact,"4715 FRONTIER TRL, AUSTIN, TX, 78745","-97.79280230299997,30.225016809000067",63939099,L,48,453,1712,1034
46686,"3209 Cupid Drive in, Austin, TX,",Match,Exact,"3209 CUPID DR, AUSTIN, TX, 78735","-97.80611346699999,30.23764638800003",64000424,L,48,453,1915,1002
46685,"1914 Canterbury Street in, Austin, TX,",Match,Exact,"1914 CANTERBURY ST, AUSTIN, TX, 78702","-97.72519978999998,30.25522217100007",63948531,L,48,453,1000,3011
97354,"4908 Cabob in, Austin, TX,",Match,Non_Exact,"4908 CABOB ST, AUSTIN, TX, 78744","-97.74214848499997,30.19262070700006",63950167,L,48,453,2413,3002
124395,"910 N Caldwell St in, Manor, TX,",Match,Non_Exact,"910 N CALDWELL ST, MANOR, TX, 78653","-97.55710960999994,30.347988005000047",64010442,L,48,453,2209,1012
24412,"14800 Eilers Road in, Austin, TX,",Match,Exact,"14800 EILERS RD, AUSTIN, TX, 78719","-97.65085012899999,30.087395999000023",642469350,L,48,453,2436,1022
32040,"13600 Letti Ln in, Pflugerville, TX,",Match,Exact,"13600 LETTI LN, PFLUGERVILLE, TX, 78660","-97.64936989199998,30.41171739600003",64001920,L,48,453,1840,2011
116770,"9503 Dallum Dr in, Austin, TX,",Match,Exact,"9503 DALLUM DR, AUSTIN, TX, 78753","-97.68359724199996,30.35762975700004",63934662,R,48,453,1833,1003
51122,"7308 Mcneil Dr in, Austin, TX,",Match,Non_Exact,"7308 MC NEIL DR, AUSTIN, TX, 78729","-97.76685115799995,30.435292669000034",126471271,R,48,491,20410,2013
127413,"2104 Allred Drive in, Austin, TX,",Match,Exact,"2104 ALLRED DR, AUSTIN, TX, 78748","-97.82563820099995,30.172742563000043",64094841,R,48,453,1748,2010
136386,"1034 Liberty Park Dr in, Austin, TX,",Match,Exact,"1034 LIBERTY PARK DR, AUSTIN, TX, 78746","-97.78853801299994,30.265828115000033",63974378,L,48,453,1910,1039
88403,"8312 Linden in, Travis, TX,",No_Match,,,,,,,,,
139413,"2207 Monarch Dr in, Austin, TX,",Match,Exact,"2207 MONARCH DR, AUSTIN, TX, 78748","-97.82521359499998,30.177330273000052",63940209,L,48,453,1747,1003
51125,"5808 Wellington Drive in, Austin, TX,",Match,Exact,"5808 WELLINGTON DR, AUSTIN, TX, 78723","-97.68805035699995,30.311273492000055",63934945,L,48,453,2106,1006
5415,"1644 E 3Rd St in, Austin, TX,",Tie,,,,,,,,,
141723,"1415 Brighton Ln in, Austin, TX,",Match,Exact,"1415 BRIGHTON LN, AUSTIN, TX, 78753","-97.67487131299998,30.35365085600006",641799942,R,48,453,1833,4005
136382,"7604 Bell Flower Cove in, Austin, TX,",Match,Exact,"7604 BELL FLOWER COVE, AUSTIN, TX, 78759","-97.77701798799995,30.41879672400006",63925937,R,48,453,1755,1008
102118,"9306 Carson Creek in Del, Valle, TX,",No_Match,,,,,,,,,
63110,"6402 Garden View Dr in, Austin, TX,",Match,Exact,"6402 GARDEN VIEW DR, AUSTIN, TX, 78724","-97.65849291999996,30.289774373000057",63969366,L,48,453,2208,1004
98679,"5108 North Hearsey Drive in, Austin, TX,",Match,Exact,"5108 N HEARSEY DR, AUSTIN, TX, 78744","-97.73333425599998,30.198629684000025",64014044,R,48,453,2431,1038
5431,"3515 N Lamar Blvd in, Austin, TX,",Tie,,,,,,,,,
102131,"3505 Cookstown Drive in, Austin, TX,",Match,Exact,"3505 COOKSTOWN DR, AUSTIN, TX, 78759","-97.71413006599994,30.418520224000076",63926793,L,48,453,1829,2008
124386,"3464 Willorun Dr in, Austin, TX,",No_Match,,,,,,,,,
25754,"208 Craigmont Dr in, Austin, TX,",Match,Exact,"208 CRAIGMONT DR, AUSTIN, TX, 78745","-97.77821222299997,30.19879569300008",63949637,R,48,453,2402,2021
73396,"310 East 5Th in, Austin, TX,",Match,Non_Exact,"310 E 5TH ST, AUSTIN, TX, 78701","-97.74055742699994,30.266392087000042",63946494,L,48,453,1100,1106
63119,"8207 Canoga Ave in, Travis, TX,",No_Match,,,,,,,,,
124383,"5717 Jfk Rd in, Travis, TX,",No_Match,,,,,,,,,
24424,"3600 Autumn Bay Dr in, Austin, TX,",Match,Exact,"3600 AUTUMN BAY DR, AUSTIN, TX, 78744","-97.69529314499994,30.200018060000048",628008555,L,48,453,2431,2009
