Index_ID,Address from CSV,If match or not,,Geo coded Address with zipcode,Longitude,Latitude,Tigerline ID Side,STATE CODE:,COUNTY CODE,TRACT CODE,BLOCK CODE
125619,"2210 South Fm 973 in, Travis, TX,",No_Match,,,,,,,,,
87176,"7200 Kellam Road in, Travis, TX,",No_Match,,,,,,,,,
43545,"14602 Town Hill Drive in, Austin, TX,",Match,Exact,"14602 TOWN HILL DR, AUSTIN, TX, 78728","-97.68515466499997,30.445298597000033",63932904,L,48,453,1853,1004
110596,"1304 Kirkwood Road in, Austin, TX,",Match,Exact,"1304 KIRKWOOD RD, AUSTIN, TX, 78722","-97.71603644099997,30.295783674000063",63946226,L,48,453,307,1022
3671,"9125 South Fm 973 in, Travis, TX,",No_Match,,,,,,,,,
17275,"6713 Doyal Dr in, Austin, TX,",Match,Exact,"6713 DOYAL DR, AUSTIN, TX, 78747","-97.74133606999999,30.15323596500008",647953908,R,48,453,2426,1064
66246,"19804 Grover Cleveland Way in, Manor, TX,",Match,Exact,"19804 GROVER CLEVELAND WAY, MANOR, TX, 78653","-97.50607488199995,30.354101342000035",649000902,L,48,453,1854,2028
47906,"4500 East Oltorf Street in, Austin, TX,",Match,Exact,"4500 E OLTORF ST, AUSTIN, TX, 78741","-97.72575558499994,30.22655221900004",63948846,L,48,453,2314,4004
99143,"5500 Palo Blanco in, Austin, TX,",Match,Non_Exact,"5500 PALO BLANCO LN, AUSTIN, TX, 78744","-97.74975207999995,30.19487624800007",63949998,R,48,453,2411,3004
22621,"10701 Mcangus Road in, Travis, TX,",No_Match,,,,,,,,,
43548,"1201 Broadmoor Drive in, Austin, TX,",Match,Exact,"1201 BROADMOOR DR, AUSTIN, TX, 78723","-97.70692098499995,30.311332463000042",63932586,R,48,453,2105,1002
54260,"1304 March Drive in, Austin, TX,",Match,Exact,"1304 MARCH DR, AUSTIN, TX, 78753","-97.66391474599999,30.375218695000058",63934616,L,48,453,1832,1014
99145,"9005 Elfen Cove in, Austin, TX,",Match,Exact,"9005 ELFEN COVE, AUSTIN, TX, 78724","-97.62700104899994,30.28370824500007",627051853,R,48,453,2211,1003
59955,"7306 Eds Cove in, Austin, TX,",No_Match,,,,,,,,,
29254,"1601 Haskell Street in, Austin, TX,",Match,Exact,"1601 HASKELL ST, AUSTIN, TX, 78702","-97.73056896999998,30.253958030000035",63948358,R,48,453,1000,5017
58626,"2207 East 16Th Street in, Austin, TX,",Match,Exact,"2207 E 16TH ST, AUSTIN, TX, 78702","-97.71747729699996,30.277202630000033",63947011,R,48,453,803,2009
59951,"1409 Coriander Drive in, Austin, TX,",Match,Exact,"1409 CORIANDER DR, AUSTIN, TX, 78741","-97.69069042999996,30.22358534400007",623910639,R,48,453,2312,3000
78215,"6004 Fm 969 in, Austin, TX,",Match,Non_Exact,"6004 FM 969, AUSTIN, TX, 78724","-97.66472528799994,30.28554254200003",63951474,L,48,453,2208,1025
75190,"109 Caddis Cove in, Hays, TX,",No_Match,,,,,,,,,
4997,"301 Chisolm Trl in Round, Rock, TX,",No_Match,,,,,,,,,
35926,"2716 Bobby Lane in, Austin, TX,",Match,Exact,"2716 BOBBY LN, AUSTIN, TX, 78745","-97.82845647399995,30.190411554000036",63965550,L,48,453,1746,2001
100326,"11533 Timber Heights Drive in, Austin, TX,",No_Match,,,,,,,,,
93839,"15503 Patrica Street in, Austin, TX,",Match,Exact,"15503 PATRICA ST, AUSTIN, TX, 78728","-97.66943860599997,30.451859709000075",63933033,R,48,453,1851,3024
42200,"12019 Swallow Drive in, Austin, TX,",Match,Exact,"12019 SWALLOW DR, AUSTIN, TX, 78750","-97.79924969299998,30.44870418000005",126446357,R,48,491,20405,4001
100380,"758 Simonetti Dr in, Austin, TX,",Match,Exact,"758 SIMONETTI DR, AUSTIN, TX, 78748","-97.80384668499994,30.175399259000073",641678007,R,48,453,2423,3015
66254,"1127 Map St in, Austin, TX,",Match,Exact,"1127 MAP ST, AUSTIN, TX, 78721","-97.69064321199994,30.272151632000032",63948066,R,48,453,2110,2003
112369,"5307 Wasson Road in, Austin, TX,",Match,Exact,"5307 WASSON RD, AUSTIN, TX, 78745","-97.77199368099997,30.207512174000044",64013904,L,48,453,2402,4000
96903,"6507 Circle S in, Austin, TX,",Match,Non_Exact,"6507 CIRCLE S RD, AUSTIN, TX, 78745","-97.77720954499995,30.194293893000065",64013927,L,48,453,2402,4014
17243,"7114 Valburn in, Austin, TX,",Match,Non_Exact,"7114 VALBURN DR, AUSTIN, TX, 78731","-97.78060083899999,30.367388963000053",63927365,L,48,453,1705,1002
135885,"4710 Bundyhill Dr in, Austin, TX,",Match,Exact,"4710 BUNDYHILL DR, AUSTIN, TX, 78723","-97.67713192099995,30.28926587600006",63951427,L,48,453,2108,1005
2353,"2930 East 12Th Street in, Austin, TX,",Match,Exact,"2930 E 12TH ST, AUSTIN, TX, 78702","-97.70670304299995,30.275872347000075",63947772,L,48,453,802,1017
84919,"10816 Amblewood Way in, Austin, TX,",Match,Exact,"10816 AMBLEWOOD WAY, AUSTIN, TX, 78753","-97.67029609999997,30.367154291000077",64008585,L,48,453,1833,2010
18570,"11510 January in, Austin, TX,",Match,Non_Exact,"11510 JANUARY DR, AUSTIN, TX, 78753","-97.66678003799996,30.376694288000067",63934426,L,48,453,1832,1003
78240,"425 West Riverside in, Austin, TX,",Match,Non_Exact,"425 W RIVERSIDE DR, AUSTIN, TX, 78704","-97.74867446499997,30.25895564500007",63943400,L,48,453,1305,1012
30222,"6625 Mckinney Falls in, Travis, TX,",No_Match,,,,,,,,,
79574,"8423 Elroy Road in, Travis, TX,",No_Match,,,,,,,,,
1018,"7402 Providence Avenue in, Austin, TX,",Match,Exact,"7402 PROVIDENCE AVE, AUSTIN, TX, 78752","-97.69571500499995,30.33201116600003",63932667,L,48,453,1812,3021
10615,"7208 Hillcroft Drive in, Austin, TX,",Match,Exact,"7208 HILLCROFT DR, AUSTIN, TX, 78724","-97.64067205299995,30.30415586400005",64123785,L,48,453,2202,1008
32882,"9Th And Red River in, Austin, TX,",Match,Non_Exact,"9 RED RIVER ST, AUSTIN, TX, 78701","-97.74041729799995,30.257475088000035",63948182,R,48,453,1100,2005
80565,"14946 Swiss Drive in, Austin, TX,",No_Match,,,,,,,,,
91206,"7511 Saint Cecelia Street in, Austin, TX,",Match,Exact,"7511 SAINT CECELIA ST, AUSTIN, TX, 78757","-97.73306684799996,30.350272585000027",641675435,R,48,453,1504,3022
92537,"6501 Alleyton Drive in, Austin, TX,",Match,Exact,"6501 ALLEYTON DR, AUSTIN, TX, 78725","-97.67197340399997,30.260153364000075",628019122,R,48,453,2111,3021
66252,"1701 Prochnow Road in, Travis, TX,",No_Match,,,,,,,,,
104735,"601 Tudor House Road in, Pflugerville, TX,",Match,Exact,"601 TUDOR HOUSE RD, PFLUGERVILLE, TX, 78660","-97.64001557699999,30.42454446100004",641850602,R,48,453,1841,1015
35912,"907 Thompson Lane in, Austin, TX,",Match,Non_Exact,"907 THOMPSON ST, AUSTIN, TX, 78702","-97.70855565999994,30.27023917300005",64008056,L,48,453,802,3009
6705,"3408 Norwood Hill Road in, Austin, TX,",Match,Exact,"3408 NORWOOD HILL RD, AUSTIN, TX, 78723","-97.67713564599995,30.297589738000056",63951392,L,48,453,2107,3014
111027,"513 Vargas Road in, Austin, TX,",Match,Exact,"513 VARGAS RD, AUSTIN, TX, 78741","-97.69126482599995,30.237324053000066",63949182,L,48,453,2312,2000
112358,"6811 Montana Street in, Austin, TX,",Match,Exact,"6811 MONTANA ST, AUSTIN, TX, 78741","-97.69376239199994,30.23058104100005",63949299,R,48,453,2312,2015
135895,"13003 Odie Lane in, Austin, TX,",Match,Exact,"13003 ODIE LN, AUSTIN, TX, 78727","-97.73795314199998,30.436816694000072",63926455,R,48,453,1786,4001
100393,"3412 Willowrun Drive in, Austin, TX,",Match,Exact,"3412 WILLOWRUN DR, AUSTIN, TX, 78704","-97.75499132199997,30.226472140000055",63945232,R,48,453,2308,4002
23937,"4534 Westgate Boulevard in, Austin, TX,",No_Match,,,,,,,,,
134564,"21702 Quail Valley Court in, Travis, TX,",No_Match,,,,,,,,,
23938,"4506 Brandt Road in, Austin, TX,",Match,Exact,"4506 BRANDT RD, AUSTIN, TX, 78744","-97.77140912699997,30.159558401000027",627182802,L,48,453,2429,1012
67599,"13600 Coomes Drive in, Austin, TX,",No_Match,,,,,,,,,
38179,"1004 Plymouth Drive in, Austin, TX,",Match,Exact,"1004 PLYMOUTH DR, AUSTIN, TX, 78758","-97.70774280699999,30.356289222000044",63931973,R,48,453,1805,2012
59971,"2404 Berkett Drive in, Austin, TX,",Match,Exact,"2404 BERKETT DR, AUSTIN, TX, 78745","-97.80668553999999,30.21210577000005",63938983,R,48,453,1713,3024
60958,"1003 Markham Lane in, Austin, TX,",Match,Exact,"1003 MARKHAM LN, AUSTIN, TX, 78753","-97.65934861399995,30.392891950000035",63934506,R,48,453,1839,2025
81879,"422 Guadalupe St in, Austin, TX,",Match,Exact,"422 GUADALUPE ST, AUSTIN, TX, 78701","-97.74688019199999,30.26743076100007",63943421,L,48,453,1100,1083
116717,"2143 Cervin in, Austin, TX,",Match,Non_Exact,"2143 CERVIN BLVD, AUSTIN, TX, 78728","-97.67653917799998,30.445217355000068",641250366,L,48,453,1853,1016
22601,"908 Willow Street in, Austin, TX,",Match,Exact,"908 WILLOW ST, AUSTIN, TX, 78702","-97.73599200599995,30.260018502000037",63946620,L,48,453,1000,1002
142195,"3702 Tamarack Trail in, Austin, TX,",Match,Exact,"3702 TAMARACK TRL, AUSTIN, TX, 78727","-97.71154833599996,30.425523259000045",63926935,R,48,453,1846,2018
10625,"6203 Adalee in, Austin, TX,",Match,Non_Exact,"6203 ADALEE AVE, AUSTIN, TX, 78723","-97.67714446999997,30.30862951200004",63951219,R,48,453,2112,3001
84912,"10701 San Jose Ave in, Travis, TX,",No_Match,,,,,,,,,
124338,"9601 Daffan in, Austin, TX,",No_Match,,,,,,,,,
78237,"5114 Balcones Woods Dr in, Austin, TX,",No_Match,,,,,,,,,
81881,"4970 Us 290 in, Austin, TX,",No_Match,,,,,,,,,
126997,"5000 West Ih 290 in, Austin, TX,",Match,Non_Exact,"5000 WEST LN, AUSTIN, TX, 78732","-97.92560561299996,30.328718180000067",64000476,R,48,453,1760,1070
78238,"45Th St At Lamar Boulevard in, Austin, TX,",No_Match,,,,,,,,,
3685,"401 Little Texas Lane Unit 122 in, Austin, TX,",Match,Exact,"401 LITTLE TEXAS LN, AUSTIN, TX, 78745","-97.77005467399994,30.19983249200004",650114778,R,48,453,2402,4009
104745,"3200 Oakmont Boulevard in, Austin, TX,",Match,Exact,"3200 OAKMONT BLVD, AUSTIN, TX, 78703","-97.75640346099999,30.305125192000048",63942036,L,48,453,1603,2009
6715,"4400 Avenue A in, Austin, TX,",No_Match,,,,,,,,,
30214,"808 Rutherford Place in, Austin, TX,",Match,Exact,"808 RUTHERFORD PL, AUSTIN, TX, 78704","-97.74117971999999,30.24973631900008",63944930,L,48,453,1402,1010
32876,"11125 Maha Loop in, Austin, TX,",Match,Non_Exact,"11125 MAHA LOOP RD, AUSTIN, TX, 78719","-97.68553824599996,30.100427298000056",64011822,R,48,453,2436,1019
67591,"7817 El Dorado Drive in, Austin, TX,",Match,Exact,"7817 EL DORADO DR, AUSTIN, TX, 78737","-97.90740270199996,30.214069833000053",64014517,L,48,453,1733,1003
30217,"1187 Oak Grove in, Austin, TX,",Match,Non_Exact,"1187 GROVE BLVD, AUSTIN, TX, 78741","-97.70623252499996,30.23117165900004",641669796,R,48,453,2318,2000
31547,"5607 Meadow Crest in, Austin, TX,",Match,Exact,"5607 MEADOW CRST, AUSTIN, TX, 78744","-97.73491387599995,30.192691056000058",63950722,R,48,453,2431,3023
111017,"5203 Andover Place in, Austin, TX,",Match,Exact,"5203 ANDOVER PL, AUSTIN, TX, 78723","-97.70029851099997,30.307007510000062",63947517,R,48,453,2105,1002
92563,"1113 Woodland Avenue in, Austin, TX,",Match,Exact,"1113 WOODLAND AVE, AUSTIN, TX, 78704","-97.74059486399995,30.242833506000068",63948385,R,48,453,1402,3000
93893,"21407 Union Lee Church in, Travis, TX,",No_Match,,,,,,,,,
112345,"1401 Brandt Drive in, Austin, TX,",Match,Exact,"1401 BRANDT DR, AUSTIN, TX, 78742","-97.67295626999999,30.22334809800003",63952185,L,48,453,2310,2053
133244,"3601 Presidential Blvd in, Austin, TX,",No_Match,,,,,,,,,
138933,"6904 Pondsdale Lane in, Austin, TX,",Match,Exact,"6904 PONDSDALE LN, AUSTIN, TX, 78724","-97.64104760499998,30.30061941100007",63951925,L,48,453,2202,1004
92569,"300 Crockett Street in, Austin, TX,",Match,Exact,"300 CROCKETT ST, AUSTIN, TX, 78704","-97.75415648699999,30.243866746000037",63944778,R,48,453,1305,3019
100361,"9103 Sanger Dr in, Austin, TX,",Match,Exact,"9103 SANGER DR, AUSTIN, TX, 78748","-97.82054685099996,30.182262054000034",63940072,L,48,453,1747,3002
18550,"11069 Sh 130 in Mustang, Ridge, TX,",No_Match,,,,,,,,,
96920,"1900 Utopia Court in, Austin, TX,",Match,Exact,"1900 UTOPIA CT, AUSTIN, TX, 78723","-97.68828094099996,30.315145095000048",63934939,L,48,453,2112,1009
23906,"2204 Woodland Avenue in, Austin, TX,",Match,Exact,"2204 WOODLAND AVE, AUSTIN, TX, 78741","-97.72835712499995,30.235901883000054",647960492,L,48,453,2316,1005
133246,"1300 Fairbanks in, Austin, TX,",Match,Non_Exact,"1300 FAIRBANKS DR, AUSTIN, TX, 78752","-97.69203824699997,30.328335690000074",641673101,L,48,453,1812,2002
126991,"14057 Bee Caves Road in Bee, Cave, TX,",No_Match,,,,,,,,,
83605,"4705 East Ben White in, Austin, TX,",No_Match,,,,,,,,,
83608,"9500 South Ih 35 Frontage Road Ste E in, Austin, TX,",No_Match,,,,,,,,,
138938,"21829 Ann Showers Dr in, Travis, TX,",No_Match,,,,,,,,,
1038,"1143 Salina Street in, Austin, TX,",Match,Exact,"1143 SALINA ST, AUSTIN, TX, 78702","-97.72014916699999,30.269042076000062",63947184,R,48,453,804,2036
125656,"13425 Fm 620 in, Austin, TX,",No_Match,,,,,,,,,
80589,"11717 Mc Angus Road in, Austin, TX,",No_Match,,,,,,,,,
126986,"928 Blackson Ave in, Austin, TX,",Match,Exact,"928 BLACKSON AVE, AUSTIN, TX, 78752","-97.69858782599994,30.333268435000036",63932607,L,48,453,1812,3020
59986,"6311 Berkman Drive in, Austin, TX,",Match,Exact,"6311 BERKMAN DR, AUSTIN, TX, 78723","-97.69075947299996,30.317019102000074",63932792,R,48,453,2112,1007
58654,"1115 Desirable in, Austin, TX,",Match,Non_Exact,"1115 DESIRABLE DR, AUSTIN, TX, 78721","-97.68589188699997,30.26339918800005",63951668,R,48,453,2111,3005
83610,"2001 Ed Bluestein in, Austin, TX,",No_Match,,,,,,,,,
111021,"13000 Lofton Cliff Drive in, Travis, TX,",No_Match,,,,,,,,,
101688,"1121 Salina St in, Austin, TX,",Match,Exact,"1121 SALINA ST, AUSTIN, TX, 78702","-97.72069992899998,30.267856524000024",63947184,R,48,453,804,2036
31536,"7810 Old Bee Caves Road in, Austin, TX,",Match,Exact,"7810 BEE CAVES RD, AUSTIN, TX, 78746","-97.84889647799997,30.310904203000064",641674104,R,48,453,1912,1039
112339,"2711 Maria Anna Road in, Austin, TX,",Match,Exact,"2711 MARIA ANNA RD, AUSTIN, TX, 78703","-97.76886244099995,30.30540624100007",63941303,R,48,453,1604,3014
17235,"7801 North Lamar Boulevard in, Austin, TX,",Match,Exact,"7801 N LAMAR BLVD, AUSTIN, TX, 78752","-97.71379298999994,30.34520806200004",64094892,R,48,453,1804,2008
69318,"7110 Meadowood Drive in, Austin, TX,",Match,Exact,"7110 MEADOWOOD DR, AUSTIN, TX, 78723","-97.67096321199995,30.319307226000035",63935102,L,48,453,2113,3006
19892,"3908 West Braker in, Austin, TX,",Match,Non_Exact,"3908 W BRAKER LN, AUSTIN, TX, 78759","-97.73420455599995,30.396583914000075",637869450,R,48,453,1754,2013
138944,"10212 Menchaca in, Austin, TX,",No_Match,,,,,,,,,
17231,"7300 Fm 2222 in, Travis, TX,",No_Match,,,,,,,,,
111001,"1707 Briar St in, Austin, TX,",Match,Exact,"1707 BRIAR ST, AUSTIN, TX, 78704","-97.75996396299996,30.25002366500007",63944614,L,48,453,1305,4024
23918,"3704 North Ih 35 in, Austin, TX,",No_Match,,,,,,,,,
5411,"13104 Villa Park Drive in, Austin, TX,",Match,Exact,"13104 VILLA PARK DR, AUSTIN, TX, 78729","-97.76962916699995,30.45603354600007",126431944,L,48,491,20409,2022
72961,"1172 Miss Kimberlys Lane in, Travis, TX,",No_Match,,,,,,,,,
59990,"9613 Marston Lane in, Austin, TX,",Match,Exact,"9613 MARSTON LN, AUSTIN, TX, 78753","-97.67479804099997,30.354993798000066",63998914,R,48,453,1833,4004
126981,"14811 Parco Path in, Travis, TX,",No_Match,,,,,,,,,
44836,"1002 Byers Lane in, Austin, TX,",Match,Exact,"1002 BYERS LN, AUSTIN, TX, 78753","-97.66361969899998,30.383583250000072",63934564,L,48,453,1835,2004
11933,"6405 South Ih 35 in, Austin, TX,",No_Match,,,,,,,,,
83602,"803 East 32Nd Street in, Austin, TX,",Match,Exact,"803 E 32ND ST, AUSTIN, TX, 78705","-97.72867658699994,30.291810111000075",63945787,R,48,453,401,2011
79585,"7713 Saddle Up in, Austin, TX,",No_Match,,,,,,,,,
56006,"17212 Lessmann Lane in, Travis, TX,",No_Match,,,,,,,,,
10604,"1614 Elmira Rd in, Austin, TX,",Match,Exact,"1614 ELMIRA RD, AUSTIN, TX, 78721","-97.68719557099996,30.28294364100003",63951483,L,48,453,2109,2002
99186,"2305 Webberville Lane in, Travis, TX,",No_Match,,,,,,,,,
99180,"7601 Daffan Ln Unit 424 in, Austin, TX,",Match,Exact,"7601 DAFFAN LN, AUSTIN, TX, 78724","-97.62346527199998,30.316763798000068",64123381,R,48,453,2202,3032
26189,"5666 Wagon Train Road in, Austin, TX,",Match,Exact,"5666 WAGON TRAIN RD, AUSTIN, TX, 78749","-97.86293122499995,30.219698896000068",64014667,R,48,453,1738,4000
121288,"14435 Cameron Road in, Manor, TX,",Match,Exact,"14435 CAMERON RD, MANOR, TX, 78653","-97.59145882599995,30.396228351000047",641748449,R,48,453,1856,2003
1045,"3207 Windy Shelf Bend in, Travis, TX,",No_Match,,,,,,,,,
11931,"3601 Shoreline Drive in, Austin, TX,",No_Match,,,,,,,,,
64430,"2323 West Wells Branch Parkway in, Austin, TX,",Match,Non_Exact,"2323 WELLS BRANCH PKWY, AUSTIN, TX, 78728","-97.68609734799998,30.43962180500006",641659141,L,48,453,1864,2011
49712,"620 And Steiner Ranch in, Austin, TX,",No_Match,,,,,,,,,
72058,"3205 Wickham in, Austin, TX,",Match,Non_Exact,"3205 WICKHAM LN, AUSTIN, TX, 78725","-97.59415830999995,30.231773848000046",635067306,L,48,453,2207,2025
115434,"4221 Camacho Street in, Austin, TX,",Match,Exact,"4221 CAMACHO ST, AUSTIN, TX, 78723","-97.70508978999999,30.294672285000047",627053343,R,48,453,306,1024
98686,"1209 Ridgehaven in, Austin, TX,",Match,Non_Exact,"1209 RIDGEHAVEN DR, AUSTIN, TX, 78723","-97.70188182799996,30.315099704000033",63932736,R,48,453,2104,2003
98688,"9301 Hogeye Road in, Austin, TX,",Match,Non_Exact,"9301 HOG EYE RD, AUSTIN, TX, 78724","-97.62406943999997,30.28287993400005",622152178,R,48,453,2211,1013
72054,"4803 Teri Road in, Austin, TX,",Match,Exact,"4803 TERI RD, AUSTIN, TX, 78744","-97.74105366399999,30.195540961000063",63974501,R,48,453,2413,2003
73385,"3810 Todd Lane in, Austin, TX,",Match,Exact,"3810 TODD LN, AUSTIN, TX, 78744","-97.73586905799999,30.213999683000054",641759909,R,48,453,2411,1010
124393,"220 N Webberwood Way in, Travis, TX,",No_Match,,,,,,,,,
64439,"5511 Joe Sayers Avenue in, Austin, TX,",No_Match,,,,,,,,,
