Index_ID,Address,City,State,Zipcode
113733,4609 Harmon Ave in,Austin,TX,
34758,2403 E 71 in,Austin,TX,
6031,38Th St And Ave B in,Austin,TX,
91273,2529 Rio Grande St in,Austin,TX,
124964,5935 Hammermill Run in,Austin,TX,
112761,1207 Southport #108 in,Austin,TX,
76053,1100 Debco Ln in,Travis,TX,
50701,16808 High Noon St in Del,Valle,TX,
4071,2906 Gem Circle in,Austin,TX,
111880,1203 Fort Branch Blvd in,Austin,TX,
128614,7625 N I H 35 in,Austin,TX,
117714,11153 Franklins Tale Loop in,Austin,TX,
47841,601 E 15Th St in,Austin,TX,
2973,2425 Ashdale #18 in,Austin,TX,
126709,1704 Colony Creek Dr in,Austin,TX,
32712,12500 S I-H-35 in,Austin,TX,
139026,12317 Calibri Lane in,Austin,TX,
5932,11413 Ptarmigan Dr #B in,Austin,TX,
135488,300 Lightsey Rd in,Austin,TX,
55335,11613 April Unit C in,Austin,TX,
40402,1000 Ellison in,Austin,TX,
64739,1100 Lily Terrace in,Austin,TX,
18946,3403 Needles Dr in,Austin,TX,
68023,4511 Ave B in,Austin,TX,
35164,1925 Airport Blvd in,Austin,TX,
70322,5608 Peppertree Pkwy in,Austin,TX,
91055,2409 Ventura Dr in,Austin,TX,
74838,510 W 26Th St #310 in,Austin,TX,
32137,4313 Acropolis Court in,Austin,TX,
124679,910 W Anderson Ln in,Austin,TX,
9396,5701 Johnny Morris Road in,Austin,TX,
1909,5400 East Ben White Wb in,Austin,TX,
14508,8400 Beech Drive in,Austin,TX,
86966,4611 Peach Grove in,Austin,TX,
142754,1216 Quail Field Circle in,Austin,TX,
38819,9910 Peterson Road in,Travis,TX,
84801,12407 Mossy Bark Trail in,Austin,TX,
61122,10420 Formith St. in,Travis,TX,
100730,200001 Harrier Flight Trail in,Pflugerville,TX,
90245,3638 Bee Caves Rd in West Lake,Hills,TX,
122330,1009 Apple Cross Drive in,Pflugerville,TX,
12303,12151 Ih 35 in,Austin,TX,
115751,9725 Lake Creek Pkwy in,Austin,TX,
63850,501 Deen Ave in,Austin,TX,
103605,7631 W Us Hwy 290 in,Austin,TX,
28738,2010 Goodrich in,Austin,TX,
140024,2707 Goldbridge Dr in,Austin,TX,
14829,2014 Karen Avenue in,Austin,TX,
139184,811 West Slaughter Lane in,Austin,TX,
115882,1107 Mission Ridge in,Austin,TX,
60385,7928 Gessner Dr in,Austin,TX,
54406,9800 Wading Pool Path in,Austin,TX,
13833,1200 Bonnie Brae in,Austin,TX,
104864,2800 E 2Nd St in,Austin,TX,
99833,12844 Buenos Aires Pkwy in Del,Valle,TX,
43301,11009 Amblewood Way in,Austin,TX,
42519,1710 S Pleasant Valley Rd in,Austin,TX,
99128,22132 Rose Grass Ln in,Travis,TX,
90302,600 W William Cannon Dr in,Austin,TX,
16201,7405 Mifflin Kennedy Ter in,Austin,TX,
50832,8904 Tronewood Dr in,Austin,TX,
21419,7204 Evelyn Road in,Travis,TX,
3543,7001 Craybrough in,Austin,TX,
109526,13201 Wild Turkey Drive in,Travis,TX,
94609,6707 Sandshof Dr in,Austin,TX,
3028,4404 Quicksilver Dr in,Austin,TX,
16319,7101 Daffan Ln in,Austin,TX,
13748,20439 Fm 969 in,Travis,TX,
119071,6202 Vera Ln in,Austin,TX,
48265,8101 Tapo Ln in,Austin,TX,
141323,12012 Mystic Forest Lane in,Austin,TX,
84329,5124 Abilene in,Austin,TX,
122342,1612 Buttercup Rd in,Travis,TX,
76597,18000 Gallant St in,Manor,TX,
86485,4703 Whirlaway Dr in Del,Valle,TX,
12976,3102 Collins Creek in,Austin,TX,
127005,10401 N Lamar Blvd in,Austin,TX,
21261,11752 Von Quintus in Mustang,Ridge,TX,
106663,12400 Hwy 71 W in,Austin,TX,
26596,7625 North Ih -35 in,Austin,TX,
89261,10405 Marietta Drive in,Austin,TX,
67916,1401 Manford Hill Dr in,Austin,TX,
67836,4320 S Lamar in,Austin,TX,
60338,5800 Sweeney Cir in,Austin,TX,
80123,205 The Cir in,Austin,TX,
23182,1109 Plymouth Dr in,Austin,TX,
107309,4710 Prock Lane in,Austin,TX,
137102,1841 Wooten Park Drive in,Austin,TX,
92216,1307 E 7Th St in,Austin,TX,
55100,10032 Woodland Village Dr in,Austin,TX,
27861,6312 Libyan in,Austin,TX,
20526,3101 Wells Branch Parkway #1513 in,Austin,TX,
64605,12800 Us-290 in,Manor,TX,
97614,1000 Ellingson Lane in,Austin,TX,
108772,3403 Cherrywood Rd in,Austin,TX,
20183,7209 Antoine Cirle in,Austin,TX,
20101,12320 Dessau Rd in,Austin,TX,
35300,7209 Antoine Circle in,Austin,TX,
95163,11125 Henge Dr in,Austin,TX,
137841,5210 Village Path in,Austin,TX,
17004,5408 Brompton Cir in,Austin,TX,
124758,5205 Provencial Dr in,Austin,TX,
126287,10001 Peterson Rd in Del,Valle,TX,
71540,12407 Mossy Bark Trl in,Austin,TX,
32592,4710 Prock Ln in,Austin,TX,
68035,901 E 50Th St in,Austin,TX,
36614,1100 W Rundburg Ln in,Austin,TX,
66678,1601 E Slaughter Ln #462 in,Austin,TX,
76395,7603 Onion Creek Dr in,Austin,TX,
70538,8540 Research Blvd in,Austin,TX,
35243,12404 Paloma Blanco Way in Del,Valle,TX,
25323,3505 S Lamar Blvd in,Austin,TX,
6770,7518 Compass Dr in,Travis,TX,
74109,13425 Wagon Way in,Travis,TX,
112066,4810 Avalon Ave in,Austin,TX,
45652,2507 E Riverside Dr in,Austin,TX,
104117,12312 La Guardia Ln in Del,Valle,TX,
80358,12312 Laguardia Ln in Del,Valle,TX,
13945,2200 Willow Creek Drive in,Austin,TX,
13653,8212 Barton Club Dr in,Travis,TX,
83030,1136 Map Cir in,Austin,TX,
123954,2016 Willow St in,Austin,TX,
54052,1301 Webberwood in,Travis,TX,
116705,1616 6Th Street in,Austin,TX,
129095,10003 Fm 969 in,Austin,TX,
30564,1203 Marcy Street in,Austin,TX,
96078,1101 1/2 Tillery St in,Austin,TX,
138631,9220 N Ih-35 in,Austin,TX,
27809,12306 Old Stage Cv in,Austin,TX,
58459,1009 Arthur Stiles Rd in,Austin,TX,
62254,4505 Imperial Dr in,Travis,TX,
104623,6518 Ed Bluestein Blvd in,Austin,TX,
57328,333 East Slaughter Lane in,Austin,TX,
54377,5544 Pine Pl in,Austin,TX,
27860,5704 Bitterwood Drive in,Austin,TX,
1027,9712 Brown Ln in,Austin,TX,
55772,15004 Hyson Crossing in,Pflugerville,TX,
62711,78748 S Chisholm Trl in,Austin,TX,
19143,9112 Anderson Mill Road in,Austin,TX,
70273,2303 E William Cannon in,Austin,TX,
56553,811 W Saint Johns Ave in,Austin,TX,
134631,11211 Tom Adams Dr in,Austin,TX,
120447,10217 River Plantation Dr in,Austin,TX,
6515,6902 Colony Park in,Austin,TX,
142791,183 & 812 in,Austin,TX,
42301,1133 1/2 Poquito Street in,Austin,TX,
142190,1209 Battenburg Trl in,Travis,TX,
37029,2104 E Cesar Chavez St in,Austin,TX,
120692,6500 Bee Cave in,Austin,TX,
141911,901 Springdale Road in,Austin,TX,
10455,4712 East Mlk Blvd in,Austin,TX,
55543,10603 Marias River Drive in,Austin,TX,
92795,14400 Vandever St in,Austin,TX,
90318,3810 Manchaca Road in,Austin,TX,
100045,12706 Europa Ln in,Austin,TX,
42506,16900 Jaron Drive in,Manor,TX,
27262,10001 Imperial Court in,Travis,TX,
82927,8404 Los Ranchos Drive in,Austin,TX,
72197,7200 Twisted Oaks Dr in,Austin,TX,
106429,7003 Alegre Pass in,Austin,TX,
97656,6804 Syracuse Cove in,Austin,TX,
42436,3520 Fitzroy Ave in,Austin,TX,
65383,1300 Redd St in,Austin,TX,
68678,14801 Vevey Dr in Del,Valle,TX,
127942,1311 Sierra Dr in,Austin,TX,
46358,1701 Webberwood Rd in,Webberville,TX,
132644,7112 Derby Downs Drive in,Austin,TX,
94639,3406 Sterling Heights Ct in,Travis,TX,
8621,4550 Mueller Park in,Austin,TX,
133448,2680 Anderson Mill in,Travis,TX,
80754,6000 Bluebell Cir in,Austin,TX,
131209,5345 N Ih35 in,Austin,TX,
69469,3304 Pecan Springs Rd in,Austin,TX,
36898,1014 Bird Creek in,Austin,TX,
36340,20602 Ed Acklin in,Travis,TX,
32978,11405 Hereford St in,Manor,TX,
83962,4011 S. 1St in,Austin,TX,
106910,7227 E Highway Us 290 Dr in,Austin,TX,
9066,18417 Plazaway in,Jonestown,TX,
30205,8557 Research Blvd #126 in,Austin,TX,
69780,11800 Byers Cv in,Austin,TX,
95560,9106 N Ih35 in,Austin,TX,
137055,6800 Westgate in,Austin,TX,
96841,7000 Cozette in Del,Valle,TX,
43151,10719 Doyle Overton Rd in Del,Valle,TX,
109510,1101 1/2 Tillery Street in,Austin,TX,
129370,4603 Preakness Dr in,Austin,TX,
128155,18017 Blake Manor Rd in,Travis,TX,
26877,7610 Cameron in,Austin,TX,
88909,10303 Golden Meadow Dr #A in,Austin,TX,
58018,10401 Weller Dr in,Austin,TX,
134592,6803 Lucy Cv in,Austin,TX,
86986,3410 Far West Blvd in,Austin,TX,
124819,3500 Susquehanna Ln in,Austin,TX,
34575,14412 Briarcreek Loop in,Manor,TX,
142531,1161 Harvey St in,Austin,TX,
25721,1149 Brookswood in,Austin,TX,
88002,18300 River Timber Dr in Del,Valle,TX,
22145,1407 West Stassney Lane in,Austin,TX,
25027,12001 Colt Drive in,Travis,TX,
64301,13208 Dime Box in,Austin,TX,
59362,3400 W Slaughter Ln in,Austin,TX,
49954,6804 Lucy Cove in,Austin,TX,
79028,810 Slaughter Ln in,Austin,TX,
89720,4701 Staggerrush Rd in,Austin,TX,
84664,4601 E Slaughter Ln in,Austin,TX,
29639,2400 E 10Th in,Austin,TX,
94995,107 Beaver in,Austin,TX,
78824,1804 Victoria Dr in,Austin,TX,
56985,6808 Mira Loma Ln in,Austin,TX,
111415,301 Navasota St in,Austin,TX,
107857,10400 Macmora Road in,Austin,TX,
61670,2213 Toulouse Dr in,Austin,TX,
84678,4502 Dovewood Dr in,Austin,TX,
23136,9802 Roxanna Drive in,Austin,TX,
94659,3921 W Palmer Ln in,Austin,TX,
83542,2530 Chaparral Trl in,Austin,TX,
29467,7104 Northeast Dirve in,Austin,TX,
125050,15307 1825 Rd in,Austin,TX,
8212,605 Canyon Rim Dr in,Austin,TX,
42988,12704 Quirin Dr in Del,Valle,TX,
35102,12900 N Ih 35 in,Austin,TX,
142260,15011 Mossycup Lane in,Austin,TX,
14325,812 Hwy And Piland Triangle in Del,Valle,TX,
2053,1200 East 52Nd Street in,Austin,TX,
43971,12600 Quirin Dr in Del,Valle,TX,
3145,15134 Sarah'S Creek Dr in,Pflugerville,TX,
52418,2505 Douglas St in,Austin,TX,
96675,3503 Rockhurst Ln in,Austin,TX,
38542,1200 Brita Olson in,Manor,TX,
46054,11309 Jack Rabbit Trl in,Austin,TX,
81578,6318 Shadow Bend in,Austin,TX,
120565,200 S Lamar Blvd in,Austin,TX,
6100,2207 E 10Th St in,Austin,TX,
75195,2015 E Riverside Dr in,Austin,TX,
64242,12114 Ballerstedt Rd in,Travis,TX,
14464,8605 Panadero Dr in,Austin,TX,
29216,1305 Webberville Rd in,Austin,TX,
80255,16231 Interstate 35 Frontage Rd in,Pflugerville,TX,
13156,8600 N Lamar Blvd in,Austin,TX,
19101,3606 Fm 1327 in,Travis,TX,
9148,21205 W 71 in,Austin,TX,
40689,7618 Lunar Dr in,Austin,TX,
27125,5106 Merritt in,Austin,TX,
107726,10013 620 N in,Austin,TX,
63229,1127 E 52Nd St in,Austin,TX,
106900,9603 Brown Ln Building A in,Austin,TX,
8281,10610 Morado Cir in,Austin,TX,
2123,13131 Pond Springs Rd in,Austin,TX,
4097,9009 Brown Ln in,Austin,TX,
113330,2928 Manor Rd in,Austin,TX,
135432,9206 Collinfield Dr in,Austin,TX,
46812,1309 Holly St in,Austin,TX,
127452,00000 Briarcliff in,Travis,TX,
126818,3810 Oak Springs Dr. in,Austin,TX,
67709,12700 Hill Country Blvd in,Austin,TX,
17267,7630 Wood Hollow Dr in,Austin,TX,
72772,1138 Poquito in,Austin,TX,
82803,6502 Ponca in,Austin,TX,
120746,2005 Prather Ln in,Austin,TX,
137861,7006 Kildare Cv in,Austin,TX,
139045,1014 Castle Rd in,Travis,TX,
50595,2203 Warfield Way in,Austin,TX,
118518,10504 Hibbs Ln in,Travis,TX,
95509,21 Waller St in,Austin,TX,
97638,7440 Ed Bluestein Blvd in,Austin,TX,
96731,901 W Ben White Blvd in,Austin,TX,
101395,2850 State Hwy 71 in,Travis,TX,
113037,4811 Prock Lane in,Austin,TX,
11251,13915 N Mopac Expy in,Austin,TX,
55650,1717 Teri Rd in,Austin,TX,
40552,4711 Castleman Dr in,Austin,TX,
4365,7506 Rolohan Ford Rd in Lago,Vista,TX,
136871,2601 E 7Th St in,Austin,TX,
59290,10709 Topperwein in,Austin,TX,
140670,730 W Stassney in,Austin,TX,
24771,1100 E Dean Keeton St in,Austin,TX,
83773,1177 Harvey St in,Austin,TX,
23800,1819 Quanah Parker in,Austin,TX,
123509,10200 N Lamar Blvd in,Austin,TX,
51613,16808 High Noon in,Austin,TX,
43114,10206 N I H 35 # B in,Austin,TX,
21398,1500 Village W Dr in,Austin,TX,
128740,2600 Willow St in,Austin,TX,
111203,2815 E Slaughter Ln in,Austin,TX,
14134,3426 Greystone Dr in,Austin,TX,
57295,5740 N Interstate 35 Frontage Rd in,Austin,TX,
98283,8522 N Lamar Blvd in,Austin,TX,
88117,2785 E. 7Th in,Austin,TX,
65625,9102 1/2 Happy Trl in,Austin,TX,
109675,8800 N Interstate 35 in,Austin,TX,
35136,7303 Trace Chain Drive in,Austin,TX,
128152,5006 Sara Dr in,Austin,TX,
141425,2222 Corta St in,Austin,TX,
113572,14221 Briarcreek Loop in,Manor,TX,
91200,3918 Knollwood Dr in,Austin,TX,
66993,6211 W William Cannon Dr in,Austin,TX,
76811,908 W Martin Luther King Jr in,Austin,TX,
135319,6910 Meador Ave in,Austin,TX,
72522,410 Blue Valley Dr in,Austin,TX,
82266,10000 Bock Rd in,Travis,TX,
55447,14510 Wells School Rd in,Manor,TX,
124596,3001 Cedar Street in,Austin,TX,
46157,18001 Powder Creek Dr in,Manor,TX,
119505,4407 Bucks Run A in,Austin,TX,
52542,12406 Burr Ridge Drive B in,Austin,TX,
92616,21700 Quail Valley Ct in,Travis,TX,
28507,12104 Sage Hen Cir in,Austin,TX,
104034,2010 Northridge in,Austin,TX,
140518,1101 1\2 Tillery St in,Austin,TX,
139425,5315 Harvest Ln in,Austin,TX,
78541,2515 Willow St in,Austin,TX,
2878,8713 Crest Ridge Cir in,Austin,TX,
120407,4711 Santa Anna St in,Austin,TX,
52333,10901 N Lamar Blvd in,Austin,TX,
16035,5701 S Mopac in,Austin,TX,
56790,4801 Cabob St in,Austin,TX,
53296,41St /Duval St in,Austin,TX,
92360,5904 E Stassney in,Austin,TX,
40265,"30 N I, Tx 78701 in",Austin,TX,
44856,24609 Long Hollow Trl in,Travis,TX,
40067,9415 Mountain Quail Road in,Austin,TX,
46045,5800 Techni Center Rd in,Austin,TX,
135779,3508 South 1St Street in,Austin,TX,
68518,2001 Wells Branch Parkway in,Austin,TX,
86226,5105 E Stassney Ln in,Austin,TX,
136786,5625 West Gate Blvd in,Austin,TX,
32123,1109 Valdez St in,Austin,TX,
35004,12621 Hymeadow Rd in,Austin,TX,
19453,6802 Aries Ln B in,Austin,TX,
38006,10106 Jupiter Hills in,Austin,TX,
81257,1106 Gunter Street in,Austin,TX,
131119,10418 Bilbrook Pl in,Austin,TX,
133015,5105 Coppermead Ln in,Austin,TX,
93208,9725 N Lakecreek Pkwy in,Austin,TX,
99135,1403 Ransom in,Travis,TX,
101797,1152 Tetbury Ln in,Austin,TX,
134171,2200 Denton Dr in,Austin,TX,
94532,8412 Horseshoe Ledge in,Austin,TX,
138499,3310 Northland Dr in,Austin,TX,
63913,3406 Manchaca Rd #A2 in,Austin,TX,
99351,7103 Townsborough in,Austin,TX,
96298,7017 William Wallace Way in,Austin,TX,
122896,5401 Prock Ln in,Austin,TX,
19855,12113 Briarcreek Loop in,Manor,TX,
105021,3100 Whitis Ave in,Austin,TX,
80239,700 Augusta Cir in Point,Venture,TX,
64924,11518 Ranch Rd 620 N in,Austin,TX,
74705,7504 Cedar Edge in,Austin,TX,
56530,9807 N Fm 620 in,Austin,TX,
87137,3210 Govalle in,Austin,TX,
101128,4800 Weletka Dr in,Austin,TX,
3601,56Th And Martin in,Austin,TX,
71334,6204 Blue Stem Trl in,Austin,TX,
84973,2812 Single Trace in,Austin,TX,
12770,9801 Stonelake Blvd in,Austin,TX,
97316,7712 Hidden Brook Ct in,Austin,TX,
7057,1400 S Congress Ave in,Austin,TX,
93192,1705 Elmira in,Austin,TX,
20836,9019 Elroy Road in,Travis,TX,
6298,11421 Flushwing Dr in,Austin,TX,
16210,8988 Elroy Rd in Del,Valle,TX,
117915,912 Cardinal Ln in,Austin,TX,
58051,1-35 And 183 in,Austin,TX,
128145,15709 Fm 812 Rd in,Austin,TX,
91237,1124 Rutland Dr #22 in,Austin,TX,
2706,714 W William Cannon in,Austin,TX,
77469,5824 Taza Trail in,Austin,TX,
109862,1208 Dexford in,Austin,TX,
56047,1001 Floradale in,Austin,TX,
14350,9505 Arboretum Blvd in,Austin,TX,
16420,13000 Fm 812 in Del,Valle,TX,
14680,1141 Nickols in,Austin,TX,
74084,9101 La Cresada in,Austin,TX,
39817,2612 Wheless Lane in,Austin,TX,
54711,1138 Cornel St in,Austin,TX,
80946,1709 East Hwy 71 in,Austin,TX,
122181,2106 Tower Dr in,Austin,TX,
138178,12100 Lima Drive in,Manor,TX,
71897,5405 S. Pleasant Valley Rd in,Austin,TX,
21010,1501 S Mopac Expy #300 in,Austin,TX,
88444,1301 Webberwood Way in,Travis,TX,
10603,11200 Research Blvd in,Austin,TX,
140660,11006 Jordan Lane in,Austin,TX,
22119,9100 Wagtail Dr in,Austin,TX,
142215,2412 Chateau Village Way in,Austin,TX,
123457,1819 Quanah Parker Trl in,Austin,TX,
60902,12903 Stonelake Blvd in,Austin,TX,
68955,10508 Georgian Dr in,Austin,TX,
49158,7502 Compass Dr in,Austin,TX,
32550,1148 1/2 Airport Blvd in,Austin,TX,
68613,5207 Brodie Ln in Sunset,Valley,TX,
18915,5304 Navarro Crk in Del,Valle,TX,
33284,9900 N Ih35 in,Austin,TX,
29035,9801 Metric Blvd in,Austin,TX,
66743,615 E Wonsley in,Austin,TX,
99038,12208 Cardinal Flower Dr in,Austin,TX,
122840,701 Woodward St 1026 in,Austin,TX,
40064,17Th And Nueces St in,Austin,TX,
55779,2903 Locke #B in,Austin,TX,
12588,2708 Francisco St in,Austin,TX,
113245,2608 Little John Ln in,Austin,TX,
78448,2509 Dovemeadow Dr in,Austin,TX,
120487,3900 S 1St St in,Austin,TX,
90163,804 Smoke Signal Pass in,Travis,TX,
70158,3536 Bee Cave Rd in,Austin,TX,
97771,5505 Rogers Lane in,Austin,TX,
11891,620 & 2222 in,Austin,TX,
44479,1111 Rutland Dr # 125 in,Austin,TX,
35026,12502 Tree Line Dr in,Austin,TX,
52263,1070 Mearns Meadow Blvd in,Austin,TX,
99534,7015 Hwy 290 in,Austin,TX,
124147,910 Wilks Ave in,Austin,TX,
14331,7800 Marble Ridge Dr in,Austin,TX,
17296,903 Spingdale Rd in,Austin,TX,
21367,7210 Providence Ave in,Austin,TX,
31696,9717 Hansford Dr in,Austin,TX,
35326,7304 Bar K Ranch Rd in Lago,Vista,TX,
44426,4210 S. Congress in,Austin,TX,
84395,5607 Fence Row in,Austin,TX,
132589,2324 E 2Nd St in,Austin,TX,
38229,11108 Renel Dr in,Austin,TX,
66641,12327 Little Fatima Ln in,Austin,TX,
28730,3120 Montopolis Dr in,Austin,TX,
20174,1315 W St Johns in,Austin,TX,
123172,8426 Goldfinch in,Austin,TX,
70134,708 San Antonio in,Austin,TX,
32253,3337 E 12Th in,Austin,TX,
93315,4603 Glade Line in,Austin,TX,
122382,1748 Ohlen Rd #98 in,Austin,TX,
81633,9119 Balcones Club Dr in,Austin,TX,
10490,9505 Stonelake Blvd in,Austin,TX,
106132,12370 Alameda Trace in,Austin,TX,
137447,2001 Bastrop Hwy in Del,Valle,TX,
53306,7201 Colony Loop Dr in,Austin,TX,
133089,14000 Big Sandy Cove in,Travis,TX,
90246,9418 Carson Creek Blvd in,Austin,TX,
26782,2815 Sissinghurst in,Austin,TX,
53401,11530 Manchaca in,Austin,TX,
139290,5707 N Dunlap Rd in,Austin,TX,
115806,12Th St And Salinas in,Austin,TX,
127038,2601 S Pleasant Valley in,Austin,TX,
29561,14802 Dobush Dr. in,Austin,TX,
21878,7535 U.S 290 Frontage Rd in,Austin,TX,
61700,1148 Miss Kimberlys in,Pflugerville,TX,
54557,8500 Evelyn Rd in,Austin,TX,
132599,15800 Panarama Court in Del,Valle,TX,
65288,708 E 51St St in,Austin,TX,
126342,4517 E Hwy 71 in Del,Valle,TX,
130579,10817 Ranch Rd 2222 in,Austin,TX,
138151,1007 S Congress Ave in,Austin,TX,
2395,900 N Fm 620 in,Austin,TX,
10582,1505 E 38Th 1/2 St in,Austin,TX,
134195,7002 Providence Ave in,Austin,TX,
20350,2515 Pine Place in,Austin,TX,
81875,8806 Redfield Ln in,Austin,TX,
62570,2504 New York Dr in,Austin,TX,
58322,5307 Gregg Ln in,Manor,TX,
83695,8515 Spearman Dr in,Austin,TX,
126726,16209 Parkway Dr. in,Pflugerville,TX,
57684,18706 Blake Manor Rd in,Manor,TX,
22868,8800 North Ih 35 in,Austin,TX,
9825,9309 Marsh Dr in,Austin,TX,
87320,2505 Bridle Path in,Austin,TX,
38679,12004 Green Leaf Dr in,Austin,TX,
72034,6929 Airport Blvd in,Austin,TX,
139009,4419 Barrow Avenue in,Austin,TX,
87934,9128 Texas Sun Drive in,Austin,TX,
3509,6801 Citadel Cv in,Austin,TX,
91566,6900 North Mopac in,Austin,TX,
47875,6107 Carnation Terrace in,Austin,TX,
15029,3601 Bee Caves Road in Bee,Cave,TX,
48672,34Th St And Guadalupe St in,Austin,TX,
88673,1215 W Slaughter in,Austin,TX,
81115,12908 Vineyard Drive in,Travis,TX,
83424,3000 Tradewind Dr in,Travis,TX,
114938,3816 S Lamar in,Austin,TX,
100144,15829 Ih 35 North in,Pflugerville,TX,
46150,9608 Brown Ln in,Austin,TX,
78193,703 Fletcher in,Austin,TX,
122464,750 Yarsa Blvd in,Austin,TX,
44663,11408 Tickford in,Austin,TX,
104355,11900 Stonehollow Drive in,Austin,TX,
25903,12410 Alameda Trace in,Austin,TX,
110999,704 East 45Th St in,Austin,TX,
70667,1902 Robbins Pl #A in,Austin,TX,
111401,4110 Guadalipe St in,Austin,TX,
107443,2119 Trede in,Austin,TX,
72135,1406 Demaret St in,Pflugerville,TX,
4269,14850 Harris Ridge Blvd in,Pflugerville,TX,
36248,5118 Meadow Creek Dr in,Austin,TX,
37415,1626 And S 1St St in,Travis,TX,
111797,5307 Gregg Ln in,Travis,TX,
52031,508 E Howard #591 in,Travis,TX,
28157,1610 Thornridge Rd in,Austin,TX,
118742,9Th St And Embassy Dr in,Austin,TX,
2932,2609 Howellwood in,Austin,TX,
46502,3700 Convict Hill in,Austin,TX,
15618,6118 Fairway St Apt A104 in,Austin,TX,
130763,1016 Bird Creek in,Austin,TX,
70823,204 San Marcos in,Austin,TX,
72946,4210 S Congress in,Austin,TX,
105539,600 River St in,Austin,TX,
16194,6600 Elm Creek Dr #169 in,Austin,TX,
1556,13350 Old Kimbro Rd in,Travis,TX,
11949,1213 Justin Ln in,Austin,TX,
77297,6710 Arroyo Seco in,Austin,TX,
132106,225 The Ranch Road in,Travis,TX,
91806,2121 Burton Dr in,Austin,TX,
43806,1445 Norseman Terrace in,Austin,TX,
65476,1912 E William Cannon Dr in,Austin,TX,
11388,2500 Collins Cv in,Austin,TX,
77317,7201 Levander Loop/Born In Shelter in,Austin,TX,
111525,2707 S Ih 35 Frontage Rd in,Austin,TX,
120762,916 East Koenig Lane in,Austin,TX,
56859,8518 Cahill Dr in,Austin,TX,
126271,6102 Garden View Dr in,Austin,TX,
1557,4001 N Lamar Blvd in,Austin,TX,
24244,12217 Tyson Cove A in,Austin,TX,
