Index_ID,Address from CSV,If match or not,,Geo coded Address with zipcode,Longitude,Latitude,Tigerline ID Side,STATE CODE:,COUNTY CODE,TRACT CODE,BLOCK CODE
4980,"500 West Ben White Boulevard in, Austin, TX,",Match,Non_Exact,"500 E BEN WHITE BLVD, AUSTIN, TX, 78704","-97.76120062299998,30.221997145000046",642470994,L,48,453,2308,4002
42231,"1701 Directors Boulevard in, Austin, TX,",Match,Exact,"1701 DIRECTORS BLVD, AUSTIN, TX, 78744","-97.75147122299995,30.213815140000065",63945395,R,48,453,2411,1014
125630,"11800 Garden Gate Dr in, Travis, TX,",No_Match,,,,,,,,,
114974,"14610 Pebble Bed Way in, Pflugerville, TX,",Match,Non_Exact,"14610 PEBBLE BEDS WAY, PFLUGERVILLE, TX, 78660","-97.60556837399997,30.406249926000044",649000781,L,48,453,1842,1000
55570,"12700 Mystic in, Travis, TX,",No_Match,,,,,,,,,
3649,"8036 West Highway 290 in, Austin, TX,",No_Match,,,,,,,,,
30256,"3401 Carol Ann Dr in, Austin, TX,",Match,Exact,"3401 CAROL ANN DR, AUSTIN, TX, 78723","-97.66994465399995,30.309845685000028",63935140,R,48,453,2113,2009
54248,"10622 Mariahs River Drive in, Austin, TX,",Match,Non_Exact,"10622 MARIAS RIVER DR, AUSTIN, TX, 78748","-97.81440602199996,30.156840087000035",63956302,L,48,453,2421,2002
2311,"8508 Georgian in, Austin, TX,",Match,Non_Exact,"8508 GEORGIAN DR, AUSTIN, TX, 78753","-97.70067942799994,30.35122063400007",63932221,L,48,453,1806,4003
138972,"6320 North Lamar Boulevard in, Austin, TX,",Match,Exact,"6320 N LAMAR BLVD, AUSTIN, TX, 78752","-97.72311800399996,30.331047305000027",63931586,L,48,453,1505,4000
101675,"8616 Hillmoore in, Austin, TX,",Match,Non_Exact,"8616 HILLMOORE DR, AUSTIN, TX, 78719","-97.68785933199996,30.170073522000052",64094779,L,48,453,2435,2048
138971,"8004 Tapo Lane in, Austin, TX,",Match,Exact,"8004 TAPO LN, AUSTIN, TX, 78724","-97.63887525899997,30.285567769000068",63975964,R,48,453,2208,5018
63191,"2500 Dovewood Drive in, Austin, TX,",Match,Exact,"2500 DOVEWOOD DR, AUSTIN, TX, 78744","-97.75383911199998,30.18967910300006",63974487,L,48,453,2412,3004
100348,"1106 Brookswood Avenue in, Austin, TX,",Match,Exact,"1106 BROOKSWOOD AVE, AUSTIN, TX, 78721","-97.68972831899998,30.26454108100006",63951656,L,48,453,2111,1009
113637,"719 Fort Chadbourne Drive in, Austin, TX,",Match,Exact,"719 FORT CHADBOURNE DR, AUSTIN, TX, 78748","-97.81539942599994,30.154448433000027",63956309,R,48,453,2421,2033
18597,"1200 East Parmer Lane in, Austin, TX,",Match,Non_Exact,"1200 W PARMER LN, AUSTIN, TX, 78727","-97.68038456799997,30.408555928000055",63933930,R,48,453,1848,3007
17268,"809 Huntingdon Pl in, Austin, TX,",Match,Exact,"809 HUNTINGDON PL, AUSTIN, TX, 78745","-97.79135536099994,30.19594777900005",63940550,L,48,453,2424,2013
137644,"2014 Melissa Oaks Lane in, Austin, TX,",Match,Exact,"2014 MELISSA OAKS LN, AUSTIN, TX, 78744","-97.78186082499997,30.158029415000044",625265847,R,48,453,2425,1001
92524,"16808 Isle Of Man Road in, Pflugerville, TX,",Match,Exact,"16808 ISLE OF MAN RD, PFLUGERVILLE, TX, 78660","-97.64101563599996,30.45846347300005",63967433,L,48,453,1861,1018
136314,"7416 Carver Ave in, Austin, TX,",Match,Exact,"7416 CARVER AVE, AUSTIN, TX, 78752","-97.69774782099995,30.333126856000035",63932617,L,48,453,1812,3020
47918,"2023 3Rd Street in, Travis, TX,",No_Match,,,,,,,,,
79551,"1001 Ed Bluestein Boulevard in, Austin, TX,",No_Match,,,,,,,,,
11966,"14307 Scarlet Drive in, Austin, TX,",No_Match,,,,,,,,,
31575,"12613 Paloma Blana Way in, Austin, TX,",No_Match,,,,,,,,,
29243,"303 East Oltorf Street in, Austin, TX,",Match,Exact,"303 E OLTORF ST, AUSTIN, TX, 78704","-97.75028935399996,30.237028475000045",64009619,R,48,453,2308,2006
81876,"14305 Vandever in, Austin, TX,",Match,Non_Exact,"14305 VANDEVER ST, AUSTIN, TX, 78725","-97.58588578299998,30.24222211700004",63961995,R,48,453,2207,2041
100319,"10916 Defender Trl in, Austin, TX,",Match,Exact,"10916 DEFENDER TRL, AUSTIN, TX, 78754","-97.64952305399999,30.35839134500003",649836006,L,48,453,1834,2028
125611,"6103 Turtle Dove Drive in, Austin, TX,",Match,Exact,"6103 TURTLE DOVE DR, AUSTIN, TX, 78744","-97.74952078799998,30.187444737000078",63950123,L,48,453,2412,2011
126941,"13350 Old Kimbro Road in, Travis, TX,",No_Match,,,,,,,,,
138982,"18801 Great Falls Drive in, Manor, TX,",Match,Exact,"18801 GREAT FALLS DR, MANOR, TX, 78653","-97.52740965899994,30.317731653000067",635100507,L,48,453,2209,2007
101643,"1401 Estrallas Drive in, Austin, TX,",No_Match,,,,,,,,,
35934,"4702 Quicksilver Blvd in, Austin, TX,",Match,Exact,"4702 QUICKSILVER BLVD, AUSTIN, TX, 78744","-97.75717942199998,30.173507935000032",63950272,L,48,453,2430,3000
66245,"7619 North Interstate 35 in, Austin, TX,",No_Match,,,,,,,,,
80528,"6704 Viewing Place in, Travis, TX,",No_Match,,,,,,,,,
23951,"1800 Stassney Lane in, Austin, TX,",Tie,,,,,,,,,
78211,"400 West Parson Street in, Manor, TX,",No_Match,,,,,,,,,
35921,"3118 Windsor Drive in, Austin, TX,",Match,Non_Exact,"3118 WINDSOR RD, AUSTIN, TX, 78703","-97.76769535199998,30.29620203500008",63941441,R,48,453,1603,5029
60942,"2100 Parker Lane in, Austin, TX,",Match,Exact,"2100 PARKER LN, AUSTIN, TX, 78741","-97.73590467299994,30.233909276000077",63948457,R,48,453,1403,1003
29259,"10303 Brownie Drive in, Austin, TX,",Match,Exact,"10303 BROWNIE DR, AUSTIN, TX, 78753","-97.68436833199996,30.36853664000006",63934255,R,48,453,1823,3000
31561,"1507 Waterloo Trl in, Austin, TX,",Match,Exact,"1507 WATERLOO TRL, AUSTIN, TX, 78704","-97.77336977199997,30.24061930700003",63943888,L,48,453,1304,1007
10642,"1156 Hargrave Road in, Austin, TX,",Match,Non_Exact,"1156 HARGRAVE ST, AUSTIN, TX, 78702","-97.70948770599995,30.27262710900004",63947699,L,48,453,802,3006
11972,"1604 Deloney in, Austin, TX,",Match,Non_Exact,"1604 DELONEY ST, AUSTIN, TX, 78721","-97.69351753299998,30.28138221000006",63948011,L,48,453,2109,2009
92509,"9629 Research in, Austin, TX,",Match,Non_Exact,"9629 RESEARCH BLVD, AUSTIN, TX, 78759","-97.74386702699996,30.38892026600007",641671111,L,48,453,1753,1017
125607,"12701 Bransford Cove in, Austin, TX,",Match,Exact,"12701 BRANSFORD COVE, AUSTIN, TX, 78753","-97.64515806599996,30.396050597000055",63993017,L,48,453,1839,1030
91211,"1511 Metric in, Austin, TX,",No_Match,,,,,,,,,
42201,"2417 Ben White Blvd in, Austin, TX,",No_Match,,,,,,,,,
111034,"8900 N I35 in, Austin, TX,",No_Match,,,,,,,,,
116726,"1602 Peridot Road in, Pflugerville, TX,",Match,Exact,"1602 PERIDOT RD, PFLUGERVILLE, TX, 78660","-97.63054553799998,30.41556749800003",63983117,L,48,453,1841,2001
38180,"10701 Mcangues Rd in, Travis, TX,",No_Match,,,,,,,,,
60946,"10414 Quail Ridge in, Austin, TX,",Match,Non_Exact,"10414 QUAIL RIDGE DR, AUSTIN, TX, 78758","-97.70537867699994,30.380267786000047",63930439,L,48,453,1821,2007
99178,"12108 Shropshire St in, Austin, TX,",Match,Non_Exact,"12108 SHROPSHIRE BLVD, AUSTIN, TX, 78753","-97.65879659899997,30.38575670700004",63934593,L,48,453,1835,2003
78244,"112007 Kingsgate Drive in, Austin, TX,",No_Match,,,,,,,,,
59965,"2700 Barton Creek Boulevard in, Austin, TX,",Match,Exact,"2700 BARTON CREEK BLVD, AUSTIN, TX, 78735","-97.87072938499995,30.288969550000047",63997634,R,48,453,1908,1000
32883,"5304 Two Iron Street in, Austin, TX,",No_Match,,,,,,,,,
57306,"3112 East Cesar Chavez Street in, Austin, TX,",Match,Exact,"3112 E CESAR CHAVEZ ST, AUSTIN, TX, 78702","-97.70968979099996,30.251909716000057",63948943,L,48,453,902,2033
123014,"248 Privada Drive in, Travis, TX,",No_Match,,,,,,,,,
84920,"9709 Brown Lane in, Austin, TX,",Match,Exact,"9709 BROWN LN, AUSTIN, TX, 78754","-97.66813781199994,30.35309455400005",622138815,R,48,453,1834,2068
17256,"7200 Bar K Ranch Rd in, Travis, TX,",No_Match,,,,,,,,,
133237,"3408 Savage Springs Dr in, Austin, TX,",Match,Exact,"3408 SAVAGE SPRINGS DR, AUSTIN, TX, 78754","-97.63847227899998,30.361165086000028",614178516,R,48,453,1842,1066
100390,"4705 Nuckols Crossing in, Austin, TX,",Match,Non_Exact,"4705 NUCKOLS CROSSING RD, AUSTIN, TX, 78744","-97.73530174699994,30.198866853000027",63950650,L,48,453,2431,1036
43522,"744 West William Cannon Drive in, Austin, TX,",Match,Exact,"744 W WILLIAM CANNON DR, AUSTIN, TX, 78745","-97.78827792399994,30.19742091300003",64122398,R,48,453,2410,2012
18583,"2104 Bristol Drive in, Austin, TX,",Match,Exact,"2104 BRISTOL DR, AUSTIN, TX, 78723","-97.68420305299998,30.314980611000067",63934962,L,48,453,2112,2010
87181,"2300 Cedar Bend Dr in, Austin, TX,",Match,Exact,"2300 CEDAR BEND DR, AUSTIN, TX, 78758","-97.70241620899998,30.412190937000048",64027163,R,48,453,1850,2014
22609,"8006 Taza Trail in, Austin, TX,",Match,Exact,"8006 TAZA TRL, AUSTIN, TX, 78724","-97.63793088999995,30.28675939200008",63991764,L,48,453,2208,5010
116715,"1709 Colony Creek Drive in, Austin, TX,",Match,Exact,"1709 COLONY CREEK DR, AUSTIN, TX, 78758","-97.71355611399997,30.367914547000055",63930467,L,48,453,1820,3016
142196,"4535 Highway 71 East in, Travis, TX,",No_Match,,,,,,,,,
78233,"3205 Thompson St in, Austin, TX,",Match,Exact,"3205 THOMPSON ST, AUSTIN, TX, 78702","-97.70134630999996,30.267306435000023",63948075,R,48,453,801,1018
57316,"7525 East Highway 290 in, Austin, TX,",Match,Exact,"7525 E HWY 290, AUSTIN, TX, 78723","-97.67695078699995,30.32391900300007",64116697,R,48,453,2113,3005
58648,"6108 Turtle Dove in, Austin, TX,",Match,Non_Exact,"6108 TURTLE DOVE DR, AUSTIN, TX, 78744","-97.74955719099995,30.187410761000024",63950123,R,48,453,2412,2000
99164,"6307 Walebridge Ln in, Austin, TX,",Match,Exact,"6307 WALEBRIDGE LN, AUSTIN, TX, 78739","-97.89197960199999,30.190576073000045",63965841,L,48,453,1770,1043
57310,"8805 North Plz in, Austin, TX,",Match,Exact,"8805 NORTH PLZ, AUSTIN, TX, 78753","-97.68752870199995,30.351246632000027",624599260,R,48,453,1813,1019
58644,"10804 Mcangus Road in, Travis, TX,",No_Match,,,,,,,,,
31540,"7858 El Dorado Drive in, Austin, TX,",Match,Exact,"7858 EL DORADO DR, AUSTIN, TX, 78737","-97.90574389599999,30.214311407000025",64014517,R,48,453,1733,1000
2354,"3300 Fritz Hughes Park Road in, Austin, TX,",Match,Exact,"3300 FRITZ HUGHES PARK RD, AUSTIN, TX, 78732","-97.91363734599997,30.382475553000063",642470408,L,48,453,1760,2006
124334,"7004 Hewers Drive in, Travis, TX,",No_Match,,,,,,,,,
112363,"1201 Webberville in, Austin, TX,",Match,Non_Exact,"1201 WEBBERVILLE RD, AUSTIN, TX, 78721","-97.68467131199998,30.278328455000064",63951581,R,48,453,2110,1007
6710,"15601 Fm 969 in, Austin, TX,",Match,Non_Exact,"15601 FM 969, AUSTIN, TX, 78724","-97.57294243799998,30.248835057000065",627943617,R,48,453,2207,2000
133241,"2937 Pannel St in, Austin, TX,",Match,Non_Exact,"2937 PANNELL ST, AUSTIN, TX, 78722","-97.70632696699994,30.28424872200003",63947715,R,48,453,402,2004
35901,"6400 Kedington Street in, Austin, TX,",Match,Exact,"6400 KEDINGTON ST, AUSTIN, TX, 78747","-97.74828356499995,30.150684478000073",624864080,L,48,453,2426,1026
11952,"8411 Forest Heights Lane in, Austin, TX,",Match,Exact,"8411 FOREST HEIGHTS LN, AUSTIN, TX, 78749","-97.86682186699994,30.212267411000028",642468812,L,48,453,1738,4017
111018,"517 South Pleasant Valley in, Austin, TX,",Match,Non_Exact,"517 S PLEASANT VALLEY RD, AUSTIN, TX, 78741","-97.71567333199994,30.244886361000056",641249105,L,48,453,2317,2002
43510,"8624 Fireside Drive in, Austin, TX,",Match,Exact,"8624 FIRESIDE DR, AUSTIN, TX, 78757","-97.72318725699995,30.367203929000027",63930052,L,48,453,1818,1008
23903,"13308 Kirkglen Road in, Austin, TX,",Match,Non_Exact,"13308 KIRKGLEN DR, AUSTIN, TX, 78727","-97.67995875799994,30.42093571500004",63985370,L,48,453,1848,3000
137605,"5806 Encinal Cove in, Austin, TX,",Match,Exact,"5806 ENCINAL COVE, AUSTIN, TX, 78744","-97.75083610099995,30.191645401000073",63950076,R,48,453,2412,3001
38166,"1709 Bissel Lane in, Austin, TX,",Match,Exact,"1709 BISSEL LN, AUSTIN, TX, 78745","-97.80219234399999,30.20254869400003",63940424,L,48,453,1713,2011
137602,"17318 Hamilton Pool Road in, Austin, TX,",Match,Exact,"17318 HAMILTON POOL RD, AUSTIN, TX, 78738","-98.03601292199994,30.291559031000077",641745028,R,48,453,1768,2016
93898,"9300 Bluff Springs Road in, Travis, TX,",No_Match,,,,,,,,,
38169,"7601 Dee Gabirel Collins Road in, Austin, TX,",No_Match,,,,,,,,,
39499,"14815 Johnson Road Trl in, Manor, TX,",Match,Exact,"14815 JOHNSON RD TRL, MANOR, TX, 78653","-97.52142526099999,30.37808870400005",63966107,R,48,453,1854,2016
5400,"1102 Flannagan in, Austin, TX,",Match,Non_Exact,"1102 FLANAGAN COVE, AUSTIN, TX, 78704","-97.76942594499997,30.239464058000067",63943952,R,48,453,1307,3005
69308,"1504 Green Pastures Drive in, Austin, TX,",Match,Non_Exact,"1504 GREEN PASTURE DR, AUSTIN, TX, 78725","-97.62920341199998,30.221516028000053",63952488,R,48,453,2207,2049
59981,"11622 Doyle Overton in, Travis, TX,",No_Match,,,,,,,,,
92560,"6001 Broken Spoke Trl in, Austin, TX,",Match,Exact,"6001 BROKEN SPOKE TRL, AUSTIN, TX, 78744","-97.75828045199995,30.192280220000043",63949901,L,48,453,2412,3019
84936,"9635 Newfoundland Circle in, Austin, TX,",Match,Exact,"9635 NEWFOUNDLAND CIR, AUSTIN, TX, 78758","-97.70740479999995,30.371153027000048",63930542,R,48,453,1821,1012
44844,"5306 Roosevelt Avenue in, Austin, TX,",Match,Exact,"5306 ROOSEVELT AVE, AUSTIN, TX, 78756","-97.73477344599996,30.32394423900007",64094873,L,48,453,205,2004
58657,"1901 East Stassney in, Austin, TX,",Match,Non_Exact,"1901 E STASSNEY LN, AUSTIN, TX, 78744","-97.75975755399998,30.19627006500008",64096735,R,48,453,2412,3009
59988,"10602 Mcmillian Drive in, Austin, TX,",Match,Non_Exact,"10602 MC MILLIAN DR, AUSTIN, TX, 78753","-97.68341817499999,30.37147703000005",63934249,L,48,453,1823,2009
54298,"10811 San Jose in, Travis, TX,",No_Match,,,,,,,,,
31533,"4104 Sugarloaf Dr in, Austin, TX,",Match,Exact,"4104 SUGARLOAF DR, AUSTIN, TX, 78738","-97.96643625399997,30.315197098000056",641789534,R,48,453,1773,1018
29203,"290 And Old Kimbro in, Travis, TX,",No_Match,,,,,,,,,
1035,"7Th Street in, Austin, TX,",No_Match,,,,,,,,,
84941,"1325 South Fm 973 in, Travis, TX,",No_Match,,,,,,,,,
31539,"7001 Thistle Hill Way in, Austin, TX,",Match,Exact,"7001 THISTLE HILL WAY, AUSTIN, TX, 78754","-97.61251466499999,30.348118640000052",64006040,L,48,453,1856,2041
138940,"4504 Dorsett Oaks Circle in, Austin, TX,",Match,Exact,"4504 DORSETT OAKS CIR, AUSTIN, TX, 78727","-97.72882468999995,30.418554800000038",63926611,L,48,453,1828,3004
113681,"12901 North Ih 35 in, Austin, TX,",No_Match,,,,,,,,,
113680,"8500 El Rey Boulevard in, Austin, TX,",Match,Exact,"8500 EL REY BLVD, AUSTIN, TX, 78737","-97.89734919699998,30.22752488100008",63936817,R,48,453,1733,2002
6728,"2211 East 9Th Street in, Austin, TX,",Match,Exact,"2211 E 9TH ST, AUSTIN, TX, 78702","-97.71758936199996,30.263461693000067",63947278,R,48,453,901,1017
72966,"2801 Meadow Bend in, Austin, TX,",No_Match,,,,,,,,,
19896,"7100 N Ih 35 in, Austin, TX,",No_Match,,,,,,,,,
40470,"15405 Long Vista Drive in, Austin, TX,",Match,Exact,"15405 LONG VISTA DR, AUSTIN, TX, 78728","-97.67739822899995,30.454418860000033",63932865,R,48,453,1853,1000
137611,"5616 Emerald Forest Drive in, Austin, TX,",Match,Exact,"5616 EMERALD FOREST DR, AUSTIN, TX, 78745","-97.78726207299997,30.21041955800007",63944168,R,48,453,2409,1007
71631,"1000 East 41St Street in, Austin, TX,",Match,Exact,"1000 E 41ST ST, AUSTIN, TX, 78751","-97.72023075199996,30.29866586600008",63945926,L,48,453,302,4002
134587,"10622 Carovilli Drive in, Austin, TX,",Match,Exact,"10622 CAROVILLI DR, AUSTIN, TX, 78748","-97.81590556799995,30.157455947000074",63956288,R,48,453,2421,2030
38150,"8816 Blaze Drive in, Austin, TX,",Match,Exact,"8816 BLAZE DR, AUSTIN, TX, 78747","-97.75402313899997,30.15536986500007",648999584,R,48,453,2426,1022
79588,"1652 West 6Th Street in, Austin, TX,",Match,Exact,"1652 W 6TH ST, AUSTIN, TX, 78703","-97.76463958999994,30.27599680000003",63942794,R,48,453,1200,1009
57332,"2901 Kestrel Drive in, Austin, TX,",Match,Exact,"2901 KESTREL DR, AUSTIN, TX, 78745","-97.82625815499995,30.19797658400006",642469392,L,48,453,1728,5005
60982,"8800 Research in, Austin, TX,",No_Match,,,,,,,,,
59996,"18305 Dead Pan Dr in, Travis, TX,",No_Match,,,,,,,,,
112341,"1120 Orange Pekoe Trial in, Travis, TX,",No_Match,,,,,,,,,
96904,"11369 Von Quintus Road in, Travis, TX,",No_Match,,,,,,,,,
66285,"1505 Charolais Dr in, Austin, TX,",Match,Exact,"1505 CHAROLAIS DR, AUSTIN, TX, 78758","-97.69850451299999,30.38876169100007",63930273,L,48,453,1843,2010
139409,"6900 Shannon Drive in, Austin, TX,",Match,Exact,"6900 SHANNON DR, AUSTIN, TX, 78724","-97.64215778799996,30.300535767000042",63951902,L,48,453,2202,1017
97359,"100 West Pflugerville Parkway in, Pflugerville, TX,",Match,Non_Exact,"100 E PFLUGERVILLE PKWY, PFLUGERVILLE, TX, 78660","-97.62983863899996,30.466994492000026",640586807,R,48,453,1855,4033
104784,"5537 Loyola Lane in, Austin, TX,",Match,Exact,"5537 LOYOLA LN, AUSTIN, TX, 78724","-97.65986119999997,30.302574995000043",641678316,R,48,453,2208,1001
124397,"4301 Leslie Avenue in, Austin, TX,",Match,Exact,"4301 LESLIE AVE, AUSTIN, TX, 78721","-97.68825903799996,30.282375897000065",63951484,R,48,453,2109,2015
33370,"2107 Alamo Street in, Austin, TX,",Match,Exact,"2107 ALAMO ST, AUSTIN, TX, 78722","-97.71973564799998,30.28228121500007",63946905,R,48,453,402,3017
124396,"4701 Whirlaway in, Travis, TX,",No_Match,,,,,,,,,
90719,"6Th Street And Robert Martinez Drive in, Austin, TX,",No_Match,,,,,,,,,
36409,"4807 Brook Crest Dr in, Austin, TX,",Match,Non_Exact,"4807 BROOK CREST RD, AUSTIN, TX, 78744","-97.72938107799996,30.194637912000076",63950693,L,48,453,2431,1013
107803,"13309 Prairie Sage Cove in, Manor, TX,",Match,Exact,"13309 PRAIRIE SAGE COVE, MANOR, TX, 78653","-97.52316277499995,30.338647593000076",614184936,R,48,453,2209,1065
53789,"9307 Chatterton Court in, Austin, TX,",Match,Exact,"9307 CHATTERTON CT, AUSTIN, TX, 78729","-97.77729860799997,30.46165048900008",126431844,L,48,491,20409,2009
12433,"3902 Woodbury Drive in, Austin, TX,",Match,Exact,"3902 WOODBURY DR, AUSTIN, TX, 78704","-97.76043255199994,30.22389521300005",63945225,R,48,453,2308,4005
45352,"6000 Shepard Mountain Cove in, Austin, TX,",No_Match,,,,,,,,,
77759,"7908 Linden Road in, Travis, TX,",No_Match,,,,,,,,,
11104,"1108 Brookswood Avenue in, Austin, TX,",Match,Exact,"1108 BROOKSWOOD AVE, AUSTIN, TX, 78721","-97.68967965599995,30.264619809000067",63951656,L,48,453,2111,1009
60074,"3501 Shoreline Drive in, Travis, TX,",No_Match,,,,,,,,,
136381,"7600 Scenic Brook in, Austin, TX,",Match,Non_Exact,"7600 SCENIC BROOK DR, AUSTIN, TX, 78736","-97.89538100899995,30.236466306000068",63936757,R,48,453,1769,2057
85372,"1706 Maize Bend in, Austin, TX,",Match,Non_Exact,"1706 MAIZE BEND DR, AUSTIN, TX, 78727","-97.68109607999997,30.42654671100007",64006467,L,48,453,1847,2038
102119,"7311 Muffin Drive in, Austin, TX,",Match,Exact,"7311 MUFFIN DR, AUSTIN, TX, 78724","-97.64157288699994,30.305684206000024",64008742,L,48,453,2202,1002
44015,"1412 Geoffs Drive in, Austin, TX,",Match,Exact,"1412 GEOFFS DR, AUSTIN, TX, 78748","-97.82474214599995,30.16204057300007",64005926,L,48,453,1748,2011
86690,"2308 Lake Austin Boulevard in, Austin, TX,",Match,Exact,"2308 LAKE AUSTIN BLVD, AUSTIN, TX, 78703","-97.77193289399997,30.27773112600005",63941779,R,48,453,1602,2024
96019,"9208 Georgian Drive in, Austin, TX,",Match,Exact,"9208 GEORGIAN DR, AUSTIN, TX, 78753","-97.69443715499995,30.35929165700003",641800509,L,48,453,1806,1002
98675,"2901 Sweeney Lane in, Austin, TX,",Match,Exact,"2901 SWEENEY LN, AUSTIN, TX, 78723","-97.67999363699994,30.30643604200003",63951223,R,48,453,2107,4004
65778,"14712 Fagerquist Road in, Travis, TX,",No_Match,,,,,,,,,
72066,"3500 Alipine Circle in, Austin, TX,",Match,Non_Exact,"3500 ALPINE CIR, AUSTIN, TX, 78704","-97.76245346199994,30.22962128300003",63945173,R,48,453,1308,3000
123050,"6601 Plains Crest Drive in, Travis, TX,",No_Match,,,,,,,,,
73390,"8907 Parkfield Drive in, Austin, TX,",Match,Exact,"8907 PARKFIELD DR, AUSTIN, TX, 78758","-97.70957493499998,30.362207795000074",63930534,R,48,453,1819,1014
52462,"202 Liberty Hill in, Williamson, TX,",No_Match,,,,,,,,,
32035,"18200 Park Drive in, Jonestown, TX,",Match,Exact,"18200 PARK DR, JONESTOWN, TX, 78645","-97.91952277799999,30.492214517000036",63921948,L,48,453,1780,2053
115431,"9300 I-35 in, Austin, TX,",No_Match,,,,,,,,,
115433,"4524 Felicity Lane in, Austin, TX,",Match,Exact,"4524 FELICITY LN, AUSTIN, TX, 78725","-97.56985488499998,30.23574562300007",627680785,R,48,453,2207,2059
13774,"10001 S 1St in, Austin, TX,",No_Match,,,,,,,,,
51137,"5533 Liberton Lane in, Austin, TX,",Match,Exact,"5533 LIBERTON LN, AUSTIN, TX, 78754","-97.61516206599998,30.37337382900006",624859806,R,48,453,1842,1077
85364,"10128 Milla Circle in, Austin, TX,",Match,Exact,"10128 MILLA CIR, AUSTIN, TX, 78748","-97.79855976799996,30.163105246000043",640900224,R,48,453,2421,1012
44010,"8216 Sigrid Drive in, Travis, TX,",No_Match,,,,,,,,,
102126,"1800 Wooten Park Drive in, Austin, TX,",Match,Exact,"1800 WOOTEN PARK DR, AUSTIN, TX, 78757","-97.72390296899994,30.35377705700006",63931156,R,48,453,1818,3015
90705,"1142 Kentra Drive in, Pflugerville, TX,",Match,Exact,"1142 KENTRA DR, PFLUGERVILLE, TX, 78660","-97.64021010399995,30.46998436900003",64028682,R,48,453,1861,2001
